,Date,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
4161,2015-05-24,,,-24.04,-90.64,-106.97,-95.36,-97.92,-89.25,-97.36,-92.87,-93.61,,,,,,,,,,
4162,2015-05-25,,0.0,-24.03,-90.63,-106.93,-95.36,-97.92,-89.24,-97.36,-92.87,-93.6,,,,,,,,,,
4163,2015-05-26,,0.0,-24.03,-90.63,-106.92,-95.33,-97.72,-89.22,-97.36,-92.87,-93.59,,,,,,,,,,
4164,2015-05-27,,,-24.03,-90.64,-106.91,-95.32,-97.7,-89.22,-97.36,-92.87,-93.59,,,,,,,,,,
4165,2015-05-28,0.0,0.0,-24.02,-90.63,-106.9,-95.31,-97.47,-89.22,-97.36,-92.83,-93.58,,,,,,,,,,
4166,2015-05-29,0.0,0.0,-24.02,-90.62,-106.86,-95.3,-97.47,-89.21,-97.36,-92.83,-93.57,,,,,,,,,,
4167,2015-05-30,0.0,0.0,-24.02,-90.62,-106.8,-95.29,-97.47,-89.2,-97.36,-92.82,-93.57,,,,,,,,,,
4168,2015-05-31,0.0,0.0,-24.01,-90.62,-106.79,-95.28,-98.07,-89.2,-97.36,-92.82,-93.57,,,,,,,,,,
4169,2015-06-01,0.0,0.0,-24.0,-90.62,-106.79,-95.28,-98.07,-89.19,-97.36,-92.82,-93.57,,,,,,,,,,
4170,2015-06-02,0.0,0.0,-24.0,-90.62,-106.8,-95.27,-98.07,-89.18,-97.36,-92.82,-93.57,,,,,,,,,,
4171,2015-06-03,0.0,0.0,-24.0,-90.62,-106.81,-95.26,,-89.18,-97.35,-92.81,-93.57,,,,,,,,,,
4172,2015-06-04,0.0,0.0,-24.0,-90.62,-106.81,-95.26,,-89.18,-97.35,-92.81,-93.57,,,,,,,,,,
4173,2015-06-05,,,-24.0,-90.61,-106.81,-95.25,,-89.16,-97.35,-92.8,-93.55,,,,,,,,,,
4174,2015-06-06,,,-24.0,-90.59,-106.81,-95.25,-97.24,-89.16,-97.35,-92.8,-93.55,,,,,,,,,,
4175,2015-06-07,0.0,0.0,-24.0,-90.59,-106.8,-95.24,-97.29,-89.15,-97.35,-92.8,-93.54,,,,,,,,,,
4176,2015-06-08,,,-23.99,-90.58,-106.8,-95.25,-97.29,-89.15,-97.35,-92.82,-93.54,,,,,,,,,,
4177,2015-06-09,,,-23.99,-90.58,-106.79,-95.23,-97.29,-89.14,-97.35,-92.82,-93.53,,,,,,,,,,
4178,2015-06-10,,,-23.99,-90.58,-106.78,-95.21,-97.2,-89.14,-97.35,-92.82,-93.53,,,,,,,,,,
4179,2015-06-11,,0.0,-24.01,-90.57,-106.75,-95.17,,-89.12,-97.35,-92.76,-93.53,,,,,,,,,,
4180,2015-06-12,,0.0,-24.01,-90.57,-106.73,-95.16,,-89.12,-97.35,-92.76,-93.52,,,,,,,,,,
4181,2015-06-13,,0.0,-24.01,-90.57,-106.73,-95.16,,-89.11,-97.35,-92.76,-93.51,,,,,,,,,,
4182,2015-06-14,,0.0,-24.02,-90.56,-106.7,-95.16,,-89.1,-97.35,-92.76,-93.51,,,,,,,,,,
4183,2015-06-15,,,-24.02,-90.54,-106.7,-95.16,,-89.09,-97.35,-92.76,-93.49,,,,,,,,,,
4184,2015-06-16,,,-24.03,-90.54,-106.68,-95.15,,-89.09,-97.35,-92.76,-93.49,,,,,,,,,,
4185,2015-06-17,,,-24.03,-90.53,-106.65,-95.11,,-89.07,-97.35,-92.76,-93.49,,,,,,,,,,
4186,2015-06-18,,0.0,-24.04,-90.53,-106.62,-95.1,,-89.06,-97.35,-92.75,-93.46,,,,,,,,,,
4187,2015-06-19,,0.0,-24.06,-90.53,-106.62,-95.1,,-89.06,-97.35,-92.73,-93.46,,,,,,,,,,
4188,2015-06-20,,1.0,-24.06,-90.53,-106.62,-95.09,,-89.06,-97.35,-92.73,-93.45,,,,,,,,,,
4189,2015-06-21,,,-24.06,-90.53,-106.63,-95.09,,-89.05,-97.35,-92.74,-93.45,,,,,,,,,,
4190,2015-06-22,,0.0,-24.06,-90.52,-106.64,-95.09,,-89.05,-97.35,-92.75,-93.45,,,,,,,,,,
4191,2015-06-23,0.0,0.0,-24.08,-90.52,-106.64,-95.09,-97.27,-89.05,-97.35,-92.75,-93.45,,,,,,,,,,
4192,2015-06-24,,,-24.07,-90.52,-106.64,-95.08,-97.48,-89.04,-97.35,-92.75,-93.44,,,,,,,,,,
4193,2015-06-25,0.0,0.0,-24.08,-90.51,-106.63,-95.08,-97.63,-89.03,-97.35,-92.76,-93.44,,,,,,,,,,
4194,2015-06-26,,0.0,-24.09,-90.51,-106.64,-95.07,-97.67,-89.03,-97.35,-92.76,-93.43,,,,,,,,,,
4195,2015-06-27,0.0,0.0,-24.12,-90.51,-106.63,-95.07,-97.78,-89.02,-97.35,-92.76,-93.43,,,,,,,,,,
4196,2015-06-28,0.0,,-24.14,-90.51,-106.63,-95.07,-97.91,-89.02,-97.35,-92.76,-93.42,,,,,,,,,,
4197,2015-06-29,0.0,0.0,-24.15,-90.51,-106.63,-95.06,-98.09,-89.02,-97.35,-92.73,-93.42,,,,,,,,,,
4198,2015-06-30,0.0,0.0,-24.18,-90.51,-106.63,-95.04,-98.13,-89.01,-97.35,-92.71,-93.42,,,,,,,,,,
4199,2015-07-01,0.0,0.0,-24.19,-90.5,-106.63,-95.04,-98.23,-89.01,-97.35,-92.71,-93.41,,,,,,,,,,
4200,2015-07-02,0.0,0.0,-24.19,-90.5,-106.6,-95.03,-98.44,-89.01,-97.35,-92.71,-93.42,,,,,,,,,,
4201,2015-07-03,,0.0,-24.22,-90.49,-106.59,-95.03,-98.61,-89.01,-97.35,-92.71,-93.41,,,,,,,,,,
4202,2015-07-04,0.0,0.0,-24.25,-90.49,-106.39,-94.98,-98.67,,-97.35,-92.74,-93.41,,,,,,,,,,
4203,2015-07-05,0.0,0.0,-24.69,-90.48,-106.39,-94.97,-98.83,,-97.35,-92.74,-93.41,,,,,,,,,,
4204,2015-07-06,0.0,0.0,-24.74,-90.47,-106.38,-94.96,-98.88,,-97.35,-92.74,-93.41,,,,,,,,,,
4205,2015-07-07,0.0,0.0,-24.75,-90.47,-106.38,-94.96,-99.17,,-97.35,-92.74,-93.4,,,,,,,,,,
4206,2015-07-08,0.0,0.0,-24.8,-90.47,-106.38,-94.96,-99.17,,-97.35,-92.7,-93.4,,,,,,,,,,
4207,2015-07-09,0.0,0.0,,-90.47,-106.33,-94.95,-99.22,,-97.35,-92.7,-93.4,,,,,,,,,,25.0
4208,2015-07-10,0.0,0.0,,-90.47,-106.33,-94.95,-99.26,,-97.35,-92.7,-93.4,,,,,,,,,,
4209,2015-07-11,0.0,0.0,,-90.47,-106.33,-94.95,-99.26,,-97.35,-92.7,-93.39,,,,,,,,,,
4210,2015-07-12,0.0,0.0,,-90.45,-106.33,-94.87,-99.26,,-97.35,-92.7,-93.39,,,,,,,,,,
4211,2015-07-13,0.0,0.0,,-90.45,-106.33,-94.86,-99.41,,-97.35,-92.7,-93.38,,,,,,,,,,
4212,2015-07-14,0.0,0.0,-25.03,-90.45,-106.33,-94.86,-99.49,-88.95,-97.35,-92.68,-93.37,,,,,,,,,,
4213,2015-07-15,0.0,0.0,-25.03,-90.45,-106.32,-94.86,-99.49,-88.92,-97.35,-92.66,-93.37,,,,,,,,,,
4214,2015-07-16,0.0,0.0,-25.03,-90.44,-106.32,-94.89,-99.6,-88.92,-97.35,-92.66,-93.37,,,,,,,,,,
4215,2015-07-17,0.0,0.0,-25.05,-90.44,-106.31,-94.89,-99.72,-88.91,-97.35,-92.66,-93.36,,,,,,,,,,
4216,2015-07-18,0.0,0.0,-25.07,-90.42,-106.3,-94.89,-99.74,-88.9,-97.35,-92.66,-93.36,,,,,,,,,,
4217,2015-07-19,0.0,0.0,-25.12,-90.41,-106.28,-94.89,-100.19,-88.89,-97.35,-92.69,-93.36,,,,,,,,,,
4218,2015-07-20,0.0,0.0,-25.15,-90.41,-106.28,-94.89,-100.27,-88.88,-97.35,-92.71,-93.35,,,,,,,,,,
4219,2015-07-21,0.0,0.0,-25.15,-90.41,-106.28,-94.89,-100.66,-88.88,-97.35,-92.71,-93.35,,,,,,,,,,
4220,2015-07-22,0.0,0.0,-25.16,-90.39,-106.28,-94.89,-100.79,-88.87,-97.35,-92.71,-93.35,,,,,,,,,,
4221,2015-07-23,,0.0,-25.17,-90.38,-106.28,-94.89,-101.22,-88.86,-97.35,-92.69,-93.35,,,,,,,,,,
4222,2015-07-24,0.0,0.0,-25.28,-90.38,-106.27,-94.86,-101.48,-88.85,-97.35,-92.67,-93.35,,,,,,,,,,
4223,2015-07-25,0.0,0.0,-25.34,-90.37,-106.26,-94.86,-102.07,-88.85,-97.34,,-93.34,,,,,,,,,,
4224,2015-07-26,0.0,0.0,-25.38,-90.37,-106.26,-94.86,-102.5,-88.85,-97.34,,-93.34,,,,,,,,,,
4225,2015-07-27,0.0,0.0,-25.42,-90.37,-106.27,-94.84,-102.8,-88.84,-97.35,,-93.34,,,,,,,,,,
4226,2015-07-28,0.0,0.0,-25.47,-90.37,-106.27,-94.82,-103.05,-88.84,-97.35,,-93.33,,,,,,,,,,
4227,2015-07-29,0.0,0.0,-25.5,-90.37,-106.27,-94.82,-103.44,-88.84,-97.35,,-93.33,,,,,,,,,,
4228,2015-07-30,,0.0,-25.54,-90.37,-106.27,-94.82,,-88.83,-97.35,,-93.33,,,,,,,,,,
4229,2015-07-31,0.0,0.0,-25.59,-90.37,-106.28,-94.82,,-88.82,-97.35,,-93.34,,,,,,,,,,
4230,2015-08-01,0.0,0.0,-25.69,-90.38,-106.28,-94.84,,-88.82,-97.35,,-93.34,,,,,,,,,,
4231,2015-08-02,0.0,0.0,-25.73,-90.38,-106.28,-94.84,,-88.82,-97.35,,-93.34,,,,,,,,,,
4232,2015-08-03,0.0,0.0,-25.78,-90.38,-106.28,-94.84,,-88.81,-97.35,,-93.34,,,,,,,,,,
4233,2015-08-04,0.0,0.0,-25.83,-90.38,-106.28,-94.82,,-88.8,-97.35,,-93.34,,,,,,,,,,
4234,2015-08-05,0.0,0.0,-25.88,-90.38,-106.28,-94.82,,-88.8,-97.35,,-93.34,,,,,,,,,,
4235,2015-08-06,0.0,0.0,-25.94,-90.37,-106.28,-94.82,,-88.79,-97.35,,-93.34,,,,,,,,,,
4236,2015-08-07,0.0,0.0,-25.99,-90.36,-106.28,-94.82,,-88.79,-97.35,,-93.34,,,,,,,,,,
4237,2015-08-08,0.0,0.0,-26.04,-90.35,-106.2,-94.81,,-88.79,-97.35,,-93.33,,,,,,,,,,
4238,2015-08-09,0.0,0.0,-26.1,-90.35,-106.2,-94.81,,-88.78,-97.35,,-93.33,,,,,,,,,,
4239,2015-08-10,,,-26.15,-90.35,-106.2,-94.81,,-88.78,-97.35,,-93.32,,,,,,,,,,
4240,2015-08-11,,,-26.22,-90.34,-106.2,-94.81,,-88.78,-97.35,,-93.32,,,,,,,,,,
4241,2015-08-12,0.0,0.0,-26.23,-90.34,-106.2,-94.8,,-88.78,-97.35,,-93.32,,,,,,,,,,
4242,2015-08-13,0.0,0.0,-26.23,-90.33,-106.19,-94.78,,-88.78,-97.35,,-93.31,,,,,,,,,,
4243,2015-08-14,0.0,0.0,-26.26,,-106.13,-94.73,,,,,-93.31,,,,,,,,,,
4244,2015-08-15,,,-26.36,,-106.11,-94.73,,,,,-93.29,,,,,,,,,,
4245,2015-08-16,,5.0,-26.43,,-106.11,-94.73,,,,,-93.29,,,,,,,,,,
4246,2015-08-17,,0.0,-26.49,,-106.11,-94.73,,,,,-93.28,,,,,,,,,,
4247,2015-08-18,0.0,0.0,-26.52,,-106.11,-94.73,,,,,-93.28,,,,,,,,,,
4248,2015-08-19,,,-26.62,,-106.08,-94.73,,,,,-93.28,,,,,,,,,,
4249,2015-08-20,,,-26.62,,-106.09,-94.73,,,,,-93.27,,,,,,,,,,
4250,2015-08-21,0.0,0.0,-26.75,,-106.09,-94.72,,,,,-93.27,,,,,,,,,,
4251,2015-08-22,,0.0,-26.75,,-106.09,-94.72,,,,,-93.27,,,,,,,,,,
4252,2015-08-23,0.0,0.0,-26.83,,-106.09,-94.72,,,,,-93.28,,,,,,,,,,
4253,2015-08-24,0.0,,-26.95,,-106.09,-94.72,,,,,-93.28,,,,,,,,,,
4254,2015-08-25,0.0,0.0,-27.08,,-106.06,-94.72,,,,,-93.28,,,,,,,,,,
4255,2015-08-26,0.0,0.0,-27.21,,-106.03,,,,,,-93.27,,,,,,,,,,
4256,2015-08-27,0.0,0.0,-27.29,,-106.03,,,,,,-93.27,,,,,,,,,,
4257,2015-08-28,0.0,0.0,-27.41,,-106.03,,,,,,-93.27,,,,,,,,,,
4258,2015-08-29,0.0,0.0,-27.53,,-106.04,,,,,,-93.28,,,,,,,,,,
4259,2015-08-30,0.0,0.0,-27.63,,-106.05,,,,,,-93.28,,,,,,,,,,
4260,2015-08-31,0.0,0.0,-27.68,,-106.05,,,,,,-93.28,,,,,,,,,,
4261,2015-09-01,0.0,0.0,-27.84,,-106.05,,,,,,-93.28,,,,,,,,,,
4262,2015-09-02,0.0,0.0,-27.98,,-106.05,,,,,,-93.28,,,,,,,,,,
4263,2015-09-03,0.0,0.0,-28.12,,-106.05,,,,,,-93.29,,,,,,,,,,
4264,2015-09-04,,,-28.27,,-106.04,,,,,,-93.32,,,,,,,,,,
4265,2015-09-05,,,-28.42,,,,,,,,-93.38,,,,,,,,,,
4266,2015-09-06,0.0,0.0,-28.42,,,,,,,,-93.43,,,,,,,,,,
4267,2015-09-07,,0.0,-28.58,,,,,,,,-93.46,,,,,,,,,,
4268,2015-09-08,0.0,0.0,-28.74,,,,,,,,-93.47,,,,,,,,,18.0,
4269,2015-09-09,0.0,0.0,-28.79,,-106.03,,,,,,-93.47,,,,,,,,,,
4270,2015-09-10,0.0,0.0,-29.1,,-106.03,,,,,,-93.52,,,,,,,,,,
4271,2015-09-11,,,-29.3,,,,,,,,-93.57,,,,,,,,,,
4272,2015-09-12,,0.0,-29.51,,-106.03,,,,,,-93.57,,,,,,,,,,
4273,2015-09-13,4.0,,-29.74,,,,,,,,-93.6,,,,,,,,,,
4274,2015-09-14,1.0,,-29.98,,,,,,,,-93.62,,,,,,,,,,
4275,2015-09-15,0.0,0.0,-30.26,,-106.04,,,,-97.35,,-93.67,,,,,,,,,,
4276,2015-09-16,0.0,0.0,-30.56,,-106.05,,,,-97.35,,-93.71,,,,,,,,,,
4277,2015-09-17,0.0,0.0,-30.91,,-106.06,,,,-97.35,,-93.75,,,,,,,,,,
4278,2015-09-18,0.0,0.0,-31.26,,-106.06,,,,-97.35,,-93.8,,,,,,,,,,
4279,2015-09-19,0.0,0.0,-31.67,,-106.1,,,,-97.35,,-93.83,,,,,,,,,,
4280,2015-09-20,0.0,,-32.12,,-106.11,,,,-97.35,,-93.84,,,,,,,,,,
4281,2015-09-21,0.0,0.0,-32.75,,-106.16,,,,-97.35,,-93.88,,,,,,,,,,
4282,2015-09-22,0.0,0.0,-34.0,,-106.17,,,,-97.35,,-93.91,,,,,,,,,,19.0
4283,2015-09-23,,,,,-106.19,,,,-97.35,,-93.91,,,,,,,,,,
4284,2015-09-24,,,,,-106.21,,,,-97.35,,-93.93,,,,,,,,,,
4285,2015-09-25,,0.0,,,-106.25,,,,-97.35,,-93.95,,,,,,,,,,
4286,2015-09-26,0.0,0.0,,,-106.27,,,,-97.35,,-93.96,,,,,,,,,,
4287,2015-09-27,,,,-90.33,-106.29,,,,-97.36,,-93.98,,,,,,,,,,
4288,2015-09-28,,8.0,,-90.33,-106.33,,,,-97.36,,-93.99,,,,,,,,,,
4289,2015-09-29,0.0,0.0,,-90.34,-106.35,,,,-97.36,,-94.0,,,,,,,,,,
4290,2015-09-30,,0.0,,-90.34,-106.35,,,,-97.36,,-94.0,,,,,,,,,,
4291,2015-10-01,,,,-90.34,-106.35,,,,-97.36,,-94.0,,,,,,,,,,
4292,2015-10-02,,,-31.28,-90.34,-106.36,,,,-97.36,,-94.0,,,,,,,,,,
4293,2015-10-03,,0.0,-31.28,-90.34,-106.35,,,,-97.36,,-94.0,,,,,,,,,,
4294,2015-10-04,0.0,0.0,-31.28,-90.33,-106.33,,,,-97.36,-92.72,-94.0,,,,,,,,,,
4295,2015-10-05,,,-31.39,-90.33,-106.33,,,,-97.36,-92.72,-94.0,,,,,,,,,,
4296,2015-10-06,0.0,0.0,-31.49,-90.33,-106.35,,,,-97.36,-92.72,-94.0,,,,,,,,,,
4297,2015-10-07,,,-31.58,,-106.34,,,,-97.36,-92.71,-94.0,,,,,,,,,,
4298,2015-10-08,,,-31.58,,-106.32,,,,-97.36,-92.71,-93.99,,,,,,,,,,
4299,2015-10-09,,,-31.7,,-106.34,,,,-97.36,-92.67,-94.0,,,,,,,,,,
4300,2015-10-10,,,-31.75,,-106.35,,,,-97.36,-92.7,-94.0,,,,,,,,,,
4301,2015-10-11,,,-31.77,,-106.35,,,,-97.36,,-94.0,,,,,,,,,,
4302,2015-10-12,0.0,0.0,-32.1,-90.33,-106.4,,,,-97.36,,-94.03,,,,,,,,,,
4303,2015-10-13,,,-32.1,-90.33,-106.4,,,,-97.36,,-94.03,,,,,,,,,,
4304,2015-10-14,,,-32.1,-90.34,-106.42,,,,-97.36,-92.66,-94.03,,,,,,,,,,
4305,2015-10-15,0.0,,-31.63,-90.34,-106.43,,,,-97.36,-92.66,-94.03,,,,,,,,,,
4306,2015-10-16,,1.0,-31.63,-90.34,-106.43,-94.72,,,-97.36,-92.67,-94.04,,,,,,,,,,
4307,2015-10-17,,,-31.63,-90.34,-106.44,-94.72,,,-97.36,-92.76,-94.05,,,,,,,,,,
4308,2015-10-18,,,-32.54,-90.34,-106.45,-94.72,,,-97.36,-92.76,-94.06,,,,,,,,,,
4309,2015-10-19,,,-33.0,-90.34,-106.47,-94.72,,,-97.36,-92.67,-94.06,,,,,,,,,,
4310,2015-10-20,,,-33.39,-90.34,-106.48,,,,-97.36,,-94.06,,,,,,,,,,
4311,2015-10-21,,,-33.67,-90.34,-106.5,,,,-97.36,,-94.07,,,,,,,,,,
4312,2015-10-22,0.0,,-33.89,-90.35,-106.51,-94.72,,,-97.36,,-94.07,,,,,,,,,,
4313,2015-10-23,0.0,0.0,-34.17,-90.36,-106.52,-94.75,,,-97.36,-92.66,-94.1,,,,,,,,,,
4314,2015-10-24,,0.0,-34.4,-90.37,-106.54,-94.77,,,-97.36,-92.73,-94.11,,,,,,,,,,
4315,2015-10-25,,0.0,-34.66,-90.37,-106.55,-94.77,,,-97.36,-92.73,-94.11,,,,,,,,,,
4316,2015-10-26,0.0,0.0,-34.89,-90.38,-106.57,-94.77,,,-97.36,-92.73,-94.11,,,,,,,,,,
4317,2015-10-27,0.0,,-35.1,-90.37,-106.57,-94.76,,,-97.36,-92.67,-94.11,,,,,,,,,,
4318,2015-10-28,,,-35.28,-90.38,-106.57,-94.76,,,-97.36,-92.66,-94.12,,,,,,,,,,
4319,2015-10-29,12.0,,-35.44,-90.38,-106.57,-94.76,,,-97.36,-92.66,-94.12,,,,,,,,,,
4320,2015-10-30,,,-35.6,-90.38,-106.59,-94.76,,,-97.36,-92.67,-94.12,,,,,,,,,,
4321,2015-10-31,0.0,0.0,-35.8,-90.39,-106.63,-94.78,,,-97.36,-92.74,-94.14,,,,,,,,,,
4322,2015-11-01,0.0,0.0,-36.1,-90.4,-106.67,-94.79,,,-97.36,-92.74,-94.16,,,,,,,,,,
4323,2015-11-02,0.0,0.0,-36.29,-90.4,-106.68,-94.79,,,-97.36,-92.74,-94.16,,,,,,,,,,
4324,2015-11-03,0.0,0.0,-36.42,-90.4,-106.7,-94.79,,,-97.36,-92.74,-94.16,,,,,,,,,,
4325,2015-11-04,0.0,0.0,-36.6,-90.4,-106.7,-94.79,,,-97.36,-92.72,-94.16,,,,,,,,,,
4326,2015-11-05,,0.0,-36.8,-90.4,-106.7,-94.79,,,-97.36,-92.72,-94.16,,,,,,,,,,
4327,2015-11-06,,,-36.94,-90.41,-106.71,-94.79,,,-97.36,-92.72,-94.17,,,,,,,,,,
4328,2015-11-07,,0.0,-37.15,-90.42,-106.75,-94.81,,,-97.36,-92.73,-94.19,,,,,,,,,,
4329,2015-11-08,0.0,0.0,-37.33,-90.43,-106.76,-94.81,,-88.71,-97.36,-92.73,-94.2,,,,,,,,,,
4330,2015-11-09,,0.0,-37.55,-90.43,-106.76,-94.81,,-88.71,-97.36,-92.76,-94.2,,,,,,,,,,
4331,2015-11-10,,0.0,-37.69,-90.43,-106.78,-94.82,,-88.71,-97.36,-92.76,-94.2,,,,,,,,,,
4332,2015-11-11,,,-37.89,-90.43,-106.8,-94.82,,-88.71,-97.36,-92.76,-94.21,,,,,,,,,,
4333,2015-11-12,,0.0,-38.23,-90.44,-106.8,-94.83,,-88.72,-97.36,-92.76,-94.22,,,,,,,,,,
4334,2015-11-13,,,-38.38,-90.44,-106.8,-94.83,,-88.72,-97.36,-92.74,-94.22,,,,,,,,,,
4335,2015-11-14,0.0,0.0,-38.51,-90.44,-106.81,-94.83,,-88.72,-97.36,-92.74,-94.23,,,,,,,,,,
4336,2015-11-15,,0.0,-38.66,-90.44,-106.82,-94.83,,-88.72,-97.36,-92.75,-94.23,,,,,,,,,,
4337,2015-11-16,,,-38.88,-90.44,-106.83,-94.83,,-88.72,-97.36,-92.74,-94.23,,,,,,,,,,
4338,2015-11-17,,,-38.96,-90.44,-106.85,-94.85,,-88.72,-97.36,-92.74,-94.24,,,,,,,,,,
4339,2015-11-18,0.0,0.0,-39.15,-90.44,-106.85,-94.85,,-88.72,-97.36,-92.74,-94.24,,,,,,,,,,
4340,2015-11-19,,0.0,-39.29,-90.44,-106.85,-94.85,,-88.72,-97.36,-92.73,-94.24,,,,,,,,,,
4341,2015-11-20,0.0,1.0,-39.48,-90.44,-106.85,-94.85,,-88.72,-97.36,-92.72,-94.24,,,,,,,,,,
4342,2015-11-21,10.0,11.0,-39.56,-90.44,-106.85,-94.85,,-88.72,-97.36,-92.72,-94.25,,,,,,,,,,
4343,2015-11-22,4.0,,-39.69,-90.44,-106.85,-94.85,,-88.72,-97.36,-92.72,-94.25,,,,,,,,,,
4344,2015-11-23,,,-39.88,-90.42,-106.85,-94.84,,-88.72,-97.36,-92.72,-94.24,,,,,,,,,,
4345,2015-11-24,,,-40.03,-90.42,-106.85,-94.84,,-88.72,-97.36,-92.72,-94.24,,,,,,,,,,
4346,2015-11-25,,0.0,-40.11,-90.42,-106.87,-94.85,,-88.72,-97.36,-92.72,-94.25,,,,,,,,,,
4347,2015-11-26,,0.0,-40.16,-90.42,-106.87,-94.85,,-88.72,-97.36,-92.72,-94.25,,,,,,,,,,
4348,2015-11-27,0.0,0.0,-40.3,-90.44,-106.87,-94.85,,-88.72,-97.36,-92.72,-94.25,,,,,,,,,,
4349,2015-11-28,0.0,0.0,-40.42,-90.46,-106.94,-94.89,,-88.75,-97.36,-92.75,-94.27,,,,,,,,,,
4350,2015-11-29,0.0,0.0,-40.62,-90.48,-107.01,-94.92,,-88.77,-97.36,-92.77,-94.31,,,,,,,,,,
4351,2015-11-30,0.0,0.0,-40.79,-90.48,-107.01,-94.94,,-88.78,-97.36,-92.78,-94.31,,,,,,,,,,
4352,2015-12-01,,0.0,-40.93,-90.49,-107.02,-94.94,,-88.79,-97.36,-92.78,-94.31,,,,,,,,,,
4353,2015-12-02,,,-41.06,-90.5,-107.05,-94.94,,-88.79,-97.36,-92.79,-94.33,,,,,,,,,,
4354,2015-12-03,,0.0,-41.18,-90.51,-107.06,-94.94,,-88.79,-97.36,-92.8,-94.33,,,,,,,,,,
4355,2015-12-04,0.0,0.0,-41.37,-90.52,-107.09,-94.94,,-88.8,-97.36,-92.8,-94.33,,,,,,,,,,
4356,2015-12-05,0.0,0.0,-41.49,-90.52,-107.1,-94.95,,-88.8,-97.36,-92.8,-94.34,,,,,,,,,,
4357,2015-12-06,,0.0,-41.58,-90.52,-107.12,-94.95,,-88.81,-97.36,-92.81,-94.35,,,,,,,,,,
4358,2015-12-07,,,-41.75,-90.53,-107.13,-94.95,,-88.81,-97.36,-92.81,-94.35,,,,,,,,,,
4359,2015-12-08,0.0,0.0,-41.89,-90.53,-107.13,-94.96,,-88.81,-97.36,-92.81,-94.36,,,,,,,,,,
4360,2015-12-09,,0.0,-42.05,-90.53,-107.15,-94.96,,-88.81,-97.36,-92.81,-94.36,,,,,,,,,,
4361,2015-12-10,0.0,0.0,-42.12,-90.53,-107.15,-94.96,,-88.81,-97.36,-92.81,-94.36,,,,,,,,,,
4362,2015-12-11,0.0,0.0,-42.15,-90.53,-107.15,-94.96,,-88.81,-97.36,-92.82,-94.36,,,,,,,,,,
4363,2015-12-12,0.0,0.0,-42.2,-90.54,-107.18,-94.97,,-88.81,-97.36,-92.82,-94.36,,,,,,,,,,
4364,2015-12-13,,0.0,-42.25,-90.54,-107.18,-94.97,,-88.81,-97.36,-92.82,-94.36,,,,,,,,,,
4365,2015-12-14,0.0,0.0,-42.35,-90.53,-107.18,-94.96,,-88.81,-97.36,-92.82,-94.36,,,,,,,,,,
4366,2015-12-15,0.0,0.0,-42.48,-90.53,-107.13,-94.97,,-88.79,-97.36,-92.79,-94.36,,,,,,,,,,
4367,2015-12-16,0.0,0.0,-42.7,-90.53,-107.1,-94.95,,-88.79,-97.36,-92.77,-94.35,,,,,,,,,,
4368,2015-12-17,0.0,0.0,-42.8,-90.53,-107.09,-94.95,,-88.78,-97.36,-92.77,-94.35,,,,,,,,,,
4369,2015-12-18,0.0,0.0,-42.87,-90.53,-107.09,-94.95,,-88.78,-97.36,-92.77,-94.35,,,,,,,,,,
4370,2015-12-19,,0.0,-43.01,-90.53,-107.1,-94.97,,-88.79,-97.36,-92.79,-94.35,,,,,,,,,,
4371,2015-12-20,,,-43.19,-90.54,-107.11,-94.98,,-88.81,-97.36,-92.8,-94.35,,,,,,,,,,
4372,2015-12-21,0.0,0.0,-43.19,-90.54,-107.11,-94.98,,-88.82,-97.36,-92.82,-94.34,,,,,,,,,,
4373,2015-12-22,,0.0,-43.19,-90.54,-107.11,-94.98,,-88.82,-97.36,-92.82,-94.34,,,,,,,,,,
4374,2015-12-23,,,-42.37,-90.54,-107.07,-94.97,,-88.82,-97.36,-92.82,-94.34,,,,,,,,,,
4375,2015-12-24,,0.0,-42.37,-90.53,-107.06,-94.96,,-88.81,-97.36,-92.82,-94.34,,,,,,,,,,
4376,2015-12-25,,,-42.37,-90.53,-107.06,-94.96,,-88.81,-97.36,-92.82,-94.34,,,,,,,,,,
4377,2015-12-26,0.0,0.0,-42.37,-90.52,-107.03,-94.95,,-88.79,-97.36,-92.79,-94.34,,,,,,,,,,
4378,2015-12-27,0.0,0.0,-42.37,-90.52,-107.06,-94.95,,-88.79,-97.36,-92.79,-94.34,,,,,,,,,,
4379,2015-12-28,0.0,0.0,-42.8,-90.52,-107.07,-94.95,,-88.79,-97.36,-92.79,-94.34,,,,,,,,,,
4380,2015-12-29,0.0,0.0,-42.96,-90.52,-107.07,-94.95,,-88.79,-97.36,-92.79,-94.34,,,,,,,,,,
