,Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
3339,2011-07-25,0.0,0.0,0.0,0.0,0.2,19.15,250.5,2.0
3340,2011-07-26,0.2,0.0,0.0,2.0,4.0,20.8,250.47,2.0
3341,2011-07-27,4.4,4.4,6.2,3.8,5.0,18.2,250.43,2.0
3342,2011-07-28,0.0,0.0,0.0,0.0,0.0,21.35,250.4,2.0
3343,2011-07-29,1.0,6.4,1.6,0.4,0.0,20.8,250.38,2.0
3344,2011-07-30,0.0,0.0,0.0,0.0,0.0,21.4,250.34,2.0
3345,2011-07-31,0.0,0.0,0.0,0.0,0.0,22.45,250.3,2.0
3346,2011-08-01,5.8,0.0,3.0,0.2,0.8,22.75,250.25,2.0
3347,2011-08-02,0.0,0.0,0.0,0.0,0.0,23.1,250.23,2.0
3348,2011-08-03,0.0,0.0,0.0,0.0,0.0,22.85,250.19,2.5
3349,2011-08-04,0.0,0.0,0.0,0.0,0.0,23.8,250.14,2.5
3350,2011-08-05,0.0,0.0,0.0,0.0,0.0,25.5,250.1,2.5
3351,2011-08-06,0.0,0.0,0.0,0.0,0.0,24.55,250.05,2.5
3352,2011-08-07,0.0,0.0,0.0,0.0,0.0,24.75,250.0,2.5
3353,2011-08-08,2.8,4.0,2.8,4.0,7.8,23.8,249.96,2.5
3354,2011-08-09,0.0,0.0,0.0,0.0,0.0,22.3,249.91,2.5
3355,2011-08-10,0.0,0.0,0.0,0.0,0.0,22.35,249.86,2.5
3356,2011-08-11,0.0,0.0,0.0,0.0,0.0,21.5,249.82,2.5
3357,2011-08-12,0.0,0.0,0.0,0.0,0.0,21.8,249.77,3.0
3358,2011-08-13,0.0,0.0,0.0,0.0,0.0,22.0,249.71,3.0
3359,2011-08-14,0.0,0.0,0.0,0.0,0.0,24.1,249.65,3.0
3360,2011-08-15,0.0,0.0,0.0,0.0,0.0,23.95,249.6,3.0
3361,2011-08-16,0.0,0.0,0.0,0.0,0.0,25.6,249.54,3.0
3362,2011-08-17,0.0,0.0,0.0,0.0,0.0,,249.47,3.0
3363,2011-08-18,0.0,0.0,0.0,0.0,0.0,,249.41,3.0
3364,2011-08-19,0.0,0.0,0.0,0.0,0.0,,249.34,3.2
3365,2011-08-20,0.0,0.0,0.0,0.0,0.0,,249.28,3.5
3366,2011-08-21,0.0,0.0,0.0,0.0,0.0,,249.21,3.5
3367,2011-08-22,0.0,0.0,0.0,0.0,0.0,,249.15,3.5
3368,2011-08-23,0.0,0.0,0.0,0.0,0.0,,249.07,3.5
3369,2011-08-24,0.0,0.0,0.0,0.0,0.0,,249.01,3.5
3370,2011-08-25,0.0,0.0,0.0,0.0,0.0,,248.94,3.5
3371,2011-08-26,0.0,0.0,0.0,0.0,0.0,,248.87,3.5
3372,2011-08-27,0.0,0.0,0.0,0.0,0.0,22.2,248.8,3.5
3373,2011-08-28,0.0,0.0,0.0,0.0,0.0,22.65,248.72,3.5
3374,2011-08-29,0.0,0.0,0.0,0.0,0.0,24.05,248.67,3.5
3375,2011-08-30,0.0,0.0,0.0,0.0,0.0,22.0,248.59,3.5
3376,2011-08-31,0.0,0.0,0.0,0.0,0.0,23.2,248.53,3.5
3377,2011-09-01,0.0,0.0,0.0,0.0,0.0,23.9,248.46,3.5
3378,2011-09-02,0.0,0.0,0.0,0.0,0.0,24.5,248.38,3.5
3379,2011-09-03,0.0,0.0,0.0,0.0,0.0,26.3,248.33,3.5
3380,2011-09-04,1.4,3.2,6.8,3.8,9.6,23.25,248.26,3.5
3381,2011-09-05,5.2,4.6,6.0,3.6,6.6,22.0,248.21,3.5
3382,2011-09-06,0.0,0.0,0.0,0.0,0.0,23.3,248.14,3.5
3383,2011-09-07,0.0,0.0,0.0,0.0,0.0,21.5,248.07,3.5
3384,2011-09-08,0.0,0.0,0.0,0.0,0.0,21.55,248.0,3.5
3385,2011-09-09,0.0,0.0,0.0,0.0,0.0,23.75,247.93,3.5
3386,2011-09-10,0.0,0.0,0.0,0.0,0.0,23.75,247.87,3.5
3387,2011-09-11,0.0,0.0,0.0,0.0,0.0,24.75,247.8,3.5
3388,2011-09-12,0.0,0.0,0.0,0.0,0.0,23.65,247.73,3.5
3389,2011-09-13,0.0,0.0,0.0,0.0,0.0,25.8,247.66,3.5
3390,2011-09-14,0.0,0.0,0.0,0.0,0.0,25.0,247.59,3.5
3391,2011-09-15,0.0,0.0,0.0,0.0,0.0,24.15,247.52,3.5
3392,2011-09-16,0.0,0.0,0.0,0.0,0.0,23.35,247.44,3.5
3393,2011-09-17,0.0,0.0,0.0,0.0,0.0,22.5,247.37,3.5
3394,2011-09-18,3.6,15.6,4.0,9.2,8.2,20.5,247.29,3.5
3395,2011-09-19,7.6,2.8,9.6,9.8,8.4,17.05,247.32,3.0
3396,2011-09-20,1.8,1.4,6.6,2.8,1.6,16.95,247.26,3.0
3397,2011-09-21,0.0,0.0,0.0,0.0,0.0,22.45,247.21,3.0
3398,2011-09-22,0.0,0.0,0.0,0.0,0.0,21.5,247.14,3.5
3399,2011-09-23,0.0,0.0,0.0,0.0,0.0,22.7,247.08,3.5
3400,2011-09-24,0.0,0.0,0.0,0.0,0.0,22.15,247.0,3.5
3401,2011-09-25,0.0,0.0,0.0,0.0,0.6,22.75,246.92,3.5
3402,2011-09-26,0.0,0.0,0.0,0.0,0.0,23.45,246.86,3.5
3403,2011-09-27,0.0,0.0,0.0,0.0,0.0,23.75,246.78,3.5
3404,2011-09-28,0.0,0.0,0.0,0.0,0.0,22.35,246.71,3.5
3405,2011-09-29,0.0,0.0,0.0,0.0,0.0,22.5,246.63,3.5
3406,2011-09-30,0.0,0.0,0.0,0.0,0.0,22.6,246.57,3.5
3407,2011-10-01,0.0,0.0,0.0,0.0,0.0,23.15,246.5,3.5
3408,2011-10-02,0.0,0.0,0.0,0.0,0.0,24.25,246.42,3.5
3409,2011-10-03,0.0,0.0,0.0,0.0,0.0,22.7,246.35,3.5
3410,2011-10-04,0.0,0.0,0.0,0.0,0.0,21.45,246.27,3.5
3411,2011-10-05,0.0,0.0,0.0,0.0,0.0,22.05,246.21,3.5
3412,2011-10-06,0.0,0.0,0.0,0.0,0.0,19.6,246.14,3.5
3413,2011-10-07,11.2,15.8,9.8,15.4,20.2,15.2,246.08,3.5
3414,2011-10-08,0.2,0.0,0.0,0.0,0.2,14.55,246.02,3.5
3415,2011-10-09,0.0,0.0,0.0,0.0,0.0,14.25,245.94,3.5
3416,2011-10-10,0.0,0.0,0.0,0.0,0.0,14.35,245.81,3.5
3417,2011-10-11,0.0,0.0,0.0,0.0,0.0,17.45,245.73,3.5
3418,2011-10-12,0.0,0.0,0.0,0.0,0.0,17.45,245.65,3.5
3419,2011-10-13,0.0,0.0,0.0,0.0,0.0,19.35,245.59,3.5
3420,2011-10-14,0.0,0.0,0.0,0.0,0.0,14.4,245.5,3.5
3421,2011-10-15,0.0,0.0,0.0,0.0,0.0,11.5,245.43,3.5
3422,2011-10-16,0.0,0.0,0.0,0.0,0.0,13.0,245.37,3.5
3423,2011-10-17,0.0,0.0,0.0,0.0,0.0,14.25,245.28,3.5
3424,2011-10-18,0.0,0.2,0.0,0.0,0.0,12.6,245.21,3.5
3425,2011-10-19,0.0,0.8,0.0,0.0,0.0,16.6,245.13,3.5
3426,2011-10-20,22.6,16.0,,23.0,17.6,12.85,245.07,3.5
3427,2011-10-21,0.0,0.0,0.0,0.0,0.0,11.2,245.01,3.5
3428,2011-10-22,0.0,0.0,0.0,0.0,0.0,10.75,244.94,3.5
3429,2011-10-23,0.0,0.0,0.0,0.0,0.0,11.15,244.86,3.5
3430,2011-10-24,0.4,0.4,0.2,1.4,1.6,11.45,244.78,3.0
3431,2011-10-25,13.2,24.2,13.6,14.6,12.2,14.2,,3.0
3432,2011-10-26,,,,,,15.75,244.77,2.75
3433,2011-10-27,0.2,0.0,0.6,0.2,0.2,12.95,,2.0
3434,2011-10-28,0.2,0.0,0.0,0.0,0.2,14.8,,2.0
3435,2011-10-29,0.2,0.0,0.0,0.2,0.0,15.15,,2.0
3436,2011-10-30,0.2,0.0,0.0,0.0,0.0,14.95,,2.0
3437,2011-10-31,0.0,0.0,0.0,0.0,0.0,14.0,,2.0
3438,2011-11-01,0.2,0.0,0.0,0.0,0.0,13.85,,2.0
3439,2011-11-02,0.0,0.0,0.0,0.0,0.0,14.15,,2.0
3440,2011-11-03,0.2,0.0,0.0,0.0,0.0,12.75,,2.0
3441,2011-11-04,1.6,6.2,2.4,3.6,2.4,15.3,,2.0
3442,2011-11-05,0.0,2.4,1.4,0.0,0.0,18.15,,2.0
3443,2011-11-06,4.4,6.6,0.2,4.8,5.2,15.15,,2.0
3444,2011-11-07,12.0,16.4,1.0,15.0,16.6,12.5,,2.0
3445,2011-11-08,5.8,8.2,0.2,7.0,5.0,15.7,,1.3
3446,2011-11-09,0.0,0.0,0.0,0.0,0.0,14.6,,0.6
3447,2011-11-10,0.2,0.0,0.0,0.0,0.0,14.7,,0.6
3448,2011-11-11,0.0,0.0,0.0,0.0,0.0,13.85,,0.82
3449,2011-11-12,0.0,0.0,0.0,0.0,0.0,11.15,,1.5
3450,2011-11-13,0.0,0.0,0.0,0.0,0.0,12.15,,1.5
3451,2011-11-14,0.2,0.0,0.0,0.0,0.0,12.75,,1.5
3452,2011-11-15,0.0,0.0,0.0,0.0,0.0,9.75,,1.29
3453,2011-11-16,0.2,0.0,0.0,0.0,0.0,11.25,,1.0
3454,2011-11-17,0.0,0.0,0.0,0.0,0.0,11.05,,1.0
3455,2011-11-18,0.2,0.0,0.0,0.0,0.0,9.0,,1.0
3456,2011-11-19,0.2,0.0,0.0,0.0,0.0,8.1,,1.0
3457,2011-11-20,0.2,0.0,0.0,0.2,0.0,8.6,,1.0
3458,2011-11-21,0.0,0.0,0.0,0.0,0.0,10.3,,1.0
3459,2011-11-22,0.0,0.0,0.0,0.0,0.0,10.4,,1.0
3460,2011-11-23,0.0,0.0,0.4,0.0,0.0,12.7,,1.0
3461,2011-11-24,0.0,0.0,0.0,0.0,0.0,11.85,,1.0
3462,2011-11-25,0.0,0.0,0.0,0.0,0.0,12.4,,1.0
3463,2011-11-26,0.0,0.0,0.0,0.0,0.0,10.75,,1.0
3464,2011-11-27,0.0,0.0,0.0,0.0,0.0,10.55,,1.0
3465,2011-11-28,0.0,0.0,0.0,0.0,0.0,11.55,,1.0
3466,2011-11-29,0.2,0.0,0.0,0.0,0.0,11.4,,1.0
3467,2011-11-30,0.0,0.0,0.0,0.0,0.0,9.7,,1.0
3468,2011-12-01,1.4,1.2,1.0,2.8,3.8,8.05,,1.0
3469,2011-12-02,8.4,2.4,5.2,4.6,9.4,13.0,,1.0
3470,2011-12-03,2.0,5.0,2.2,5.4,2.4,14.5,,1.0
3471,2011-12-04,2.8,5.2,3.4,5.0,5.8,12.5,,1.0
3472,2011-12-05,14.0,18.2,8.6,17.8,,13.35,,0.8
3473,2011-12-06,0.0,0.0,0.0,0.0,0.0,10.35,,0.6
3474,2011-12-07,0.2,0.0,0.0,0.0,0.0,9.95,,0.6
3475,2011-12-08,0.0,0.0,0.0,0.0,0.0,13.2,,0.6
3476,2011-12-09,1.0,0.4,0.8,0.8,1.8,9.75,,0.6
3477,2011-12-10,7.8,1.4,6.8,7.2,9.4,12.65,,0.6
3478,2011-12-11,0.4,0.0,0.0,0.0,0.6,12.55,,0.6
3479,2011-12-12,,,,,,9.8,,0.6
3480,2011-12-13,0.4,0.0,0.2,0.2,0.4,9.0,,0.6
3481,2011-12-14,16.4,11.6,12.0,12.0,14.0,12.35,,0.6
3482,2011-12-15,0.8,2.0,2.0,2.2,0.6,12.45,,0.6
3483,2011-12-16,,,21.4,,24.4,12.2,,0.6
3484,2011-12-17,2.0,4.0,4.6,4.2,0.6,8.05,,0.6
3485,2011-12-18,0.2,0.0,0.0,0.0,0.0,5.0,,0.6
3486,2011-12-19,0.0,0.0,0.0,0.0,0.0,5.35,244.77,0.6
3487,2011-12-20,0.0,0.0,0.0,0.0,0.0,2.2,244.78,0.6
3488,2011-12-21,0.0,0.0,0.0,0.0,0.0,5.45,244.77,0.6
3489,2011-12-22,0.0,0.0,0.0,0.0,0.0,6.65,244.79,0.6
3490,2011-12-23,0.2,0.0,0.0,0.0,0.0,7.65,244.78,0.6
3491,2011-12-24,5.8,6.0,9.0,5.2,7.0,4.9,244.78,0.6
3492,2011-12-25,0.0,0.0,0.0,0.0,0.0,8.9,244.79,0.6
3493,2011-12-26,0.0,0.0,0.0,0.0,0.0,9.5,244.79,0.6
3494,2011-12-27,0.0,0.0,0.0,0.0,0.0,10.4,244.78,0.6
3495,2011-12-28,0.0,0.0,0.0,0.0,0.0,8.0,244.78,0.6
3496,2011-12-29,0.2,0.0,0.0,0.0,0.2,7.0,244.78,0.6
3497,2011-12-30,0.0,0.0,0.0,0.0,0.0,6.3,244.77,0.6
3498,2011-12-31,0.0,0.0,0.0,0.0,0.0,7.2,244.77,0.6
3499,2012-01-01,0.0,0.0,0.0,0.0,0.0,7.45,244.77,0.6
3500,2012-01-02,12.6,12.0,13.6,13.4,13.4,9.25,,0.6
3501,2012-01-03,3.8,1.2,5.0,3.8,4.0,8.5,244.8,0.6
3502,2012-01-04,2.0,3.6,2.0,2.6,3.6,7.3,244.82,0.6
3503,2012-01-05,2.2,3.6,2.0,1.8,3.2,6.75,244.84,0.6
3504,2012-01-06,0.0,0.0,0.0,0.0,0.0,8.9,244.86,0.6
3505,2012-01-07,0.0,0.0,0.0,0.0,0.0,8.25,244.86,0.6
3506,2012-01-08,0.0,0.0,0.0,0.0,0.0,7.0,244.87,0.6
3507,2012-01-09,0.2,0.0,0.0,0.0,0.0,9.7,244.87,0.6
3508,2012-01-10,0.0,0.0,0.0,0.0,0.0,7.3,244.86,0.6
3509,2012-01-11,0.2,0.0,0.0,0.0,0.0,7.75,244.86,0.6
3510,2012-01-12,0.0,0.0,0.0,0.0,0.0,6.35,244.86,0.6
3511,2012-01-13,0.0,0.0,0.0,0.0,0.0,10.9,244.86,0.6
3512,2012-01-14,0.0,0.0,0.0,0.0,0.0,8.2,244.86,0.6
3513,2012-01-15,0.2,0.0,0.0,0.0,0.0,5.25,244.86,0.6
3514,2012-01-16,0.0,0.0,0.0,0.0,0.0,4.65,244.84,0.6
3515,2012-01-17,0.0,0.0,0.0,0.0,0.0,3.9,244.83,0.6
3516,2012-01-18,0.0,0.0,0.0,0.0,0.0,5.15,244.83,0.6
3517,2012-01-19,0.0,0.0,0.0,0.0,0.4,6.05,244.83,0.6
3518,2012-01-20,0.4,0.0,0.6,0.4,1.0,10.1,244.82,0.6
3519,2012-01-21,0.0,0.0,0.0,0.0,0.0,8.8,244.81,0.6
3520,2012-01-22,0.0,0.0,0.0,0.0,0.0,11.15,244.8,0.6
3521,2012-01-23,0.0,0.0,0.0,0.0,0.0,11.4,244.79,0.6
3522,2012-01-24,0.0,0.0,0.0,0.0,0.0,9.8,244.78,0.6
3523,2012-01-25,0.0,0.0,0.0,0.0,0.0,6.5,244.78,0.6
3524,2012-01-26,0.0,0.0,0.0,0.0,0.0,5.25,244.77,0.6
3525,2012-01-27,0.0,0.0,0.0,0.0,0.0,7.15,,0.6
3526,2012-01-28,0.0,0.0,0.0,0.0,0.0,7.1,,0.6
3527,2012-01-29,0.2,0.0,0.0,0.0,0.0,6.3,,0.6
3528,2012-01-30,0.0,0.0,0.0,0.0,0.0,2.8,,0.6
3529,2012-01-31,0.2,0.0,0.0,0.0,0.0,,,0.6
3530,2012-02-01,0.2,0.0,0.0,0.0,0.0,,,0.6
3531,2012-02-02,0.2,0.0,0.0,0.0,0.0,,,0.6
3532,2012-02-03,0.0,0.0,0.0,0.0,0.0,,,0.6
3533,2012-02-04,0.0,0.0,0.0,0.0,0.0,,,0.6
3534,2012-02-05,0.0,0.0,0.0,0.0,0.0,,,0.6
3535,2012-02-06,0.0,0.0,0.0,0.0,2.6,,,0.6
3536,2012-02-07,0.0,0.0,0.0,0.0,0.4,,,0.6
3537,2012-02-08,0.0,0.0,0.0,1.0,0.8,2.65,,0.6
3538,2012-02-09,0.0,0.0,0.0,0.0,5.2,5.1,,0.6
3539,2012-02-10,0.0,0.0,0.0,0.0,0.0,,,0.6
3540,2012-02-11,0.0,0.0,0.0,0.0,0.0,,,0.6
3541,2012-02-12,0.0,0.0,0.0,0.0,0.0,,,0.6
3542,2012-02-13,0.0,0.0,0.0,0.0,0.0,,,0.6
3543,2012-02-14,0.0,0.0,0.0,0.0,0.0,3.95,,0.6
3544,2012-02-15,0.0,0.0,0.0,0.0,0.0,,,0.6
3545,2012-02-16,0.0,0.0,0.0,0.0,0.0,9.05,,0.6
3546,2012-02-17,0.0,0.0,0.0,0.0,0.0,7.55,,0.6
3547,2012-02-18,0.8,0.0,1.6,1.8,3.0,8.8,,0.6
3548,2012-02-19,6.6,6.2,6.4,6.6,10.0,8.5,,0.6
3549,2012-02-20,3.2,3.2,5.2,6.4,4.2,6.1,,0.6
3550,2012-02-21,0.0,0.0,0.0,0.0,0.0,6.7,,0.6
3551,2012-02-22,0.0,0.0,0.0,0.0,0.0,8.1,,0.6
3552,2012-02-23,0.0,0.0,0.0,0.0,0.0,13.1,,0.6
3553,2012-02-24,0.0,0.0,0.0,0.0,0.0,12.45,,0.6
3554,2012-02-25,0.0,0.0,0.0,0.0,0.0,9.85,,0.6
3555,2012-02-26,0.2,0.0,1.6,0.0,0.0,12.15,,0.6
3556,2012-02-27,0.0,0.0,0.0,0.0,0.0,9.2,,0.6
3557,2012-02-28,0.0,0.0,0.0,0.0,0.0,10.3,,0.6
3558,2012-02-29,0.0,0.0,0.0,0.0,0.0,12.05,,0.6
3559,2012-03-01,0.2,0.0,0.0,0.0,0.2,14.4,,0.6
3560,2012-03-02,0.0,0.0,0.0,0.0,0.0,13.7,,0.6
3561,2012-03-03,0.0,0.0,0.0,0.0,0.0,12.25,,0.6
3562,2012-03-04,0.0,0.0,0.0,0.0,0.0,12.85,,0.6
3563,2012-03-05,6.6,7.6,6.8,3.0,5.4,11.55,,0.6
3564,2012-03-06,15.0,13.6,9.0,16.0,16.0,7.75,,0.6
3565,2012-03-07,0.0,0.0,0.0,0.0,0.0,9.65,244.8,0.6
3566,2012-03-08,0.0,0.0,0.0,0.0,0.0,8.8,244.82,0.6
3567,2012-03-09,0.0,0.0,0.0,0.0,0.0,10.2,244.84,0.6
3568,2012-03-10,0.0,0.0,0.0,0.0,0.0,10.25,244.84,0.6
3569,2012-03-11,0.0,0.0,0.0,0.0,0.0,11.95,244.83,0.6
3570,2012-03-12,0.0,0.0,0.0,0.0,0.0,14.0,244.83,0.6
3571,2012-03-13,0.0,0.0,0.0,0.0,0.0,14.8,244.83,0.6
3572,2012-03-14,0.0,0.0,0.0,0.0,0.0,14.4,244.83,
3573,2012-03-15,0.0,0.0,0.0,0.0,0.0,13.75,244.83,
3574,2012-03-16,0.0,0.0,0.0,0.0,0.0,12.3,244.83,
3575,2012-03-17,0.0,0.0,0.0,0.0,0.0,13.1,244.83,
3576,2012-03-18,0.8,0.2,0.8,0.0,1.2,13.75,244.83,
3577,2012-03-19,4.4,1.4,12.2,9.2,12.8,12.7,244.84,
3578,2012-03-20,0.0,0.0,0.0,0.0,0.0,12.35,244.85,
3579,2012-03-21,0.0,0.0,0.0,0.0,0.0,17.6,244.86,
3580,2012-03-22,0.0,0.0,0.0,0.0,0.0,18.1,244.86,
3581,2012-03-23,0.0,0.0,0.0,0.0,0.0,15.75,244.86,
3582,2012-03-24,0.0,0.0,2.0,0.2,0.2,16.4,244.86,
3583,2012-03-25,0.0,0.0,0.0,0.0,0.0,16.3,244.85,
3584,2012-03-26,0.0,0.0,0.0,0.0,0.0,18.2,244.84,
3585,2012-03-27,0.0,0.0,0.0,0.0,0.0,18.15,244.83,
3586,2012-03-28,0.0,0.0,0.0,0.0,0.0,18.0,244.83,
3587,2012-03-29,0.0,0.0,0.0,0.0,0.0,16.1,244.83,
3588,2012-03-30,0.0,0.0,0.0,0.0,0.0,15.3,244.83,
3589,2012-03-31,0.0,0.0,0.0,0.0,0.0,14.15,244.83,
3590,2012-04-01,0.0,0.0,0.0,0.0,0.0,15.85,244.83,
3591,2012-04-02,0.2,0.0,0.0,0.0,0.0,15.7,244.82,
3592,2012-04-03,1.4,5.4,2.4,1.4,2.0,14.1,244.82,
3593,2012-04-04,0.2,0.0,0.0,0.0,0.0,15.25,244.81,
3594,2012-04-05,0.0,0.0,0.0,0.0,0.0,16.85,244.8,
3595,2012-04-06,0.0,0.0,0.0,1.0,0.0,15.3,244.8,
3596,2012-04-07,11.0,0.6,3.0,6.2,16.2,13.2,244.8,
3597,2012-04-08,15.8,12.6,14.0,21.2,18.2,9.3,244.8,
3598,2012-04-09,0.0,0.0,0.0,0.0,0.0,9.5,244.82,
3599,2012-04-10,1.8,1.0,0.6,1.8,2.4,10.65,244.83,
3600,2012-04-11,,,,,,10.7,244.86,
3601,2012-04-12,0.0,0.0,0.2,0.4,1.4,12.5,245.08,
3602,2012-04-13,0.4,0.0,0.6,0.8,0.8,11.9,245.14,
3603,2012-04-14,10.2,8.8,10.0,8.8,14.2,11.05,245.17,
3604,2012-04-15,3.0,3.0,5.2,3.0,3.6,12.7,245.24,
3605,2012-04-16,4.6,0.4,3.0,2.0,11.4,11.7,245.29,
3606,2012-04-17,0.0,0.0,0.2,0.0,0.0,14.6,245.31,
3607,2012-04-18,7.2,2.2,5.2,5.8,7.6,11.75,245.34,
3608,2012-04-19,7.8,15.0,13.6,16.0,8.4,12.0,245.37,
3609,2012-04-20,14.8,13.4,17.4,18.6,23.8,11.15,245.47,
3610,2012-04-21,,7.0,12.8,23.0,27.0,12.2,245.91,
3611,2012-04-22,3.2,7.2,4.0,6.0,2.8,13.15,246.13,
3612,2012-04-23,0.0,0.2,0.0,0.0,0.0,13.3,246.22,
3613,2012-04-24,13.2,17.2,9.0,18.2,12.8,12.5,246.28,
3614,2012-04-25,0.4,0.6,1.2,1.8,1.8,14.1,246.5,
3615,2012-04-26,0.0,0.0,0.0,0.0,0.0,15.55,246.59,
3616,2012-04-27,0.0,0.0,0.0,0.0,0.0,19.5,246.64,
3617,2012-04-28,0.0,0.0,0.0,0.0,0.0,23.15,246.69,
3618,2012-04-29,0.0,0.0,0.2,0.0,0.2,18.15,246.72,
3619,2012-04-30,1.6,2.0,2.2,2.0,2.0,18.2,246.74,
3620,2012-05-01,7.0,8.8,13.0,6.0,9.6,17.1,246.76,
3621,2012-05-02,0.0,0.0,0.0,0.0,0.2,15.8,246.79,
3622,2012-05-03,0.0,0.0,0.0,0.0,0.0,15.5,246.82,
3623,2012-05-04,0.0,0.0,0.0,0.0,0.0,15.2,246.83,
3624,2012-05-05,0.0,1.4,0.0,0.2,0.2,15.1,246.85,
3625,2012-05-06,15.0,16.0,16.6,13.0,17.0,15.25,246.87,
3626,2012-05-07,8.2,11.4,13.2,11.2,14.2,16.4,246.93,
3627,2012-05-08,0.0,0.0,0.0,0.0,0.0,16.95,247.02,
3628,2012-05-09,0.0,0.0,0.0,0.0,0.0,17.25,247.06,
3629,2012-05-10,0.0,0.0,0.0,0.0,0.0,20.1,247.09,
3630,2012-05-11,0.0,0.0,0.0,0.0,0.0,22.55,247.1,
3631,2012-05-12,0.0,0.0,0.0,0.0,0.0,21.6,247.11,
3632,2012-05-13,1.2,2.6,3.8,3.4,6.0,14.4,247.12,
3633,2012-05-14,0.0,0.0,0.0,0.0,0.0,13.6,247.14,
3634,2012-05-15,0.0,0.0,0.0,0.0,0.0,14.3,247.14,
3635,2012-05-16,0.4,2.2,2.8,1.4,0.6,14.15,247.14,
3636,2012-05-17,0.0,0.0,0.0,0.0,0.0,16.15,247.15,
3637,2012-05-18,0.0,0.0,0.0,0.0,0.0,14.65,247.14,
3638,2012-05-19,0.2,0.2,0.8,0.8,0.8,16.7,247.14,
3639,2012-05-20,16.2,,,,,15.2,247.15,
3640,2012-05-21,10.0,22.6,,23.4,23.6,15.2,247.29,
3641,2012-05-22,1.0,0.2,0.0,0.2,2.4,16.2,247.56,
3642,2012-05-23,0.0,0.8,1.2,0.4,0.4,19.25,247.63,
3643,2012-05-24,0.0,0.0,0.6,0.0,0.0,21.9,247.66,
3644,2012-05-25,0.0,0.0,0.2,0.2,0.0,21.4,247.7,
3645,2012-05-26,0.0,0.0,0.8,0.0,0.0,19.8,247.73,
3646,2012-05-27,0.0,0.0,0.0,0.0,0.0,18.6,247.76,
3647,2012-05-28,2.4,6.8,5.8,5.6,4.6,17.1,247.78,
3648,2012-05-29,0.0,0.0,0.0,0.0,0.0,19.25,247.79,
3649,2012-05-30,0.0,0.6,0.0,0.0,0.0,19.15,247.8,
3650,2012-05-31,0.0,0.0,0.0,0.0,0.0,20.2,247.81,
3651,2012-06-01,0.0,0.0,0.0,0.0,0.0,19.1,247.82,
3652,2012-06-02,0.0,0.0,0.0,0.0,0.0,21.0,247.81,
3653,2012-06-03,0.0,0.0,0.0,0.0,0.0,21.9,247.8,
3654,2012-06-04,9.0,7.2,13.0,13.0,15.6,17.8,247.8,
3655,2012-06-05,0.0,0.0,0.0,0.0,0.0,19.1,247.84,
3656,2012-06-06,0.0,0.0,0.0,0.0,0.0,18.7,247.84,
3657,2012-06-07,0.0,0.0,0.0,0.0,0.0,20.1,247.84,
3658,2012-06-08,0.0,0.0,0.0,0.0,0.0,21.95,247.84,
3659,2012-06-09,0.2,0.8,1.0,1.2,0.2,22.25,247.84,
3660,2012-06-10,0.2,0.2,0.0,1.0,2.0,19.2,247.84,
3661,2012-06-11,5.2,8.2,7.2,8.6,24.0,19.7,247.84,
3662,2012-06-12,6.0,6.8,11.4,12.8,9.0,18.5,247.85,
3663,2012-06-13,0.0,0.0,0.2,0.0,0.0,18.25,247.86,
3664,2012-06-14,0.0,0.0,0.0,0.0,0.0,19.2,247.85,
3665,2012-06-15,0.0,0.0,0.0,0.0,0.0,20.55,247.85,
3666,2012-06-16,0.0,0.0,0.0,0.0,0.0,23.55,247.84,
3667,2012-06-17,0.0,0.0,0.0,0.0,0.0,25.15,247.83,
3668,2012-06-18,0.0,0.0,0.0,0.0,0.0,,247.82,
3669,2012-06-19,0.0,0.0,0.0,0.0,0.0,,247.81,
3670,2012-06-20,0.0,0.0,0.0,0.0,0.0,25.9,247.8,
3671,2012-06-21,0.0,0.0,0.0,0.0,0.0,24.9,247.8,
3672,2012-06-22,0.0,0.0,0.0,0.0,0.0,24.1,247.79,
3673,2012-06-23,0.0,0.0,0.0,0.0,0.0,23.9,247.78,
3674,2012-06-24,0.0,0.0,0.0,0.0,0.0,24.45,247.77,
3675,2012-06-25,0.0,0.0,0.0,0.0,0.0,23.2,247.76,
3676,2012-06-26,0.0,0.0,0.0,0.0,0.0,23.95,247.75,
3677,2012-06-27,0.0,0.0,0.0,0.0,0.0,,247.74,
3678,2012-06-28,0.0,0.0,0.0,0.0,0.0,26.5,247.73,
3679,2012-06-29,0.0,0.0,0.0,0.0,0.0,25.6,247.71,
3680,2012-06-30,0.0,0.0,0.0,0.0,0.0,,247.7,
3681,2012-07-01,0.0,0.0,0.0,0.0,0.0,,247.69,
3682,2012-07-02,0.0,0.0,0.0,0.0,0.0,26.45,247.68,
3683,2012-07-03,0.0,0.0,0.0,0.0,0.0,23.25,247.67,
3684,2012-07-04,0.0,0.0,0.0,0.0,0.0,23.3,247.66,
3685,2012-07-05,0.0,0.0,0.0,0.0,0.0,25.1,247.64,
3686,2012-07-06,0.0,0.0,0.0,0.0,0.0,24.9,247.63,
3687,2012-07-07,0.0,0.0,0.0,0.0,0.0,24.1,247.62,
3688,2012-07-08,0.0,0.0,0.0,0.0,0.0,24.8,247.6,
