,Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
4554,2010-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.74,-5.93,-1.95,-6.81,,24.65,20.75,24.55,25.75,-10880.64516,-15837.12,-12763.872,,,0.19,
4555,2010-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.73,-6.03,-1.98,-6.93,,24.75,20.0,23.7,25.4,-10880.64516,-15837.12,-12763.872,,,0.19,
4556,2010-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.73,-6.07,-2.01,-7.01,,23.9,19.7,23.85,24.8,-10880.64516,-15837.12,-12763.872,,,0.19,
4557,2010-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.73,-6.13,-2.03,-7.04,,23.3,20.4,23.9,24.7,-10880.64516,-15837.12,-12763.872,,,0.19,
4558,2010-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.69,-6.29,-2.07,-7.08,,23.8,19.3,23.7,25.3,-10880.64516,-15837.12,-12763.872,,,0.2,
4559,2010-08-28,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,2.2,-13.65,-6.18,-2.08,-7.12,,24.2,18.05,23.75,25.35,-10880.64516,-15837.12,-12763.872,,,0.19,
4560,2010-08-29,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.2,-13.68,-6.0,-2.1,-7.24,,22.15,17.3,22.55,23.6,-10336.6129,-15045.264,-12125.6784,,,0.18,
4561,2010-08-30,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.66,-6.05,-2.1,-7.22,,19.8,15.55,19.25,20.6,-10880.64516,-15837.12,-12763.872,,,0.19,
4562,2010-08-31,10.6,0.0,0.0,1.0,2.6,5.0,3.4,3.8,3.2,1.8,-13.7,-6.24,-2.09,-7.27,,17.75,16.25,18.3,19.3,-10880.64516,-15837.12,-12763.872,,,0.18,
4563,2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-6.15,-2.12,-7.3,,19.05,16.25,19.4,19.85,-11160.0,-15837.12,-12934.08,,,0.17,
4564,2010-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-6.05,-2.15,-7.42,,19.05,17.15,19.75,20.0,-11160.0,-15837.12,-12934.08,,,0.16,
4565,2010-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-6.08,-2.16,-7.4,,21.9,18.55,22.1,22.35,-11160.0,-15837.12,-12934.08,,,0.17,
4566,2010-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.72,-6.1,-2.18,-7.5,,21.45,18.0,21.85,22.3,-11160.0,-15837.12,-12934.08,,,0.16,
4567,2010-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-13.72,-6.08,-2.19,-7.51,,21.55,17.9,21.4,22.1,-10602.0,-15045.264,-12287.376,,,0.15,
4568,2010-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,-13.71,-6.1,-2.19,-7.57,,21.6,17.7,21.65,22.5,-11160.0,-15837.12,-12934.08,,,0.16,
4569,2010-09-07,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2.4,-13.7,-6.13,-2.19,-7.54,,22.7,17.9,22.45,23.95,-11160.0,-15837.12,-12934.08,,,0.18,
4570,2010-09-08,8.2,7.0,17.6,26.6,2.4,4.0,2.4,3.8,1.4,3.6,-13.68,-5.93,-2.17,-7.53,,21.8,15.15,20.3,21.95,-11160.0,-15837.12,-12934.08,,,0.2,
4571,2010-09-09,1.8,7.2,0.0,4.6,12.8,8.4,2.8,2.2,3.8,5.4,-13.71,-6.14,-2.18,-7.58,,20.05,14.4,19.55,20.5,-11160.0,-15837.12,-12934.08,,,0.18,
4572,2010-09-10,27.6,1.6,0.0,0.0,8.2,8.0,0.6,1.2,2.0,4.4,-13.73,-6.16,-2.2,-7.67,,19.45,15.4,19.95,19.95,-11160.0,-15837.12,-12934.08,,,0.16,
4573,2010-09-11,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,-13.73,-6.18,-2.22,-7.76,,20.15,17.0,21.2,21.2,-11160.0,-15837.12,-12934.08,,,0.15,
4574,2010-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.74,-6.16,-2.24,-7.79,,20.65,16.75,20.35,20.3,-10602.0,-15045.264,-12287.376,,,0.15,
4575,2010-09-13,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.73,-6.16,-2.23,-7.75,,18.15,15.8,19.8,20.15,-11160.0,-15837.12,-12934.08,,,0.17,
4576,2010-09-14,16.0,4.4,0.0,22.6,,16.4,23.4,,28.6,12.0,-13.74,-6.17,-2.14,-7.83,,19.35,16.15,20.05,20.4,-11160.0,-15837.12,-12934.08,,,0.18,
4577,2010-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.72,-6.18,-2.2,-7.89,,19.75,16.45,20.0,20.3,-11160.0,-15837.12,-12934.08,,,0.16,
4578,2010-09-16,3.0,0.8,0.0,0.0,3.6,5.2,0.8,0.2,1.4,3.2,-13.71,-6.19,-2.2,-7.85,,20.6,16.9,20.55,21.55,-11160.0,-15837.12,-12934.08,,,0.17,
4579,2010-09-17,3.0,2.4,2.0,0.2,13.8,,3.2,1.8,2.4,6.0,-13.7,-6.18,-2.19,-7.76,,21.75,16.0,20.6,21.9,-11160.0,-15837.12,-12934.08,,,0.2,
4580,2010-09-18,17.8,9.0,5.4,2.4,8.8,2.8,9.0,6.0,33.0,12.2,-13.69,-6.17,-2.19,-7.65,,23.4,15.8,21.9,23.1,-11160.0,-15837.12,-12934.08,,,0.21,
4581,2010-09-19,16.2,10.2,5.6,8.2,10.0,9.6,18.6,21.0,32.8,10.6,-13.68,-6.15,-2.13,-7.63,,18.9,14.15,19.45,19.1,-10602.0,-15045.264,-12287.376,,,0.24,
4582,2010-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-13.72,-6.17,-2.17,-7.6,,18.25,14.75,19.0,18.75,-11160.0,-15837.12,-12934.08,,,0.2,
4583,2010-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-6.2,-2.17,-7.59,,17.75,16.15,19.5,19.5,-11160.0,-15837.12,-12934.08,,,0.19,
4584,2010-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.72,-6.2,-2.22,-7.63,,21.1,17.25,21.35,21.45,-11160.0,-15837.12,-12934.08,,,0.19,
4585,2010-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-6.2,-2.23,-7.71,,18.8,16.75,20.0,19.35,-11160.0,-15837.12,-12934.08,,,0.18,
4586,2010-09-24,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.63,-6.2,-2.22,-7.7,,18.3,15.2,19.05,18.3,-11160.0,-15837.12,-12934.08,,,0.18,
4587,2010-09-25,19.4,8.4,7.0,9.6,9.2,10.0,27.2,15.2,16.2,34.6,-13.56,-6.21,-2.18,-7.64,,18.45,12.2,17.45,19.1,-11160.0,-15837.12,-12934.08,,,0.19,
4588,2010-09-26,0.0,0.8,7.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-13.6,-6.19,-2.21,-7.55,,15.5,11.8,15.9,16.55,-10602.0,-15045.264,-12287.376,,,0.19,
4589,2010-09-27,12.4,9.8,5.0,4.8,4.0,6.2,3.6,0.0,5.8,27.4,-13.64,-6.18,-2.19,-7.49,,15.9,9.55,15.65,15.65,-11160.0,-15837.12,-12934.08,,,0.19,
4590,2010-09-28,9.8,1.2,2.4,1.2,3.0,1.8,3.0,0.4,10.2,6.6,-13.66,-6.19,-2.23,-7.49,,15.55,10.5,15.3,15.45,-11160.0,-15837.12,-12934.08,,,0.2,
4591,2010-09-29,6.4,2.4,0.0,1.2,1.8,2.2,2.6,6.0,6.0,5.0,-13.69,-6.21,-2.23,-7.6,,15.15,11.2,15.45,15.55,-11160.0,-15837.12,-12934.08,,,0.24,
4592,2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-13.69,-6.2,-2.24,-7.55,,16.2,12.2,15.95,16.25,-11160.0,-15837.12,-12934.08,,,0.24,
4593,2010-10-01,0.0,0.4,2.6,0.0,0.8,0.0,0.2,0.2,0.0,0.6,-13.69,-6.19,-2.25,-7.53,,15.5,11.3,15.7,15.15,-10687.09677,-15863.04,-13106.88,,,0.22,
4594,2010-10-02,5.0,4.6,0.2,1.2,5.4,10.4,4.0,0.6,3.6,8.2,-13.7,-6.2,-2.26,-7.52,,16.9,13.25,17.5,17.45,-10687.09677,-15863.04,-13106.88,,,0.2,
4595,2010-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,-13.7,-6.18,-2.25,-7.52,,17.1,13.4,16.9,16.2,-10152.74194,-15069.888,-12451.536,,,0.21,
4596,2010-10-04,2.0,1.0,14.2,0.8,3.4,1.2,3.4,1.8,5.6,4.0,-13.66,-6.18,-2.21,-7.41,,16.4,13.9,17.5,16.55,-10687.09677,-15863.04,-13106.88,,,0.23,
4597,2010-10-05,39.4,24.0,8.6,22.0,25.6,21.4,24.8,18.0,26.6,34.2,-13.64,-6.19,-2.08,-7.38,,19.25,13.65,17.8,18.45,-10687.09677,-15863.04,-13106.88,,,0.45,
4598,2010-10-06,3.4,0.0,0.0,0.2,6.4,2.0,2.8,0.0,3.8,7.2,-13.68,-6.16,-2.17,-7.42,,18.45,13.65,19.3,19.15,-10687.09677,-15863.04,-13106.88,,,0.38,
4599,2010-10-07,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-13.7,-6.14,-2.2,-7.46,,18.75,15.85,19.95,19.0,-10687.09677,-15863.04,-13106.88,,,0.29,
4600,2010-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,-13.71,-6.13,-2.21,-7.52,,17.3,13.05,17.35,18.65,-10687.09677,-15863.04,-13106.88,,,0.26,
4601,2010-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.7,-6.12,-2.26,-7.52,,14.9,11.6,15.9,16.4,-10687.09677,-15863.04,-13106.88,,,0.21,
4602,2010-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.63,-6.1,-2.22,-7.47,,12.6,9.2,14.0,13.95,-10152.74194,-15069.888,-12451.536,,,0.23,
4603,2010-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.61,-6.1,-2.24,-7.39,,14.75,9.6,14.8,15.6,-10687.09677,-15863.04,-13106.88,,,0.23,
4604,2010-10-12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,-13.62,-6.13,-2.29,-7.47,,14.95,11.45,15.65,16.2,-10687.09677,-15863.04,-13106.88,,,0.22,
4605,2010-10-13,0.2,0.0,1.6,0.0,0.0,0.0,0.0,3.0,0.2,0.4,-13.61,-6.13,-2.28,-7.43,,16.2,9.9,16.25,16.95,-10687.09677,-15863.04,-13106.88,,,0.21,
4606,2010-10-14,0.0,0.4,0.0,0.2,0.6,1.4,0.2,0.8,0.2,0.4,-13.61,-6.15,-2.31,-7.43,,14.75,11.0,15.45,15.8,-10687.09677,-15863.04,-13106.88,,,0.21,
4607,2010-10-15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.61,-6.18,-2.32,-7.48,,14.45,11.2,15.4,15.3,-10687.09677,-15863.04,-13106.88,,,0.23,
4608,2010-10-16,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-13.58,-6.2,-2.34,-7.51,,14.7,9.3,14.75,15.3,-10687.09677,-15863.04,-13106.88,,,0.23,
4609,2010-10-17,23.0,,5.4,19.6,32.6,,19.6,16.4,26.0,28.6,-13.57,,-2.11,-7.53,,14.7,8.4,13.6,14.15,-10152.74194,-15069.888,-12451.536,,,0.25,
4610,2010-10-18,2.4,1.6,2.2,1.0,3.0,1.2,3.0,5.2,1.6,4.4,-13.59,-5.89,-2.16,-7.54,,12.4,7.6,12.3,13.5,-10687.09677,-15863.04,-13106.88,,,0.2,
4611,2010-10-19,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,-13.58,-6.05,-2.2,-7.51,,12.7,10.0,12.55,13.6,-10687.09677,-15863.04,-13106.88,,,0.19,
4612,2010-10-20,0.0,0.2,0.6,1.8,0.0,0.2,0.0,0.0,0.2,0.2,-13.6,-6.06,-2.24,-7.48,,12.6,10.8,13.85,12.6,-10687.09677,-15863.04,-13106.88,,,0.19,
4613,2010-10-21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.71,-6.06,-2.3,-7.52,,12.0,10.55,13.2,11.5,-10687.09677,-15863.04,-13106.88,,,0.17,
4614,2010-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.74,-6.06,-2.3,-7.55,,11.95,11.05,13.95,11.85,-10687.09677,-15863.04,-13106.88,,,0.17,
4615,2010-10-23,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.7,-6.06,-2.32,-7.58,,12.25,10.25,13.65,12.15,-10687.09677,-15863.04,-13106.88,,,0.18,
4616,2010-10-24,0.2,1.4,22.6,0.2,0.2,0.0,0.0,0.0,0.0,0.2,-13.64,-5.8,-2.26,-7.43,,13.3,9.45,12.5,12.6,-10152.74194,-15069.888,-12451.536,,,0.23,
4617,2010-10-25,,,33.2,24.4,,,,14.6,,,-13.57,-4.75,-1.82,-7.26,,13.1,7.9,12.7,12.15,-10687.09677,-15863.04,-13106.88,,,0.78,
4618,2010-10-26,19.2,21.2,0.0,12.6,14.0,21.2,12.8,19.6,12.4,21.2,-13.67,-5.83,-1.72,-7.21,,11.45,5.65,9.7,10.5,-10687.09677,-15863.04,-13106.88,,,0.63,
4619,2010-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,-13.71,-5.84,-1.82,-7.21,,9.6,5.6,9.25,9.55,-10687.09677,-15863.04,-13106.88,,,0.48,
4620,2010-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.71,-5.81,-1.92,-7.24,,8.85,7.85,10.15,9.2,-10687.09677,-15863.04,-13106.88,,,0.38,
4621,2010-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.69,-5.81,-1.95,-7.25,,10.75,11.35,12.9,10.85,-10687.09677,-15863.04,-13106.88,,,0.39,
4622,2010-10-30,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.67,-5.82,-2.01,-7.25,,9.1,8.75,11.0,9.45,-10687.09677,-15863.04,-13106.88,,,0.42,
4623,2010-10-31,,,,11.0,37.6,,,,,,-13.6,-4.91,-1.47,-7.19,,14.0,10.1,15.0,14.05,-10152.74194,-15069.888,-12451.536,,,,
4624,2010-11-01,,,,,,,,,,,-13.57,-5.36,-0.78,-6.87,,14.1,10.3,15.0,14.05,-10203.33333,-16182.72,-13469.76,,,,
4625,2010-11-02,36.0,22.4,8.4,21.8,26.0,22.8,30.2,9.2,22.8,27.2,-13.59,-5.21,-0.82,-6.5,,16.0,10.8,15.85,15.05,-10203.33333,-16182.72,-13469.76,,,,
4626,2010-11-03,0.8,3.2,7.6,6.4,2.6,2.4,1.0,,1.0,1.6,-13.66,-5.08,-0.96,-6.09,,13.35,10.7,14.4,14.05,-10203.33333,-16182.72,-13469.76,,,0.84,
4627,2010-11-04,0.2,0.6,0.0,1.0,0.0,0.2,0.2,2.8,0.0,0.4,-13.72,-5.07,-1.12,-6.11,,14.85,12.85,15.75,14.5,-10203.33333,-16182.72,-13469.76,,,0.72,
4628,2010-11-05,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,-13.72,-5.09,-1.24,-6.16,,13.3,12.75,14.9,13.7,-10203.33333,-16182.72,-13469.76,,,0.62,
4629,2010-11-06,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,-13.64,-5.13,-1.31,-6.11,,12.6,10.85,13.25,12.45,-10203.33333,-16182.72,-13469.76,,,0.56,
4630,2010-11-07,1.0,5.8,15.4,2.8,0.0,0.0,0.2,0.0,0.4,2.0,-13.51,-5.12,-1.22,-5.97,,13.9,9.4,12.95,13.1,-9693.166667,-15373.584,-12796.272,,,0.55,
4631,2010-11-08,33.4,,32.4,17.2,26.0,31.6,25.4,0.4,20.4,33.4,-13.38,-4.76,,-5.69,,11.2,6.55,10.9,11.2,-10203.33333,-16182.72,-13469.76,,,0.62,
4632,2010-11-09,31.4,21.8,24.6,16.8,34.2,34.2,39.6,0.0,26.8,49.6,-13.35,-4.88,,-5.49,,11.65,6.1,10.25,10.55,-10203.33333,-16182.72,-13469.76,,,,
4633,2010-11-10,17.2,12.4,30.0,21.6,13.6,19.8,24.8,1.4,19.6,15.2,-13.43,-4.74,,-5.37,,10.95,6.5,10.85,10.85,-10203.33333,-16182.72,-13469.76,,,,
4634,2010-11-11,33.2,23.2,0.4,27.2,18.0,18.4,27.4,0.6,26.8,39.2,-13.54,-4.61,,-5.34,,12.2,7.5,11.95,12.4,-10203.33333,-16182.72,-13469.76,,,,
4635,2010-11-12,0.4,6.6,28.0,6.4,2.2,4.4,1.0,0.0,0.6,2.0,-13.53,-4.55,,-5.28,,9.65,8.15,10.05,10.2,-10203.33333,-16182.72,-13469.76,,,0.81,
4636,2010-11-13,3.6,19.8,0.8,12.6,13.6,15.4,6.2,0.0,4.0,10.2,-13.53,-4.5,-0.79,-5.21,,13.2,9.75,13.3,13.3,-10203.33333,-16182.72,-13469.76,,,0.73,
4637,2010-11-14,0.0,0.0,0.8,0.2,0.2,0.0,0.0,0.0,0.2,0.0,-13.53,-4.5,-0.93,-5.22,,12.55,9.85,13.85,13.75,-9693.166667,-15373.584,-12796.272,,,0.66,
4638,2010-11-15,0.2,0.0,3.8,0.4,0.0,0.0,0.2,0.0,0.0,0.2,-13.51,-4.55,-1.02,-5.19,,14.65,10.65,14.3,14.55,-10203.33333,-16182.72,-13469.76,,,0.61,
4639,2010-11-16,,,,26.0,,,37.8,14.8,,,-13.44,,,-5.12,,13.45,8.3,14.0,13.55,-10203.33333,-16182.72,-13469.76,,,,
4640,2010-11-17,2.0,0.6,0.2,0.0,1.2,0.2,1.4,0.2,2.2,5.2,-13.44,-4.37,-0.87,-5.07,,11.45,7.6,12.55,11.95,-10203.33333,-16182.72,-13469.76,,,0.81,
4641,2010-11-18,0.4,2.4,10.8,0.4,0.0,0.6,0.0,0.0,0.0,1.0,-13.47,-4.43,-0.94,-5.12,,6.9,5.85,8.3,7.65,-10203.33333,-16182.72,-13469.76,,,0.72,
4642,2010-11-19,16.0,12.4,4.6,6.8,14.2,12.4,16.6,0.4,15.6,21.6,-13.52,-4.51,-0.93,-5.09,,11.3,5.9,10.4,11.6,-10203.33333,-16182.72,-13469.76,,,0.67,
4643,2010-11-20,5.2,5.2,6.6,10.2,5.8,6.2,3.4,0.0,3.0,4.0,-13.5,-4.65,-0.96,,,10.05,5.8,10.35,10.2,-10203.33333,-16182.72,-13469.76,,,0.61,
4644,2010-11-21,18.0,3.2,29.8,12.2,2.0,5.4,8.4,0.6,7.0,15.0,-13.39,-4.71,-0.86,,,10.65,6.6,10.65,10.75,-9693.166667,-15373.584,-12796.272,,,0.69,
4645,2010-11-22,,,7.6,15.8,32.2,,,6.2,,51.2,-13.33,-4.66,,,,10.5,5.65,10.55,10.25,-10203.33333,-16182.72,-13469.76,,,,
4646,2010-11-23,2.6,3.4,0.2,5.2,2.4,3.2,3.0,0.0,2.6,2.6,-13.33,-4.59,-0.84,,,8.4,4.3,8.3,8.35,-10203.33333,-16182.72,-13469.76,,,0.82,
4647,2010-11-24,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,-13.37,-4.62,-0.96,,,8.95,3.5,9.65,9.15,-10203.33333,-16182.72,-13469.76,,,0.69,
4648,2010-11-25,0.2,0.6,1.2,0.0,4.6,6.2,1.2,0.0,1.4,1.8,-13.37,-4.68,-1.07,,,7.2,2.6,8.2,7.45,-10203.33333,-16182.72,-13469.76,,,0.62,
4649,2010-11-26,24.4,16.0,8.2,11.6,20.8,19.6,24.4,0.0,17.4,18.4,-13.31,-4.73,-0.98,,,5.5,0.8,5.25,5.5,-10203.33333,-16182.72,-13469.76,,,0.63,
4650,2010-11-27,4.0,0.4,0.4,0.4,2.0,1.2,2.4,1.4,5.4,13.2,-13.38,-4.78,-1.03,,,4.1,1.5,5.0,4.05,-10203.33333,-16182.72,-13469.76,,,0.59,
4651,2010-11-28,2.0,1.4,16.2,1.4,0.2,0.2,2.6,0.6,0.6,4.6,-13.3,-4.79,-1.06,,,4.95,1.25,6.15,5.7,-9693.166667,-15373.584,-12796.272,,,0.55,
4652,2010-11-29,12.0,11.4,0.6,15.2,11.6,12.8,12.0,,15.2,15.2,-13.35,-4.82,-0.98,,,8.8,2.95,9.25,9.35,-10203.33333,-16182.72,-13469.76,,,0.5,
4653,2010-11-30,0.6,0.2,4.2,0.0,0.0,0.0,1.2,0.0,0.2,0.6,-13.35,-4.79,-1.11,,,7.65,3.15,8.8,8.4,-10203.33333,-16182.72,-13469.76,,,0.51,
4654,2010-12-01,27.0,25.8,,24.6,22.2,24.0,26.2,,27.0,31.6,-13.29,-4.76,-0.88,,,9.0,4.3,8.7,9.0,-11067.74194,-16675.2,-13564.8,,,0.65,
4655,2010-12-02,27.2,8.2,16.4,17.8,17.8,16.0,31.8,6.4,30.6,36.2,-13.35,-4.68,,,,9.3,2.6,9.1,9.35,-11067.74194,-16675.2,-13564.8,,,0.8,
4656,2010-12-03,20.4,13.0,11.0,13.0,11.6,11.4,15.6,0.6,9.8,22.6,-13.35,-4.6,,,,6.95,1.1,5.95,6.45,-11067.74194,-16675.2,-13564.8,,,0.76,
4657,2010-12-04,12.0,3.6,2.4,4.2,2.4,5.0,10.8,0.6,10.2,16.6,-13.39,-4.55,-0.85,,,3.8,0.2,4.45,4.2,-11067.74194,-16675.2,-13564.8,,,0.68,
4658,2010-12-05,0.2,0.0,5.6,0.0,0.0,0.0,0.6,0.0,5.6,3.0,-13.42,-4.54,-0.97,,,,1.1,,,-10514.35484,-15841.44,-12886.56,,,0.61,
4659,2010-12-06,19.8,5.2,9.4,5.6,14.8,8.4,20.8,0.2,17.2,24.2,-13.31,-4.55,-0.95,,,7.9,6.3,7.55,7.45,-11067.74194,-16675.2,-13564.8,,,0.67,
4660,2010-12-07,42.8,6.8,0.6,5.6,,23.4,,2.8,34.8,,-13.31,-4.54,-0.95,,,13.65,10.0,12.5,12.35,-11067.74194,-16675.2,-13564.8,,,,
4661,2010-12-08,9.6,0.8,2.8,0.6,4.8,4.4,9.4,0.2,6.4,8.2,-13.31,-4.47,-1.01,,,12.45,10.3,13.2,12.8,-11067.74194,-16675.2,-13564.8,,,,
4662,2010-12-09,21.6,1.8,0.2,1.8,17.0,12.2,18.2,5.8,19.2,23.0,-13.31,-4.5,-1.07,,,11.2,5.45,10.05,11.05,-11067.74194,-16675.2,-13564.8,,,,
4663,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.4,-4.58,-1.16,,,6.7,3.05,7.15,6.7,-11067.74194,-16675.2,-13564.8,,,0.83,
4664,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.38,-4.63,-1.26,,,4.5,3.6,6.8,5.4,-11067.74194,-16675.2,-13564.8,,,0.71,
4665,2010-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-13.28,-4.67,-1.28,,,6.9,3.2,7.5,6.8,-10514.35484,-15841.44,-12886.56,,,0.67,
4666,2010-12-13,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.3,-4.72,-1.36,,,5.35,1.85,5.85,5.2,-11067.74194,-16675.2,-13564.8,,,0.62,
4667,2010-12-14,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,-13.36,-4.78,-1.4,,,,,,,-11067.74194,-16675.2,-13564.8,,,0.55,
4668,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.35,-4.82,-1.45,,,,,,,-11067.74194,-16675.2,-13564.8,,,0.48,
4669,2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.32,-4.87,-1.53,,,,,,,-11067.74194,-16675.2,-13564.8,,,0.46,
4670,2010-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.22,-4.91,-1.49,,,,,,,-11067.74194,-16675.2,-13564.8,,,0.46,
4671,2010-12-18,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.22,-4.95,-1.57,,,,,,,-11067.74194,-16675.2,-13564.8,,,0.43,
4672,2010-12-19,7.2,10.6,12.8,12.2,5.4,5.0,0.4,0.0,7.2,3.2,-13.27,-5.03,-1.62,,,,0.7,,,-10514.35484,-15841.44,-12886.56,,,0.38,
4673,2010-12-20,8.4,16.4,18.6,21.8,7.6,8.8,13.6,0.0,5.6,16.2,-13.27,-5.09,-1.45,,,4.2,4.45,4.75,3.95,-11067.74194,-16675.2,-13564.8,,,0.39,
4674,2010-12-21,0.2,0.0,4.4,0.0,0.0,0.0,0.2,0.0,0.0,0.6,-13.29,-5.13,-1.31,,,4.85,5.6,7.55,6.05,-11067.74194,-16675.2,-13564.8,,,0.41,
4675,2010-12-22,,,26.4,,,,,3.0,,,-13.25,-5.08,,,,11.3,8.35,11.4,11.4,-11067.74194,-16675.2,-13564.8,,,,
4676,2010-12-23,,19.0,,,,31.4,40.4,15.0,,,-13.15,-4.63,,,,13.5,8.6,13.9,12.8,-11067.74194,-16675.2,-13564.8,,,,
4677,2010-12-24,34.6,19.6,21.4,11.4,37.0,23.0,30.4,12.8,33.0,46.0,,-4.5,,,,10.95,5.5,10.45,10.4,-11067.74194,-16675.2,-13564.8,,,,
4678,2010-12-25,8.4,7.2,5.0,3.6,5.2,9.2,4.2,0.4,7.8,10.4,,,-0.85,,,9.25,2.8,8.3,8.75,-11067.74194,-16675.2,-13564.8,,,,
