,Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
4642,2010-09-17,0.2,0.0,0.0,0.8,0.0,5.6,,,0.0,,,,,,23.1,1.15
4643,2010-09-18,0.4,0.0,0.8,4.2,0.2,21.2,,,0.0,,,,,,23.2,1.14
4644,2010-09-19,,,,25.2,18.8,9.0,,,,,,,,,19.25,2.09
4645,2010-09-20,0.0,0.2,0.0,0.0,0.0,0.2,,,0.0,,,,,,18.9,1.39
4646,2010-09-21,0.0,0.0,0.0,0.0,0.0,0.2,,,0.2,,,,,,18.85,1.26
4647,2010-09-22,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,,,,,,20.4,1.14
4648,2010-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,20.5,1.22
4649,2010-09-24,0.0,0.0,0.0,0.0,0.0,4.0,,,0.0,,,,,,19.8,1.47
4650,2010-09-25,10.0,3.8,9.0,7.0,9.4,9.2,,,5.8,,,,,,19.3,1.21
4651,2010-09-26,2.8,1.4,5.6,4.0,2.2,6.6,,,0.0,,,,,,16.7,1.29
4652,2010-09-27,0.0,0.0,0.0,0.6,0.0,0.4,,,1.6,,,,,,16.6,1.16
4653,2010-09-28,3.2,0.0,1.0,0.8,0.0,2.0,,,2.2,,,,,,15.4,1.19
4654,2010-09-29,0.4,0.0,0.0,0.2,0.0,0.2,,,3.6,,,,,,15.35,1.15
4655,2010-09-30,0.0,0.0,0.0,0.0,0.0,0.2,,,0.2,,,,,,16.35,1.14
4656,2010-10-01,0.0,0.0,0.0,0.0,0.0,1.6,,,0.0,,,,,,17.15,1.23
4657,2010-10-02,0.8,0.2,0.6,1.0,1.2,0.2,,,0.6,,,,,,18.15,1.13
4658,2010-10-03,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,,,,,,18.05,1.14
4659,2010-10-04,0.0,0.0,0.0,0.0,0.2,7.4,,,0.0,,,,,,17.85,1.2
4660,2010-10-05,,,,,,,,,13.4,,,,,,19.7,1.44
4661,2010-10-06,0.4,0.2,0.0,0.2,0.0,0.0,,,0.0,,,,,,20.25,1.25
4662,2010-10-07,0.0,0.0,0.0,0.0,0.2,0.2,,,0.0,,,,,,19.65,1.32
4663,2010-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,19.05,1.16
4664,2010-10-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.95,1.13
4665,2010-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.4,1.13
4666,2010-10-11,0.0,0.0,0.0,0.0,0.0,0.4,,,0.0,,,,,,17.3,1.14
4667,2010-10-12,1.0,0.0,0.0,0.4,0.4,0.0,,,0.6,,,,,,15.8,1.12
4668,2010-10-13,0.8,0.0,1.2,1.4,1.4,1.6,,,0.0,,,,,,16.65,1.13
4669,2010-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6,,,,,,16.45,1.13
4670,2010-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,14.3,1.12
4671,2010-10-16,1.0,0.0,1.0,0.2,0.0,3.6,,,1.4,,,,,,16.2,1.19
4672,2010-10-17,,,,26.6,,20.0,,,8.8,,,,,,14.15,1.38
4673,2010-10-18,0.2,0.0,0.0,0.0,0.2,0.0,,,0.8,,,,,,13.35,1.33
4674,2010-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,14.55,1.15
4675,2010-10-20,0.0,0.0,0.0,0.0,0.2,0.2,,,0.0,,,,,,13.2,1.15
4676,2010-10-21,0.2,0.0,0.0,0.0,0.2,0.2,,,0.6,,,,,,13.0,1.12
4677,2010-10-22,0.0,0.0,0.2,0.0,0.2,0.2,,,0.0,,,,,,12.55,1.12
4678,2010-10-23,0.0,0.0,0.0,0.0,0.0,0.8,,,0.0,,,,,,13.4,1.19
4679,2010-10-24,0.2,0.6,0.0,0.2,0.0,11.6,,,0.0,,,,,,15.15,1.16
4680,2010-10-25,,22.0,16.6,30.0,19.2,29.2,,,10.8,,,,,,13.75,1.3
4681,2010-10-26,9.2,5.6,4.8,12.4,4.2,2.4,,,0.6,,,,,,11.85,1.27
4682,2010-10-27,0.0,0.2,0.2,0.0,0.0,0.0,,,0.0,,,,,,11.3,1.17
4683,2010-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,12.1,1.14
4684,2010-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,12.4,1.13
4685,2010-10-30,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,,,,,,10.4,1.33
4686,2010-10-31,10.0,7.2,10.6,19.4,11.8,,,,9.2,,,,,,15.7,1.27
4687,2010-11-01,,,,,,,,,,,,,,,16.3,1.94
4688,2010-11-02,15.4,12.6,11.2,16.8,12.8,0.8,,,14.8,,,,,,16.55,2.42
4689,2010-11-03,8.0,5.0,5.6,4.2,4.6,3.4,,,9.2,,,,,,14.6,2.04
4690,2010-11-04,0.2,0.4,0.6,0.2,0.2,0.0,,,2.2,,,,,,15.45,1.74
4691,2010-11-05,0.0,0.0,0.2,0.0,0.2,0.2,,,0.2,,,,,,14.9,1.65
4692,2010-11-06,0.2,0.0,0.2,0.0,0.2,0.2,,,0.2,,,,,,13.85,1.7
4693,2010-11-07,0.2,0.4,0.2,2.0,0.2,8.6,,,0.2,,,,,,14.25,1.53
4694,2010-11-08,,,,23.2,,,,,,,,,,,11.35,2.39
4695,2010-11-09,19.4,15.6,14.0,24.4,18.4,21.6,,,16.4,,,,,,11.8,
4696,2010-11-10,24.4,17.0,,19.6,,29.2,,,,,,,,,12.0,
4697,2010-11-11,23.0,21.6,24.0,20.6,,2.8,,,3.8,,,,,,12.8,2.94
4698,2010-11-12,2.4,0.4,0.8,1.0,1.2,4.8,,,5.0,,,,,,11.1,2.6
4699,2010-11-13,4.6,2.0,4.4,4.4,4.0,0.4,,,0.2,,,,,,14.75,2.13
4700,2010-11-14,0.0,0.2,0.0,0.2,0.0,2.0,,,0.0,,,,,,12.6,1.82
4701,2010-11-15,1.6,0.8,0.2,1.4,0.2,0.6,,,0.0,,,,,,15.5,1.77
4702,2010-11-16,14.2,8.0,15.4,17.0,13.0,12.6,,,5.6,,,,,,13.6,2.01
4703,2010-11-17,0.4,1.0,1.6,1.0,1.6,0.0,,,1.6,,,,,,12.0,2.05
4704,2010-11-18,0.0,0.0,0.0,0.0,0.0,8.8,,,0.0,,,,,,8.7,2.16
4705,2010-11-19,18.6,12.4,19.2,8.0,21.8,3.4,,,19.6,,,,,,9.9,2.68
4706,2010-11-20,6.2,3.6,5.0,4.6,5.8,4.0,,,15.2,,,,,,11.25,2.45
4707,2010-11-21,4.6,4.8,2.4,7.4,2.8,29.8,,,3.4,,,,,,11.65,2.72
4708,2010-11-22,21.2,22.4,21.2,,22.2,7.2,,,16.4,,,,,,10.95,
4709,2010-11-23,9.6,12.4,10.0,4.0,11.0,0.0,,,8.2,,,,,,9.95,
4710,2010-11-24,0.0,0.2,1.6,0.0,1.6,0.0,,,0.2,,,,,,9.55,2.6
4711,2010-11-25,0.0,0.0,0.0,0.0,0.0,3.6,,,0.0,,,,,,7.95,2.43
4712,2010-11-26,17.8,18.0,17.0,6.0,15.6,24.2,,,,,,,,,7.2,2.48
4713,2010-11-27,2.8,1.2,0.2,20.0,0.0,1.4,,,2.0,,,,,,6.45,2.28
4714,2010-11-28,2.4,1.0,1.4,3.8,1.2,18.4,,,4.6,,,,,,4.85,2.7
4715,2010-11-29,,27.0,,26.8,,3.2,,,,,,,,,9.1,
4716,2010-11-30,0.0,0.0,0.0,0.2,0.0,5.2,,,0.0,,,,,,8.65,2.82
4717,2010-12-01,,,,,,,,,,,,,,,8.25,
4718,2010-12-02,18.6,19.4,16.2,24.4,13.4,20.0,,,8.2,,,,,,8.9,
4719,2010-12-03,13.8,11.2,13.8,7.0,14.0,6.0,,,15.4,,,,,,7.6,
4720,2010-12-04,2.4,2.6,2.4,6.2,3.4,0.8,,,15.6,,,,,,4.5,
4721,2010-12-05,0.0,0.2,0.0,0.2,0.0,0.2,,,0.0,,,,,,,2.73
4722,2010-12-06,4.0,5.6,4.0,13.8,2.8,,,,0.4,,,,,,9.45,2.64
4723,2010-12-07,21.8,27.2,,,15.2,24.6,,,0.8,,,,,,14.95,2.93
4724,2010-12-08,2.0,1.8,2.8,6.0,0.6,12.6,,,0.0,,,,,,15.9,2.79
4725,2010-12-09,12.4,2.6,3.0,12.2,4.2,0.6,,,4.6,,,,,,12.7,2.71
4726,2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,6.9,2.52
4727,2010-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,5.45,2.16
4728,2010-12-12,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,,,,,,8.05,1.93
4729,2010-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.6,1.95
4730,2010-12-14,0.0,0.0,0.0,0.0,0.2,0.0,,,0.2,,,,,,,1.89
4731,2010-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.87
4732,2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.75
4733,2010-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.76
4734,2010-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.73
4735,2010-12-19,11.0,1.2,10.4,10.0,0.4,0.0,,,6.6,,,,,,,1.81
4736,2010-12-20,13.2,8.4,5.0,4.0,0.6,0.0,,,12.2,,,,,,3.65,1.99
4737,2010-12-21,0.4,8.6,0.0,0.4,13.2,12.0,,,0.2,,,,,,6.1,2.21
4738,2010-12-22,,,22.2,,22.4,,,,11.2,,,,,,10.9,
4739,2010-12-23,19.6,22.6,23.8,,13.4,26.6,,,4.0,,,,,,15.2,
4740,2010-12-24,28.2,17.6,18.8,29.4,20.2,20.2,,,16.0,,,,,,10.95,
4741,2010-12-25,11.2,8.4,14.6,7.0,17.8,1.8,,,,,,,,,8.65,
4742,2010-12-26,0.4,0.2,0.4,1.8,0.4,1.0,,,0.0,,,,,,6.55,
4743,2010-12-27,0.2,0.2,0.8,0.4,0.0,0.0,,,0.0,,,,,,3.75,2.63
4744,2010-12-28,0.0,0.0,0.0,0.2,0.0,0.0,,,0.0,,,,,,,2.53
4745,2010-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,4.7,2.37
4746,2010-12-30,0.0,0.0,0.0,0.0,0.2,0.2,,,1.0,,,,,,6.6,2.2
4747,2010-12-31,0.6,0.2,0.4,0.2,0.2,0.0,,,0.4,,,,,,7.5,1.98
4748,2011-01-01,0.0,0.0,0.2,0.0,0.2,0.0,,,0.2,,,,,,6.1,1.91
4749,2011-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.45,1.87
4750,2011-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,4.9,1.94
4751,2011-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.93
4752,2011-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.78
4753,2011-01-06,12.2,14.0,15.2,26.0,9.6,28.0,,,0.2,,,,,,5.35,1.83
4754,2011-01-07,2.2,3.6,4.0,13.6,1.2,14.4,,,0.2,,,,,,11.45,1.95
4755,2011-01-08,0.0,0.0,0.2,0.0,0.0,0.2,,,0.0,,,,,,12.1,1.76
4756,2011-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,12.55,1.74
4757,2011-01-10,7.8,3.8,4.0,7.8,3.0,5.8,,,0.0,,,,,,11.2,1.73
4758,2011-01-11,9.6,5.6,7.6,7.0,8.2,8.8,,,13.4,,,,,,9.95,1.83
4759,2011-01-12,0.8,1.0,1.0,0.8,1.0,0.6,,,2.6,,,,,,9.4,1.81
4760,2011-01-13,0.0,0.0,0.0,0.0,0.2,0.2,,,0.2,,,,,,6.9,1.85
4761,2011-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,7.7,1.71
4762,2011-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,10.95,1.67
4763,2011-01-16,0.4,0.0,0.0,0.0,0.2,0.2,,,0.0,,,,,,9.55,1.66
4764,2011-01-17,0.0,0.2,0.0,0.0,0.2,0.0,,,0.2,,,,,,6.45,1.69
4765,2011-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,10.6,1.64
4766,2011-01-19,0.8,0.2,0.0,0.0,0.4,0.0,,,0.0,,,,,,7.3,1.66
4767,2011-01-20,0.2,0.0,0.4,0.0,0.6,0.4,,,6.0,,,,,,6.6,1.66
4768,2011-01-21,0.2,0.2,3.8,0.4,0.6,0.0,,,0.0,,,,,,4.95,1.71
4769,2011-01-22,0.0,0.0,0.2,0.0,0.0,0.0,,,0.0,,,,,,4.3,1.58
4770,2011-01-23,0.0,0.0,0.2,0.0,0.0,0.0,,,0.0,,,,,,4.15,1.58
4771,2011-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,3.65,1.69
4772,2011-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,1.41
4773,2011-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6,,,,,,5.6,1.48
4774,2011-01-27,0.0,0.8,0.2,0.0,0.4,0.4,,,0.8,,,,,,7.35,1.55
4775,2011-01-28,0.0,0.0,1.2,0.0,0.0,0.0,,,0.0,,,,,,7.95,1.46
4776,2011-01-29,0.0,0.0,0.2,0.0,0.0,0.0,,,0.0,,,,,,6.0,1.45
4777,2011-01-30,3.4,19.4,8.2,5.6,17.2,14.6,,,14.2,,,,,,4.35,1.67
4778,2011-01-31,25.0,0.0,0.0,11.4,0.2,0.0,,,8.2,,,,,,7.4,1.9
4779,2011-02-01,0.2,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.4,1.96
4780,2011-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,7.35,1.71
4781,2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,8.85,1.58
4782,2011-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,11.9,1.55
4783,2011-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,8.1,1.57
4784,2011-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.1,1.6
4785,2011-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,4.35,1.51
4786,2011-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,5.3,1.57
4787,2011-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,7.8,1.61
4788,2011-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,7.3,1.53
4789,2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,11.1,1.54
4790,2011-02-12,1.2,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,10.55,1.5
4791,2011-02-13,8.6,2.8,6.6,6.2,3.8,7.0,,,6.6,,,,,,9.55,1.54
4792,2011-02-14,0.2,0.0,0.2,0.2,0.0,0.4,,,1.4,,,,,,11.05,1.53
4793,2011-02-15,3.2,2.4,1.4,3.0,1.8,3.0,,,0.0,,,,,,9.25,1.71
4794,2011-02-16,,,,,22.4,,,,6.2,,,,,,9.9,1.92
4795,2011-02-17,21.0,20.6,19.4,23.2,20.0,23.2,,,,,,,,,10.85,2.6
4796,2011-02-18,0.2,0.2,0.0,0.0,0.2,0.0,,,4.6,,,,,,10.5,2.74
4797,2011-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,11.25,2.41
4798,2011-02-20,8.4,6.2,5.6,8.6,6.4,9.4,,,0.0,,,,,,8.4,2.15
4799,2011-02-21,2.2,1.6,1.2,0.8,1.6,0.6,,,11.2,,,,,,8.2,2.13
4800,2011-02-22,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,,,,,,7.3,2.12
4801,2011-02-23,0.0,0.0,1.0,0.2,0.0,0.2,,,0.0,,,,,,5.8,2.07
4802,2011-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.25,1.89
4803,2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.2,1.88
4804,2011-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,7.25,1.62
4805,2011-02-27,7.8,7.2,4.4,3.0,7.2,4.2,,,0.0,,,,,,4.35,1.59
4806,2011-02-28,3.0,0.2,0.0,1.0,0.0,0.0,,,5.6,,,,,,9.1,1.94
4807,2011-03-01,0.2,0.0,3.2,0.0,0.4,0.4,,,0.0,,,,,,7.55,1.66
4808,2011-03-02,0.0,0.2,2.4,0.4,0.6,0.2,,,2.6,,,,,,5.65,1.76
4809,2011-03-03,2.0,0.8,4.4,1.6,1.6,0.8,,,0.0,,,,,,5.5,1.59
4810,2011-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,7.65,1.53
4811,2011-03-05,0.0,0.4,0.2,0.0,0.0,0.0,,,0.0,,,,,,9.35,1.6
4812,2011-03-06,0.2,0.0,0.0,0.0,0.0,0.0,,,2.8,,,,,,11.8,1.64
4813,2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,5.8,1.64
4814,2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,5.9,1.61
4815,2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,5.0,1.65
4816,2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.3,1.65
4817,2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,8.15,1.68
4818,2011-03-12,0.2,0.2,0.0,0.2,0.0,0.4,,,0.0,,,,,,9.45,1.7
4819,2011-03-13,,,,,,,,,0.0,,,,,,10.25,1.91
4820,2011-03-14,13.0,9.8,18.4,22.4,14.2,23.8,,,13.6,,,,,,14.8,2.45
4821,2011-03-15,14.0,13.0,14.6,13.6,13.4,18.0,,,7.8,,,,,,15.5,2.88
4822,2011-03-16,,,22.4,27.8,21.2,,,,15.4,,,,,,13.55,
4823,2011-03-17,10.8,10.6,5.6,9.0,5.8,13.2,,,10.8,,,,,,12.65,
4824,2011-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.8,,,,,,14.3,
4825,2011-03-19,0.2,0.2,0.8,0.0,0.8,0.6,,,0.0,,,,,,12.3,2.64
4826,2011-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,11.4,2.45
4827,2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,9.65,2.32
4828,2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,12.55,2.24
4829,2011-03-23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,12.9,1.91
4830,2011-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.05,1.87
4831,2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,12.7,1.85
4832,2011-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,13.2,1.89
4833,2011-03-27,6.2,3.2,3.4,2.6,3.4,5.4,,,0.0,,,,,,12.35,1.94
4834,2011-03-28,,,24.2,29.2,,,,,6.2,,,,,,13.6,2.15
4835,2011-03-29,0.8,0.6,0.0,0.0,0.2,0.4,,,17.8,,,,,,15.15,2.09
4836,2011-03-30,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,13.85,2.13
4837,2011-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,16.25,2.0
4838,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.8,1.77
4839,2011-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,16.5,1.83
4840,2011-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,16.55,1.68
4841,2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.55,1.75
4842,2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,16.4,1.66
4843,2011-04-06,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,16.75,1.6
4844,2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,18.4,1.62
4845,2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,17.1,1.64
4846,2011-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,18.0,1.53
4847,2011-04-10,0.2,0.0,0.0,0.0,0.0,0.4,,,0.0,,,,,,20.85,1.56
4848,2011-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,19.05,1.54
4849,2011-04-12,2.0,0.0,0.2,0.0,0.4,0.0,,,0.0,,,,,,16.8,1.42
4850,2011-04-13,1.4,1.4,1.6,0.0,1.8,0.0,,,1.4,,,,,,14.1,1.52
4851,2011-04-14,0.8,0.0,0.2,1.4,0.2,1.0,,,0.0,,,,,,12.6,1.44
4852,2011-04-15,4.8,3.6,3.8,4.0,4.4,5.2,,,1.6,,,,,,12.4,1.57
4853,2011-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,13.85,1.41
4854,2011-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,14.45,1.37
4855,2011-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,13.7,1.37
4856,2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,14.25,1.38
4857,2011-04-20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,16.0,1.31
4858,2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.85,1.39
4859,2011-04-22,0.0,0.0,0.0,0.2,0.0,0.0,,,0.0,,,,,,17.05,1.43
4860,2011-04-23,1.4,1.2,1.0,0.4,1.2,0.8,,,0.8,,,,,,17.05,1.32
4861,2011-04-24,0.8,0.4,0.4,0.2,0.6,0.2,,,1.4,,,,,,17.0,1.27
4862,2011-04-25,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,,,,,,17.2,1.43
4863,2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,,,,18.8,1.4
4864,2011-04-27,0.0,0.0,0.0,0.0,0.4,0.0,,,4.0,,,,,,18.25,1.23
4865,2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,15.1,1.23
4866,2011-04-29,4.4,3.4,13.2,1.0,1.6,0.0,,,0.0,,,,,,16.95,1.22
4867,2011-04-30,1.8,1.4,1.2,0.8,2.0,1.4,,,4.6,,,,,,16.55,1.23
4868,2011-05-01,1.0,0.4,0.2,0.4,0.4,0.2,,,0.0,,,,,,19.55,1.22
4869,2011-05-02,1.6,0.6,2.4,2.2,2.6,1.0,,,0.0,,,,,,16.75,1.39
4870,2011-05-03,0.2,0.2,0.0,0.0,0.0,0.0,,,0.2,,,,,,19.4,1.39
4871,2011-05-04,0.0,0.0,0.4,1.0,0.4,0.4,,,0.0,,,,,,16.85,1.25
4872,2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,,2.6,,,,,,15.75,1.21
4873,2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,17.4,1.19
4874,2011-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,17.75,1.18
4875,2011-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,18.35,1.18
4876,2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,17.8,1.17
4877,2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,19.25,1.16
4878,2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,19.1,1.17
4879,2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,19.55,1.16
4880,2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,20.95,1.15
4881,2011-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,19.95,1.15
4882,2011-05-15,3.6,7.8,13.6,5.0,11.0,5.8,,,0.0,,,,,,15.75,1.33
4883,2011-05-16,0.0,0.2,0.6,0.0,0.0,0.0,,,7.2,,,,,,17.1,1.33
4884,2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,17.7,1.17
4885,2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,17.9,1.15
4886,2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,21.25,1.15
4887,2011-05-20,0.0,0.0,0.0,0.6,0.0,0.0,,,0.2,,,,,,22.5,1.16
4888,2011-05-21,0.0,0.0,0.0,0.0,0.0,0.2,,,0.0,,,,,,21.9,1.16
4889,2011-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,,2.8,,,,,,22.35,1.15
4890,2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,22.7,1.14
4891,2011-05-24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,24.5,1.13
4892,2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,24.45,1.16
4893,2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,25.6,1.15
4894,2011-05-27,0.0,0.0,0.0,0.4,0.0,0.0,,,0.0,,,,,,23.3,1.12
4895,2011-05-28,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,22.9,1.1
4896,2011-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,20.65,1.09
4897,2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,22.1,1.09
4898,2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,21.95,1.1
4899,2011-06-01,3.2,2.8,2.4,2.0,2.8,1.8,,,6.4,,,,,,21.9,1.12
4900,2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,21.75,1.11
4901,2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,24.05,1.1
4902,2011-06-04,0.0,0.0,3.2,0.0,0.0,0.0,,,0.0,,,,,,24.1,1.1
4903,2011-06-05,,,,,,24.0,,,6.0,,,,,,24.1,1.36
4904,2011-06-06,0.0,0.2,0.0,14.8,0.2,25.2,,,14.6,,,,,,21.8,1.47
4905,2011-06-07,23.4,23.2,,,,,,,5.2,,,,,,21.65,1.35
4906,2011-06-08,14.0,6.0,2.2,4.6,5.0,3.2,,,4.8,,,,,,19.95,1.64
4907,2011-06-09,6.2,1.8,3.8,14.8,1.0,10.8,,,9.4,,,,,,19.9,1.51
