,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
3303,2015-03-30,0.0,-20.74,-20.67,14.5,13.6,-24852.96,3.1
3304,2015-03-31,0.0,-20.73,-20.67,14.8,13.7,-26127.36,3.1
3305,2015-04-01,0.0,-20.9,-20.7,15.6,15.0,-27446.688,3.1
3306,2015-04-02,0.0,-20.72,-20.66,12.2,11.2,-24678.432,3.0
3307,2015-04-03,0.0,-20.98,-20.73,10.9,10.2,-27033.696,3.0
3308,2015-04-04,3.0,-20.78,-20.65,10.6,9.7,-27043.2,3.0
3309,2015-04-05,0.3,-20.59,-20.57,8.6,7.5,-22579.776,3.1
3310,2015-04-06,0.0,,-20.56,7.9,6.9,,3.0
3311,2015-04-07,0.6,-20.75,-20.67,6.2,5.3,-25584.768,3.0
3312,2015-04-08,0.0,-20.62,-20.62,9.1,7.9,-24858.144,2.9
3313,2015-04-09,0.0,-20.75,-20.64,11.4,10.4,-25801.632,2.9
3314,2015-04-10,0.0,-20.73,-20.62,12.8,12.1,-27568.512,2.9
3315,2015-04-11,0.0,-20.8,-20.64,11.9,10.8,-27863.136,2.9
3316,2015-04-12,0.0,-20.66,-20.58,14.1,13.1,-26667.36,2.9
3317,2015-04-13,0.0,-20.71,-20.58,15.3,14.6,-28042.848,2.8
3318,2015-04-14,0.0,-20.75,-20.57,16.4,15.2,-27676.512,2.8
3319,2015-04-15,0.0,-20.77,-20.56,17.0,16.2,-27789.696,2.8
3320,2015-04-16,0.0,-20.82,-20.58,17.1,15.9,-28295.136,2.8
3321,2015-04-17,0.3,-20.78,-20.54,14.7,13.5,-26863.488,2.8
3322,2015-04-18,0.0,-20.58,-20.45,14.7,13.7,-26576.64,2.8
3323,2015-04-19,0.2,-20.69,-20.52,13.2,12.1,-27557.28,2.8
3324,2015-04-20,0.0,,-20.48,13.3,12.9,-25734.24,2.8
3325,2015-04-21,0.0,-20.8,-20.58,15.7,14.7,-29480.544,2.8
3326,2015-04-22,0.0,-20.98,-20.61,16.0,14.9,-29047.68,2.7
3327,2015-04-23,0.0,-20.66,-20.51,15.8,14.1,-28069.632,2.7
3328,2015-04-24,0.0,,-20.39,16.9,11.7,-28075.68,2.7
3329,2015-04-25,0.0,,-20.41,16.8,0.0,-29100.384,0.0
3330,2015-04-26,0.0,,-20.35,17.1,0.0,-27154.656,0.0
3331,2015-04-27,2.7,,-20.26,15.6,0.0,-24995.52,0.0
3332,2015-04-28,10.2,,-20.23,12.7,0.0,-25657.344,0.0
3333,2015-04-29,0.4,,-20.28,15.8,0.0,-26785.728,0.0
3334,2015-04-30,0.6,,-20.28,15.6,0.0,-26477.28,0.0
3335,2015-05-01,0.0,,-20.23,15.7,0.0,-27179.712,0.0
3336,2015-05-02,0.4,,,18.8,0.0,-25064.64,0.0
3337,2015-05-03,0.0,,,19.4,0.0,-27105.408,0.0
3338,2015-05-04,0.0,,-20.23,21.5,0.0,-28057.536,0.0
3339,2015-05-05,0.0,,-20.24,23.2,0.0,-29104.704,0.0
3340,2015-05-06,0.0,,-20.26,22.2,0.0,-29703.456,0.0
3341,2015-05-07,0.0,,-20.26,21.3,0.0,-29380.32,0.0
3342,2015-05-08,0.0,,-20.31,19.9,0.0,-30075.84,0.0
3343,2015-05-09,0.0,,-20.33,20.2,0.0,-30513.888,0.0
3344,2015-05-10,0.0,,-20.37,21.3,0.0,-31071.168,0.0
3345,2015-05-11,0.0,,-20.37,20.3,0.0,-29198.016,0.0
3346,2015-05-12,0.0,-20.57,-20.38,21.3,0.0,-30258.144,0.0
3347,2015-05-13,0.0,-20.62,-20.4,21.1,0.0,-31345.92,0.0
3348,2015-05-14,0.0,,-20.33,20.6,0.0,-30297.888,0.0
3349,2015-05-15,0.0,-20.56,-20.33,21.5,0.0,-31325.184,0.0
3350,2015-05-16,0.0,-20.6,-20.4,17.7,0.0,-30407.616,0.0
3351,2015-05-17,0.0,,-20.36,22.8,0.0,-29692.224,0.0
3352,2015-05-18,0.0,-20.6,-20.38,22.8,0.0,-31958.496,0.0
3353,2015-05-19,0.0,-20.69,-20.44,23.0,0.0,-33829.92,0.0
3354,2015-05-20,0.0,-20.67,-20.45,20.9,0.0,-30045.6,0.0
3355,2015-05-21,0.0,-20.59,-20.44,18.1,0.0,-29742.336,0.0
3356,2015-05-22,,,-20.39,11.1,0.0,-26298.432,0.0
3357,2015-05-23,10.4,,-20.36,13.1,0.0,-27857.952,0.0
3358,2015-05-24,0.6,,-20.33,15.1,0.0,-25519.968,0.0
3359,2015-05-25,0.0,,-20.3,16.5,0.0,-25574.4,0.0
3360,2015-05-26,8.7,,-20.34,16.8,0.0,-23598.432,0.0
3361,2015-05-27,0.0,,-20.36,16.3,0.0,-23870.592,0.0
3362,2015-05-28,0.0,,-20.39,17.3,0.0,-24709.536,0.0
3363,2015-05-29,0.0,,-20.4,19.6,0.0,-25536.384,0.0
3364,2015-05-30,0.0,,-20.38,20.4,0.0,-24415.776,0.0
3365,2015-05-31,0.0,,-20.35,21.3,0.0,,0.0
3366,2015-06-01,0.0,,-20.37,22.2,0.0,-23970.816,0.0
3367,2015-06-02,0.0,,-20.4,23.5,0.0,-24921.216,0.0
3368,2015-06-03,0.0,-20.7,-20.47,24.2,0.0,-26434.944,0.0
3369,2015-06-04,0.0,-20.86,-20.55,24.6,0.0,-27652.32,0.0
3370,2015-06-05,0.0,-20.75,-20.53,25.8,0.0,-27306.72,0.0
3371,2015-06-06,0.0,-20.81,-20.58,25.6,0.0,-27508.896,0.0
3372,2015-06-07,0.0,-20.9,-20.62,24.7,0.0,-27693.792,0.0
3373,2015-06-08,0.0,-20.86,-20.6,22.4,0.0,-26258.688,0.0
3374,2015-06-09,5.2,-20.81,-20.6,21.4,0.0,-24595.488,0.0
3375,2015-06-10,0.0,-20.8,-20.61,22.9,0.0,-25284.96,0.0
3376,2015-06-11,0.0,-21.01,-20.49,23.9,0.0,-26231.04,0.0
3377,2015-06-12,0.0,-20.95,-20.49,24.2,0.0,-25068.096,0.0
3378,2015-06-13,0.0,-21.06,-20.51,24.8,0.0,-26728.704,0.0
3379,2015-06-14,0.4,-20.83,-20.42,22.5,0.0,,0.0
3380,2015-06-15,0.0,-20.69,-20.36,22.7,0.0,,0.0
3381,2015-06-16,0.0,-20.75,-20.37,23.6,0.0,,0.0
3382,2015-06-17,7.0,-20.74,-20.37,19.6,0.0,,0.0
3383,2015-06-18,0.0,-20.86,-20.44,19.9,0.0,-24185.952,0.0
3384,2015-06-19,1.3,-20.84,-20.44,20.7,0.0,-22451.904,0.0
3385,2015-06-20,0.5,-20.78,-20.44,21.1,0.0,,0.0
3386,2015-06-21,0.0,-20.79,-20.45,20.8,0.0,,0.0
3387,2015-06-22,0.0,-20.84,-20.45,22.4,0.0,,0.0
3388,2015-06-23,0.0,-20.86,-20.47,24.2,0.0,-22289.472,0.0
3389,2015-06-24,15.1,-20.87,-20.49,21.0,0.0,,0.0
3390,2015-06-25,0.0,-20.8,-20.47,20.7,0.0,,0.0
3391,2015-06-26,0.0,-20.95,-20.51,21.8,0.0,-22751.712,0.0
3392,2015-06-27,0.0,-20.99,-20.55,23.6,0.0,-24131.52,0.0
3393,2015-06-28,0.0,-21.0,-20.59,25.0,0.0,-23143.968,0.0
3394,2015-06-29,0.0,-21.17,-20.67,24.3,0.0,-24166.08,0.0
3395,2015-06-30,0.0,-21.18,-20.7,25.8,0.0,-23764.32,0.0
3396,2015-07-01,0.0,-21.26,-20.73,26.5,0.0,-24380.352,0.0
3397,2015-07-02,0.0,-21.33,-20.79,28.2,0.0,-24616.224,0.0
3398,2015-07-03,0.0,-21.42,-20.85,,0.0,-26137.728,0.0
3399,2015-07-04,0.0,-21.49,-20.9,28.7,0.0,-26865.216,0.0
3400,2015-07-05,0.0,-21.49,-20.9,,0.0,-25206.336,0.0
3401,2015-07-06,0.0,-21.57,-20.93,,0.0,-26646.624,0.0
3402,2015-07-07,0.0,-21.64,-20.98,,0.0,-27395.712,0.0
3403,2015-07-08,0.0,-21.73,-21.01,,0.0,-27727.488,0.0
3404,2015-07-09,0.0,-21.8,-21.06,27.9,0.0,-27482.112,0.0
3405,2015-07-10,0.0,-21.8,-21.14,26.9,0.0,-26416.8,0.0
3406,2015-07-11,0.0,-21.8,-21.13,27.1,0.0,-25650.432,0.0
3407,2015-07-12,0.0,-21.78,-21.14,28.6,0.0,-25368.768,0.0
3408,2015-07-13,0.8,-21.76,-21.15,28.6,0.0,-26046.144,0.0
3409,2015-07-14,0.0,-21.89,-21.21,,0.0,-27841.536,0.0
3410,2015-07-15,0.0,-22.03,-21.29,,0.0,-28728.864,0.0
3411,2015-07-16,0.0,-22.1,-21.35,,0.0,-28376.352,0.0
3412,2015-07-17,0.0,-22.21,-21.42,,0.0,-28207.872,0.0
3413,2015-07-18,0.0,-22.45,-21.53,,0.0,-27414.72,0.0
3414,2015-07-19,0.0,-22.44,-21.57,,0.0,-25500.096,0.0
3415,2015-07-20,0.0,-22.42,-21.56,,0.0,-25850.016,0.0
3416,2015-07-21,0.0,-22.49,-21.64,,0.0,-28160.352,0.0
3417,2015-07-22,1.2,-22.35,-21.62,27.5,0.0,-27399.168,0.0
3418,2015-07-23,0.0,-21.97,-21.47,28.0,0.0,-22892.544,0.0
3419,2015-07-24,0.0,-22.3,-21.57,27.8,0.0,-26853.984,0.0
3420,2015-07-25,0.7,-22.23,-21.57,25.5,0.0,-23505.12,0.0
3421,2015-07-26,0.0,-21.89,-21.44,28.0,0.0,,0.0
3422,2015-07-27,0.0,-22.24,-21.52,27.6,0.0,-24515.136,0.0
3423,2015-07-28,0.0,-22.32,-21.59,28.5,0.0,-26398.656,0.0
3424,2015-07-29,0.0,-22.41,-21.66,28.1,0.0,-26218.08,0.0
3425,2015-07-30,0.3,-22.43,-21.69,28.3,0.0,-26103.168,0.0
3426,2015-07-31,0.0,-22.38,-21.7,26.6,0.0,-25887.168,0.0
3427,2015-08-01,0.0,-22.4,-21.71,27.4,0.0,-25680.672,0.0
3428,2015-08-02,2.5,-22.42,-21.79,26.4,0.0,-24391.584,0.0
3429,2015-08-03,0.0,-22.23,-21.7,27.0,0.0,-23098.176,0.0
3430,2015-08-04,0.0,-22.44,-21.77,28.5,0.0,-24751.872,0.0
3431,2015-08-05,0.0,-22.49,-21.82,,0.0,-27578.88,0.0
3432,2015-08-06,0.0,-22.55,-21.88,,0.0,-27463.968,0.0
3433,2015-08-07,0.0,-22.59,-21.92,,0.0,-27449.28,0.0
3434,2015-08-08,0.9,-22.73,-21.99,,0.0,-28468.8,0.0
3435,2015-08-09,12.5,-22.56,-21.97,26.0,0.0,-24516.864,0.0
3436,2015-08-10,2.4,-22.32,-21.83,21.9,0.0,,0.0
3437,2015-08-11,0.0,-22.44,-21.86,25.0,0.0,-24516.864,0.0
3438,2015-08-12,0.0,-22.47,-21.89,27.3,0.0,-26351.136,0.0
3439,2015-08-13,0.0,-22.55,-21.93,28.0,0.0,-27103.68,0.0
3440,2015-08-14,0.0,-22.58,-21.94,28.5,0.0,-27241.92,0.0
3441,2015-08-15,2.4,-22.56,-21.95,25.4,0.0,-24745.824,0.0
3442,2015-08-16,7.6,-22.18,-21.8,21.1,0.0,,0.0
3443,2015-08-17,0.2,-22.36,-21.85,22.3,0.0,-22640.256,0.0
3444,2015-08-18,0.2,-22.46,-21.9,23.6,0.0,-25101.792,0.0
3445,2015-08-19,9.5,-22.48,-21.93,21.1,0.0,-24729.408,0.0
3446,2015-08-20,0.0,-23.26,-22.14,21.2,0.0,-32542.56,0.0
3447,2015-08-21,0.0,-22.74,-22.19,22.0,0.0,-27593.568,0.0
3448,2015-08-22,0.0,-22.66,-22.09,21.9,0.0,-25788.672,0.0
3449,2015-08-23,0.0,-22.68,-22.09,22.8,0.0,-26555.04,0.0
3450,2015-08-24,5.0,-22.66,-22.1,23.4,0.0,-25060.32,0.0
3451,2015-08-25,0.0,-22.62,-22.07,25.5,0.0,-25945.056,0.0
3452,2015-08-26,0.0,-22.59,-22.1,24.1,0.0,-25084.512,0.0
3453,2015-08-27,0.0,-22.67,-22.13,26.2,0.0,-27209.088,0.0
3454,2015-08-28,0.0,-22.8,-22.21,26.8,0.0,-28353.024,0.0
3455,2015-08-29,0.0,-22.84,-22.25,27.7,0.0,-27911.52,0.0
3456,2015-08-30,0.0,-22.89,-22.27,28.3,0.0,-27308.448,0.0
3457,2015-08-31,0.0,-22.9,-22.28,27.6,0.0,-28482.624,0.0
3458,2015-09-01,0.0,-22.92,-22.31,26.6,0.0,-28415.232,0.0
3459,2015-09-02,0.0,-22.95,-22.33,25.9,0.0,-27812.16,0.0
3460,2015-09-03,0.0,-22.97,-22.32,25.6,0.0,-28426.464,0.0
3461,2015-09-04,0.0,-22.79,-22.25,24.4,0.0,-28052.352,0.0
3462,2015-09-05,5.8,-22.74,-22.2,23.2,0.0,-26168.832,0.0
3463,2015-09-06,0.0,-22.75,-22.25,21.3,0.0,-25569.216,0.0
3464,2015-09-07,0.0,-22.78,-22.29,21.1,0.0,-26692.416,0.0
3465,2015-09-08,0.0,-22.82,-22.33,20.8,0.0,-27668.736,0.0
3466,2015-09-09,0.0,-22.81,-22.3,19.0,0.0,-26678.592,0.0
3467,2015-09-10,0.0,-22.77,-22.33,19.5,0.0,-26548.128,0.0
3468,2015-09-11,0.0,-22.86,-22.39,19.9,0.0,-27545.184,0.0
3469,2015-09-12,0.0,-22.96,-22.4,21.4,0.0,-27476.064,0.0
3470,2015-09-13,3.3,-22.88,-22.4,18.7,0.0,-25085.376,0.0
3471,2015-09-14,0.6,-22.74,-22.28,22.8,0.0,-24026.112,0.0
3472,2015-09-15,0.0,-22.69,-22.28,25.6,0.0,-24937.632,0.0
3473,2015-09-16,0.1,-22.78,-22.3,26.9,0.0,-26803.008,0.0
3474,2015-09-17,0.0,-22.86,-22.36,28.6,0.0,-27829.44,0.0
3475,2015-09-18,0.0,-22.96,-22.44,27.1,0.0,-29021.76,0.0
3476,2015-09-19,0.0,-23.09,-22.52,24.2,0.0,-29511.648,0.0
3477,2015-09-20,0.0,-22.99,-22.48,20.4,0.0,-26267.328,0.0
3478,2015-09-21,0.0,-22.94,-22.5,19.9,0.0,-27500.256,0.0
3479,2015-09-22,0.0,-22.99,-22.55,19.0,20.8,-28181.088,2.4
3480,2015-09-23,0.2,-23.01,-22.54,18.7,18.2,-27787.104,2.4
3481,2015-09-24,5.8,-22.98,-22.56,15.9,15.4,-26486.784,2.4
3482,2015-09-25,1.2,-22.93,-22.57,16.6,16.3,-25620.192,2.5
3483,2015-09-26,0.0,-22.96,-22.56,18.0,17.4,-26234.496,2.4
3484,2015-09-27,0.0,-22.97,-22.61,17.6,16.7,-26028.0,2.4
3485,2015-09-28,0.0,-22.96,-22.61,17.3,16.5,-25448.256,2.4
3486,2015-09-29,0.0,-22.96,-22.62,17.2,16.6,-26834.976,2.4
3487,2015-09-30,0.0,-23.03,-22.66,16.6,15.3,-27612.576,2.4
3488,2015-10-01,3.2,-22.92,-22.61,16.2,15.7,-23602.752,2.4
3489,2015-10-02,1.2,-22.88,-22.57,19.1,18.9,-24506.496,2.4
3490,2015-10-03,1.4,-22.92,-22.57,18.4,17.8,-24546.24,2.4
3491,2015-10-04,0.0,-22.98,-22.62,17.7,17.4,-24778.656,2.4
3492,2015-10-05,2.4,-22.86,-22.56,20.5,20.0,-24928.128,2.4
3493,2015-10-06,0.4,-22.93,-22.57,21.0,20.7,-26005.536,2.4
3494,2015-10-07,,-22.98,-22.59,18.2,17.9,-26067.744,2.6
3495,2015-10-08,0.0,-23.02,-22.66,18.6,18.2,-27260.064,2.5
3496,2015-10-09,0.0,-23.14,-22.73,16.6,16.3,-27767.232,2.5
3497,2015-10-10,,-22.97,-22.6,15.7,15.3,-26251.776,2.5
3498,2015-10-11,0.0,-22.91,-22.6,14.6,14.2,-25371.36,2.5
3499,2015-10-12,0.2,-23.04,-22.69,14.9,14.5,-27298.944,2.5
3500,2015-10-13,1.6,-22.95,-22.64,18.3,17.7,-25084.512,2.5
3501,2015-10-14,,-22.71,-22.56,18.0,17.6,-22602.24,2.6
3502,2015-10-15,0.2,-22.94,-22.6,16.6,16.5,-23734.944,2.6
3503,2015-10-16,0.8,-23.06,-22.72,14.9,15.2,-24782.112,2.5
3504,2015-10-17,0.0,-23.08,-22.77,14.9,14.9,-25723.872,2.5
3505,2015-10-18,3.0,-22.99,-22.72,14.7,14.8,-23512.032,2.5
3506,2015-10-19,3.0,-22.83,-22.6,16.2,15.9,-22759.488,2.5
3507,2015-10-20,0.0,-22.91,-22.62,13.2,13.9,-24113.376,2.5
3508,2015-10-21,0.0,-23.02,-22.69,12.9,13.1,-26091.936,2.5
3509,2015-10-22,0.0,-23.11,-22.77,12.7,12.5,-26271.648,2.5
3510,2015-10-23,0.0,-23.1,-22.83,14.1,13.8,-25812.0,2.5
3511,2015-10-24,0.0,-23.12,-22.85,15.6,15.1,-25736.832,2.6
3512,2015-10-25,0.0,-23.02,-22.73,11.7,11.6,-22330.944,2.5
3513,2015-10-26,0.0,-23.01,-22.73,11.4,10.9,-22315.392,2.5
3514,2015-10-27,0.0,-22.88,-22.69,13.6,13.3,-22135.68,2.8
3515,2015-10-28,1.6,-23.03,-22.71,15.6,15.4,-23315.904,3.2
3516,2015-10-29,,-23.1,-22.72,14.6,14.5,-25365.312,3.0
3517,2015-10-30,0.0,-23.24,-22.86,14.9,14.1,-26551.584,2.8
3518,2015-10-31,0.0,-23.47,-22.97,15.1,14.7,-28470.528,2.8
3519,2015-11-01,0.0,-23.5,-23.06,14.7,14.5,-28653.696,2.8
3520,2015-11-02,0.0,-23.54,-23.04,12.1,13.9,-29211.84,2.7
3521,2015-11-03,0.0,-23.43,-23.04,11.1,11.3,-27593.568,2.7
3522,2015-11-04,0.0,-23.25,-22.94,14.5,14.1,-25838.784,2.7
3523,2015-11-05,0.0,-23.27,-22.91,15.3,14.9,-25440.48,2.7
3524,2015-11-06,0.2,-23.35,-22.97,12.7,12.7,-25589.952,2.7
3525,2015-11-07,0.4,-23.4,-23.01,11.4,12.2,-26523.072,2.7
3526,2015-11-08,0.0,-23.42,-23.06,12.5,12.2,-26512.704,2.7
3527,2015-11-09,0.0,-23.37,-23.02,11.4,11.7,-25646.976,2.7
3528,2015-11-10,0.0,-23.4,-23.02,12.3,11.9,-26390.016,2.7
3529,2015-11-11,0.0,-23.42,-23.05,11.1,11.1,-26626.752,2.7
3530,2015-11-12,0.0,-23.4,-23.05,11.7,11.6,-26093.664,2.7
3531,2015-11-13,0.2,-23.44,-23.1,8.4,8.7,-26449.632,2.7
3532,2015-11-14,0.0,-23.44,-23.09,12.7,12.5,-26415.936,2.7
3533,2015-11-15,0.0,-23.34,-23.03,11.8,11.8,-25055.136,2.7
3534,2015-11-16,0.0,-23.42,-23.01,11.6,12.2,-26618.112,2.6
3535,2015-11-17,0.0,-23.49,-23.11,9.9,9.7,-25822.368,2.7
3536,2015-11-18,0.0,-23.34,-23.05,12.9,12.6,-25022.304,2.6
3537,2015-11-19,0.0,-23.48,-23.13,9.0,9.1,-25910.496,2.6
3538,2015-11-20,0.0,-23.44,-23.04,13.9,13.6,-26218.08,2.6
3539,2015-11-21,,-23.31,-22.9,13.7,13.6,-27032.832,2.9
3540,2015-11-22,1.8,-23.73,-23.15,6.3,6.1,-27218.592,3.0
3541,2015-11-23,7.4,-23.59,-23.25,5.4,5.3,-25168.32,2.8
3542,2015-11-24,0.0,-23.5,-23.21,7.3,8.0,-25418.016,2.9
3543,2015-11-25,0.8,-23.35,-23.05,4.4,5.7,-24289.632,2.8
3544,2015-11-26,0.6,-23.27,-23.0,6.1,5.9,-23662.368,2.8
3545,2015-11-27,0.8,-23.43,-23.11,6.9,6.3,-25052.544,3.0
3546,2015-11-28,0.0,-23.59,-23.21,5.1,5.3,-27708.48,3.0
3547,2015-11-29,0.0,-23.61,-23.32,5.2,5.0,-26766.72,2.9
3548,2015-11-30,0.0,-23.6,-23.32,6.7,6.5,-26651.808,2.9
3549,2015-12-01,0.0,-23.58,-23.3,9.2,9.0,-26329.536,2.9
3550,2015-12-02,0.2,-23.57,-23.32,4.8,4.6,-25599.456,2.8
3551,2015-12-03,0.2,-23.52,-23.3,5.3,5.4,-25075.872,2.8
3552,2015-12-04,0.0,-23.63,-23.3,9.3,9.5,-27159.84,2.8
3553,2015-12-05,0.0,-23.71,-23.38,7.7,8.1,-27530.496,2.8
3554,2015-12-06,0.0,-23.66,-23.36,8.0,7.8,-26197.344,2.8
3555,2015-12-07,0.0,-23.71,-23.37,6.5,6.8,-26690.688,2.8
3556,2015-12-08,0.0,-23.64,-23.35,7.4,7.4,-25195.968,2.8
3557,2015-12-09,0.2,-23.65,-23.33,7.7,7.7,-26767.584,2.8
3558,2015-12-10,0.0,-23.69,-23.38,8.4,7.7,-26514.432,2.7
3559,2015-12-11,0.0,-23.71,-23.37,4.3,4.2,-26588.736,2.7
3560,2015-12-12,0.0,-23.73,-23.42,5.5,5.4,-27894.24,2.7
3561,2015-12-13,0.0,-23.68,-23.38,6.7,6.8,-26847.936,2.7
3562,2015-12-14,0.0,-23.71,-23.43,3.4,3.9,-27498.528,2.7
3563,2015-12-15,0.2,-23.8,-23.5,2.9,3.2,-27381.024,2.7
3564,2015-12-16,0.0,-23.79,-23.49,6.5,7.6,-27420.768,2.7
3565,2015-12-17,0.2,-23.79,-23.52,3.7,4.2,-27358.56,2.7
3566,2015-12-18,0.0,-23.78,-23.51,4.1,4.2,-28103.328,2.7
3567,2015-12-19,0.0,-23.61,-23.39,7.7,7.8,-27923.616,2.7
3568,2015-12-20,0.4,-23.56,-23.41,5.4,4.7,-26624.16,2.7
3569,2015-12-21,0.2,-23.59,-23.41,3.1,2.3,-26550.72,2.7
3570,2015-12-22,0.0,-23.62,-23.46,6.1,5.9,-28396.224,2.7
3571,2015-12-23,0.2,-23.64,-23.47,4.9,5.0,-28440.288,2.7
3572,2015-12-24,1.8,-23.69,-23.48,5.6,5.7,-28899.072,2.7
3573,2015-12-25,0.2,-23.63,-23.49,7.0,7.2,-27603.072,2.7
3574,2015-12-26,0.4,-23.64,-23.47,3.4,2.9,-26576.64,2.7
3575,2015-12-27,0.4,-23.6,-23.47,,1.0,-27070.848,2.7
3576,2015-12-28,0.2,-23.67,-23.49,,0.3,-27610.848,2.7
3577,2015-12-29,0.2,-23.68,-23.5,1.7,1.4,-28731.456,2.7
3578,2015-12-30,0.2,-23.75,-23.54,2.9,3.6,-26685.504,2.7
3579,2015-12-31,0.2,-23.71,-23.56,3.6,6.0,-29775.168,2.7
3580,2016-01-01,0.0,-23.69,-23.56,5.1,5.2,-27325.728,2.6
3581,2016-01-02,3.6,-23.66,-23.47,6.4,6.1,-27449.28,2.7
3582,2016-01-03,12.4,-23.5,-23.39,7.3,7.1,-26686.368,3.1
3583,2016-01-04,10.6,-23.7,-23.45,7.2,6.8,-30186.432,3.1
3584,2016-01-05,0.2,-23.69,-23.51,9.0,8.7,-28817.856,3.1
3585,2016-01-06,4.2,-23.68,-23.52,6.0,5.9,-26407.296,3.1
3586,2016-01-07,0.6,-23.72,-23.56,5.8,5.4,-26738.208,3.1
3587,2016-01-08,0.2,-23.71,-23.57,11.6,11.2,-27611.712,3.0
3588,2016-01-09,0.0,-23.77,-23.58,14.6,14.5,-28232.064,3.0
3589,2016-01-10,6.2,-23.78,-23.62,14.1,13.9,-28372.896,3.0
3590,2016-01-11,8.4,-23.8,-23.62,14.1,13.9,-29013.12,2.9
3591,2016-01-12,0.4,-23.86,-23.67,10.6,10.7,-29223.936,3.1
3592,2016-01-13,0.2,-23.94,-23.77,7.5,7.5,-28963.872,3.0
3593,2016-01-14,9.8,-23.9,-23.75,4.3,4.1,-26678.592,3.0
3594,2016-01-15,8.6,-23.95,-23.72,8.0,7.8,-28759.104,
3595,2016-01-16,0.0,-24.07,-23.8,4.2,4.6,-28937.952,3.2
3596,2016-01-17,0.0,-23.99,-23.81,2.2,2.3,-26341.632,3.0
3597,2016-01-18,0.0,-24.01,-23.87,,,-26904.096,3.0
3598,2016-01-19,0.0,-24.04,-23.83,,0.2,-27490.752,2.9
3599,2016-01-20,0.0,-24.06,-23.89,,0.2,-28229.472,2.9
3600,2016-01-21,0.2,-24.07,-23.9,4.4,5.0,-28629.504,2.9
3601,2016-01-22,0.2,-24.14,-24.01,2.1,3.2,-28415.232,2.8
3602,2016-01-23,0.2,-24.24,-24.05,,0.8,-28496.448,2.8
3603,2016-01-24,0.2,-24.22,-24.08,,1.0,-28143.936,2.8
3604,2016-01-25,0.0,-24.23,-24.07,,1.3,-28432.512,2.8
3605,2016-01-26,0.0,-24.15,-24.02,7.6,7.2,-28365.12,2.8
3606,2016-01-27,0.0,-24.1,-23.98,9.2,8.9,-28362.528,2.8
3607,2016-01-28,0.0,-24.11,-23.98,11.2,10.5,-28213.056,2.8
3608,2016-01-29,0.0,-24.14,-24.01,9.7,9.3,-27943.488,2.8
3609,2016-01-30,0.0,-24.15,-23.99,9.5,9.5,-28785.024,2.8
3610,2016-01-31,0.0,-24.06,-23.9,12.0,12.0,-27200.448,2.8
3611,2016-02-01,0.0,-24.08,-23.91,12.8,12.5,-27733.536,2.8
3612,2016-02-02,0.0,-24.18,-24.0,11.1,10.6,-28026.432,2.8
3613,2016-02-03,0.2,-24.13,-24.01,12.4,12.2,-27475.2,2.8
3614,2016-02-04,0.2,-24.38,-24.1,7.1,6.9,-27360.288,2.7
3615,2016-02-05,0.0,-24.49,-24.19,4.4,4.3,-28138.752,2.7
3616,2016-02-06,0.0,-24.53,-24.26,5.5,5.1,-28465.344,2.7
3617,2016-02-07,0.0,-24.45,-24.15,9.7,9.3,-27768.096,2.7
3618,2016-02-08,0.2,-24.37,-24.14,11.6,11.3,-27137.376,2.7
3619,2016-02-09,1.0,-24.38,-24.1,12.3,12.1,-26428.032,2.7
3620,2016-02-10,7.6,-24.45,-24.1,8.8,8.7,-28556.928,3.0
3621,2016-02-11,1.8,-24.38,-24.17,7.8,7.5,-26912.736,3.0
3622,2016-02-12,3.0,-24.24,-24.06,10.0,9.6,-24909.12,2.9
3623,2016-02-13,1.2,-24.28,-24.02,11.5,11.5,-25704.0,3.3
3624,2016-02-14,12.6,-24.29,-24.04,12.5,12.5,-25125.12,
3625,2016-02-15,,-24.5,-24.16,10.9,10.6,-26134.272,
3626,2016-02-16,1.6,-24.47,-24.27,9.5,10.4,-25636.608,
3627,2016-02-17,1.2,-24.38,-24.23,10.4,10.2,-25413.696,3.3
3628,2016-02-18,0.0,-24.24,-24.15,9.5,9.6,-22010.4,3.2
3629,2016-02-19,0.0,-24.43,-24.22,9.2,9.2,-25583.904,3.1
3630,2016-02-20,3.4,-24.47,-24.26,8.1,7.8,-24604.992,3.0
3631,2016-02-21,0.0,-24.37,-24.2,7.4,6.3,-22699.872,3.0
3632,2016-02-22,1.0,-24.27,-24.13,9.7,9.7,-22952.16,3.0
3633,2016-02-23,4.6,-24.15,-24.03,12.3,11.7,,3.0
3634,2016-02-24,0.0,-24.26,-24.07,12.4,12.2,-23315.04,3.0
3635,2016-02-25,7.8,-24.26,-24.07,11.5,11.0,-22641.12,3.0
3636,2016-02-26,0.8,-24.28,-24.08,9.0,8.7,-23505.984,3.2
3637,2016-02-27,4.6,-24.18,-24.07,9.3,8.8,-22676.544,3.2
3638,2016-02-28,,-24.14,-24.03,11.8,11.5,-22286.016,3.2
3639,2016-02-29,14.2,-24.12,-24.04,9.7,9.3,-23137.92,
3640,2016-03-01,0.4,-24.32,-24.14,7.5,7.8,-23304.672,
