,Date,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
4999,2013-09-08,,,,0.0,,0.0,,0.0,0.0,0.0,-6.5,,,,0.0,0.0,21.65,21.55,,,
5000,2013-09-09,,,,7.6,,,,12.6,7.6,8.2,-6.5,,,,0.0,0.0,20.35,20.25,,,
5001,2013-09-10,,,,0.0,,0.0,,0.0,0.0,0.0,-6.5,,,,0.0,0.0,19.65,20.1,,,
5002,2013-09-11,,,,1.4,,0.6,,0.4,3.8,6.8,-6.5,,,,0.0,0.0,19.25,18.9,,,
5003,2013-09-12,,,,5.8,,0.2,,0.2,4.6,2.4,-6.5,,,,0.0,0.0,16.7,17.1,,,
5004,2013-09-13,,,,0.2,,0.0,,0.2,0.4,0.0,-6.5,,,,0.0,0.0,17.65,17.7,,,
5005,2013-09-14,,,,0.0,,0.2,,0.0,0.2,0.0,-6.5,,,,0.0,0.0,17.0,16.9,,,
5006,2013-09-15,,,,0.2,,0.0,,0.0,0.0,0.0,-6.5,,,,0.0,0.0,16.95,18.2,,,
5007,2013-09-16,,,,1.8,,2.2,,2.4,2.0,1.2,-6.5,,,,0.0,0.0,17.0,17.6,,,
5008,2013-09-17,,,,0.0,,0.0,,0.0,0.2,0.2,-6.5,,,,0.0,0.0,17.1,17.05,,,
5009,2013-09-18,,,,0.0,,0.0,,0.2,0.2,0.0,-6.5,,,,0.0,0.0,16.9,15.8,,,
5010,2013-09-19,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,19.2,20.05,,,
5011,2013-09-20,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,19.9,19.55,,,
5012,2013-09-21,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,19.3,19.0,,,
5013,2013-09-22,,,,0.0,,0.0,,0.2,0.0,0.0,-6.6,,,,0.0,0.0,19.6,18.0,,,
5014,2013-09-23,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,19.4,17.6,,,
5015,2013-09-24,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,18.55,17.55,,,
5016,2013-09-25,,,,0.2,,0.0,,0.0,0.2,0.0,-6.6,,,,0.0,0.0,17.7,16.45,,,
5017,2013-09-26,,,,0.2,,0.0,,0.2,0.4,0.0,-6.6,,,,0.0,0.0,18.05,18.05,,,
5018,2013-09-27,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,18.95,19.35,,,
5019,2013-09-28,,,,0.2,,0.2,,0.0,0.2,0.0,-6.6,,,,0.0,0.0,18.95,18.8,,,
5020,2013-09-29,,,,2.2,,0.4,,0.0,2.2,0.2,-6.6,,,,0.0,0.0,16.9,17.75,,,
5021,2013-09-30,,,,23.0,,,,,33.0,,-6.6,,,,0.0,0.0,16.5,17.65,,,
5022,2013-10-01,,,,2.6,,6.2,,16.6,10.4,5.6,-6.6,,,,0.0,0.0,15.7,17.3,,,
5023,2013-10-02,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,17.2,17.05,,,
5024,2013-10-03,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,15.05,15.15,,,
5025,2013-10-04,,,,0.0,,0.0,,0.0,0.0,0.0,-6.6,,,,0.0,0.0,15.95,17.55,,,
5026,2013-10-05,,,,,,,,,,,-6.6,,,,0.0,0.0,14.7,15.55,,,
5027,2013-10-06,,,,,,,,22.2,41.4,,-6.5,,,,0.0,0.0,17.3,18.2,,,
5028,2013-10-07,,,,3.8,,0.0,,0.8,0.2,2.4,-6.5,,,,0.0,0.0,15.4,15.85,,,
5029,2013-10-08,,,,,,2.0,,3.6,12.2,6.4,-6.6,,,,0.0,0.0,15.3,16.2,,,
5030,2013-10-09,,,,6.0,,4.0,,5.0,16.6,5.4,-6.6,,,,0.0,0.0,14.95,15.75,,,
5031,2013-10-10,,,,0.2,,0.4,,1.6,1.6,0.0,-6.5,,,,0.0,0.0,14.3,16.4,,,
5032,2013-10-11,,,,1.2,,2.8,,3.2,3.0,1.0,-6.5,,,,0.0,0.0,14.9,15.7,,,
5033,2013-10-12,,,,9.4,,8.4,,7.6,10.2,10.0,-6.6,,,,0.0,0.0,12.2,13.45,,,
5034,2013-10-13,,,,1.4,,0.8,,1.8,0.6,1.4,-6.6,,,,0.0,0.0,13.4,14.2,,,
5035,2013-10-14,,,,0.2,,0.0,,0.4,0.2,0.2,-6.6,,,,0.0,0.0,14.7,15.25,,,
5036,2013-10-15,,,,0.4,,0.2,,0.0,0.4,0.0,-6.6,,,,0.0,0.0,15.85,16.25,,,
5037,2013-10-16,,,,9.2,,9.8,,11.2,13.0,11.6,-6.5,,,,0.0,0.0,16.3,16.8,,,
5038,2013-10-17,,,,0.2,,0.4,,0.2,0.4,0.2,-6.6,,,,0.0,0.0,15.2,16.6,,,
5039,2013-10-18,,,,0.4,,0.2,,0.4,0.4,0.2,-6.6,,,,0.0,0.0,15.75,15.95,,,
5040,2013-10-19,,,,0.2,,0.0,,0.0,0.2,0.0,-6.6,,,,0.0,0.0,16.1,16.65,,,
5041,2013-10-20,,,,0.2,,0.2,,0.2,0.2,0.0,-6.6,,,,0.0,0.0,15.35,16.45,,,
5042,2013-10-21,,,,9.4,,14.6,,0.0,16.2,,-6.5,,,,0.0,0.0,14.95,15.95,,,
5043,2013-10-22,,,,,,,,,,,-6.5,,,,0.0,0.0,16.95,18.2,,,
5044,2013-10-23,,,,0.0,,0.2,,,11.0,0.0,-6.5,,,,0.0,0.0,16.15,16.7,,,
5045,2013-10-24,,,,18.0,,,,,26.8,5.4,-6.5,,,,0.0,0.0,15.45,17.1,,,
5046,2013-10-25,,,,0.2,,0.2,,,27.4,0.2,-6.5,,,,0.0,0.0,16.25,17.35,,,
5047,2013-10-26,,,,0.2,,0.2,,,17.6,0.2,-6.5,,,,0.0,0.0,17.45,18.4,,,
5048,2013-10-27,,,,0.4,,0.2,,,5.4,0.0,-6.5,,,,0.0,0.0,16.45,17.85,,,
5049,2013-10-28,,,,0.0,,0.2,,,0.4,0.0,-6.4,,,,0.0,0.0,17.85,18.05,,,
5050,2013-10-29,,,,0.0,,0.0,,,0.0,0.0,-6.4,,,,0.0,0.0,17.0,17.65,,,
5051,2013-10-30,,,,0.2,,0.0,,,0.2,0.0,-6.4,,,,0.0,0.0,16.7,18.1,,,
5052,2013-10-31,,,,0.2,,0.2,,,0.2,0.2,-6.4,,,,0.0,0.0,15.55,15.85,,,
5053,2013-11-01,,,,0.0,,0.0,,0.2,0.0,0.2,-6.4,,,,0.0,0.0,15.05,14.9,,,
5054,2013-11-02,,,,0.4,,0.2,,0.2,0.4,0.4,-6.4,,,,0.0,0.0,15.65,14.8,,,
5055,2013-11-03,,,,0.0,,0.0,,0.0,0.0,0.0,-6.4,,,,0.0,0.0,16.5,16.4,,,
5056,2013-11-04,,,,0.0,,0.0,,0.0,0.2,0.0,-6.4,,,,0.0,0.0,14.65,14.15,,,
5057,2013-11-05,,,,,,,,,41.2,,-6.4,,,,0.0,0.0,12.05,13.4,,,
5058,2013-11-06,,,,0.2,,0.2,,0.2,0.4,0.0,-6.4,,,,0.0,0.0,14.55,14.5,,,
5059,2013-11-07,,,,0.4,,0.2,,0.2,0.4,0.2,-6.4,,,,0.0,0.0,14.95,15.8,,,
5060,2013-11-08,,,,0.4,,0.2,,0.2,0.4,0.2,-6.4,,,,0.0,0.0,13.65,14.2,,,
5061,2013-11-09,,,,0.0,,1.4,,0.0,3.0,0.2,-6.4,,,,0.0,0.0,14.05,16.0,,,
5062,2013-11-10,,,,6.4,,8.4,,,10.4,1.2,-6.4,,,,0.0,0.0,10.4,11.65,,,
5063,2013-11-11,,,,20.4,,13.6,,8.0,14.2,17.2,-6.4,,,,0.0,0.0,8.35,10.85,,,
5064,2013-11-12,,,,1.2,,0.0,,0.0,0.8,1.4,-6.4,,,,0.0,0.0,11.05,12.45,,,
5065,2013-11-13,,,,0.0,,0.0,,0.0,0.0,0.0,-6.5,,,,0.0,0.0,13.05,13.2,,,
5066,2013-11-14,,,,0.0,,0.0,,0.0,0.0,0.0,-6.4,,,,0.0,0.0,13.1,13.15,,,
5067,2013-11-15,,,,15.0,,13.8,,9.0,36.0,8.8,-6.4,,,,0.0,0.0,10.4,12.55,,,
5068,2013-11-16,,,,0.0,,0.2,,0.0,0.2,0.2,-6.4,,,,0.0,0.0,11.4,11.15,,,
5069,2013-11-17,,,,0.0,,0.0,,0.2,0.0,0.0,-6.4,,,,0.0,0.0,10.45,9.9,,,
5070,2013-11-18,,,,1.4,,1.0,,0.2,3.0,1.8,-6.4,,,,0.0,0.0,10.6,11.35,,,
5071,2013-11-19,,,,5.8,,5.0,,2.0,6.2,5.6,-6.3,,,,0.0,0.0,9.85,10.65,,,
5072,2013-11-20,,,,8.2,,6.2,,2.2,2.8,7.2,-6.3,,,,0.0,0.0,8.75,8.55,,,
5073,2013-11-21,,,,7.2,,4.2,,11.0,7.8,6.8,-6.3,,,,0.0,0.0,5.1,6.9,,,
5074,2013-11-22,,,,23.0,,,,,26.4,,-6.3,,,,0.0,0.0,4.8,7.0,,,
5075,2013-11-23,,,,14.0,,10.2,,8.6,15.2,6.4,-6.3,,,,0.0,0.0,5.85,8.4,,,
5076,2013-11-24,,,,0.8,,1.8,,0.2,0.4,0.0,-6.3,,,,0.0,0.0,7.9,7.75,,,
5077,2013-11-25,,,,0.0,,0.0,,0.2,0.2,0.2,-6.3,,,,0.0,0.0,4.85,4.25,,,
5078,2013-11-26,,,,3.2,,0.6,,0.0,2.0,1.2,-6.3,,,,0.0,0.0,1.6,2.75,,,
5079,2013-11-27,,,,0.0,,0.0,,0.2,0.0,0.0,-6.3,,,,0.0,0.0,1.25,2.8,,,
5080,2013-11-28,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,3.25,3.95,,,
5081,2013-11-29,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,6.0,4.1,,,
5082,2013-11-30,,,,0.0,,0.2,,0.2,0.0,0.0,-6.3,,,,0.0,0.0,3.6,3.6,,,
5083,2013-12-01,,,,0.2,,0.0,,0.0,0.2,0.2,-6.3,,,,0.0,0.0,5.55,4.9,,,
5084,2013-12-02,,,,0.0,,0.0,,0.2,0.0,0.0,-6.3,,,,0.0,0.0,7.0,9.05,,,
5085,2013-12-03,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,8.3,6.35,,,
5086,2013-12-04,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,9.0,4.5,,,
5087,2013-12-05,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,7.65,2.6,,,
5088,2013-12-06,,,,0.2,,0.0,,0.2,0.0,0.2,-6.3,,,,0.0,0.0,8.0,6.75,,,
5089,2013-12-07,,,,0.0,,0.2,,0.2,0.2,0.0,-6.3,,,,0.0,0.0,8.05,2.6,,,
5090,2013-12-08,,,,0.2,,0.2,,0.0,0.2,0.2,-6.4,,,,0.0,0.0,6.85,4.4,,,
5091,2013-12-09,,,,0.4,,0.2,,0.2,0.2,0.2,-6.4,,,,0.0,0.0,7.85,3.55,,,
5092,2013-12-10,,,,0.2,,0.2,,0.4,0.4,0.4,-6.3,,,,0.0,0.0,8.7,4.2,,,
5093,2013-12-11,,,,0.2,,0.4,,0.0,0.0,0.2,-6.3,,,,0.0,0.0,10.35,6.95,,,
5094,2013-12-12,,,,0.4,,0.2,,0.4,0.2,0.2,-6.3,,,,0.0,0.0,8.35,2.2,,,
5095,2013-12-13,,,,0.4,,0.2,,0.2,0.4,0.2,-6.3,,,,0.0,0.0,3.55,4.0,,,
5096,2013-12-14,,,,0.4,,0.0,,0.4,0.2,0.0,-6.4,,,,0.0,0.0,4.9,6.3,,,
5097,2013-12-15,,,,0.0,,0.0,,0.0,0.2,0.0,-6.4,,,,0.0,0.0,8.6,7.1,,,
5098,2013-12-16,,,,0.2,,0.2,,0.0,0.0,0.2,-6.4,,,,0.0,0.0,9.9,5.5,,,
5099,2013-12-17,,,,0.0,,0.0,,0.2,0.0,0.2,-6.4,,,,0.0,0.0,9.95,5.15,,,
5100,2013-12-18,,,,0.0,,0.0,,0.2,0.0,0.0,-6.3,,,,0.0,0.0,6.75,2.2,,,
5101,2013-12-19,,,,0.0,,0.2,,0.0,0.2,0.2,-6.3,,,,0.0,0.0,4.8,3.1,,,
5102,2013-12-20,,,,1.0,,0.0,,0.2,0.2,0.4,-6.3,,,,0.0,0.0,6.95,7.6,,,
5103,2013-12-21,,,,0.6,,1.4,,0.0,2.4,0.4,-6.4,,,,0.0,0.0,9.95,8.1,,,
5104,2013-12-22,,,,0.2,,0.2,,0.2,0.4,0.2,-6.4,,,,0.0,0.0,7.95,6.6,,,
5105,2013-12-23,,,,0.6,,0.2,,0.4,0.4,0.0,-6.3,,,,0.0,0.0,6.25,8.0,,,
5106,2013-12-24,,,,0.6,,0.6,,0.2,0.4,0.4,-6.3,,,,0.0,0.0,5.0,6.6,,,
5107,2013-12-25,,,,2.2,,1.6,,0.2,2.6,0.0,-6.3,,,,0.0,0.0,9.85,10.0,,,
5108,2013-12-26,,,,,,14.4,,19.4,32.8,13.6,-6.2,,,,0.0,0.0,7.8,8.1,,,
5109,2013-12-27,,,,7.0,,6.6,,6.6,7.2,4.0,-6.3,,,,0.0,0.0,6.05,4.5,,,
5110,2013-12-28,,,,0.4,,0.2,,0.4,0.2,0.2,-6.3,,,,0.0,0.0,7.7,5.55,,,
5111,2013-12-29,,,,7.0,,1.6,,7.8,3.0,0.0,-6.3,,,,0.0,0.0,7.6,7.75,,,
5112,2013-12-30,,,,5.0,,11.0,,1.6,14.4,17.4,-6.3,,,,0.0,0.0,5.9,5.7,,,
5113,2013-12-31,,,,0.0,,0.0,,0.2,8.8,0.0,-6.3,,,,0.0,0.0,5.4,6.3,,,
5114,2014-01-01,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,5.65,4.9,,,
5115,2014-01-02,,,,0.2,,0.2,,0.2,0.0,0.2,-6.3,,,,0.0,0.0,5.95,4.1,,,
5116,2014-01-03,,,,0.6,,0.8,,0.0,1.6,1.0,-6.3,,,,0.0,0.0,10.4,10.7,,,
5117,2014-01-04,,,,0.6,,0.4,,0.2,1.4,0.0,-6.3,,,,0.0,0.0,10.85,11.25,,,
5118,2014-01-05,,,,9.0,,4.2,,7.2,11.8,7.4,-6.2,,,,0.0,0.0,8.55,9.95,,,
5119,2014-01-06,,,,1.6,,1.2,,1.0,1.8,2.6,-6.3,,,,0.0,0.0,8.3,7.0,,,
5120,2014-01-07,,,,0.2,,0.2,,0.0,0.0,0.2,-6.3,,,,0.0,0.0,8.7,7.45,,,
5121,2014-01-08,,,,0.2,,0.0,,0.2,0.2,0.2,-6.3,,,,0.0,0.0,7.65,6.85,,,
5122,2014-01-09,,,,0.2,,0.2,,0.0,0.2,0.0,-6.3,,,,0.0,0.0,8.0,7.2,,,
5123,2014-01-10,,,,0.2,,0.2,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,8.65,8.85,,,
5124,2014-01-11,,,,0.2,,0.2,,0.2,0.2,0.2,-6.3,,,,0.0,0.0,8.9,7.8,,,
5125,2014-01-12,,,,0.0,,0.0,,0.0,0.2,0.2,-6.3,,,,0.0,0.0,10.0,7.15,,,
5126,2014-01-13,,,,0.4,,0.2,,0.2,0.4,0.4,-6.3,,,,0.0,0.0,6.75,5.1,,,
5127,2014-01-14,,,,17.2,,7.4,,2.8,9.0,4.2,-6.3,,,,0.0,0.0,7.4,6.95,,,
5128,2014-01-15,,,,3.6,,3.0,,10.2,6.4,6.6,-6.3,,,,0.0,0.0,7.9,6.75,,,
5129,2014-01-16,,,,0.2,,0.2,,0.2,0.2,0.2,-6.3,,,,0.0,0.0,5.9,4.85,,,
5130,2014-01-17,,,,0.0,,0.0,,0.0,0.0,0.0,-6.3,,,,0.0,0.0,9.45,11.25,,,
5131,2014-01-18,,,,,,8.4,,6.6,18.2,2.8,-6.3,,,,0.0,0.0,10.35,11.95,,,
5132,2014-01-19,,,,5.0,,1.0,,1.8,3.4,0.0,-6.2,,,,0.0,0.0,11.05,10.8,,,
5133,2014-01-20,,,,10.6,,6.2,,14.0,8.4,6.2,-6.2,,,,0.0,0.0,7.95,8.15,,,
5134,2014-01-21,0.0,,,2.6,,1.4,,0.6,,0.8,-6.2,,,,0.0,0.0,7.05,7.6,,,
5135,2014-01-22,0.2,,,4.0,,5.4,,3.2,,5.8,-6.3,,,,0.0,0.0,5.75,6.3,,,
5136,2014-01-23,0.0,,,14.0,,7.4,,3.2,,3.8,-6.2,,,,0.0,0.0,4.2,5.5,,,
5137,2014-01-24,3.0,,,7.6,,7.2,,5.0,,5.4,-6.2,,,,0.0,0.0,5.55,6.25,,,
5138,2014-01-25,,,,0.0,,0.0,,0.0,,0.0,-6.2,,,,0.0,0.0,5.75,4.75,,,
5139,2014-01-26,,,,0.0,,0.0,,0.0,0.4,0.0,-6.2,,,,0.0,0.0,5.35,4.75,,,
5140,2014-01-27,1.0,,,0.0,,1.2,,1.2,0.6,0.6,-6.2,,,,0.0,0.0,3.05,2.35,,,
5141,2014-01-28,9.6,,,5.4,,8.0,,10.4,5.6,5.6,-6.2,,,,0.0,0.0,3.0,3.4,,,
5142,2014-01-29,0.0,,,0.0,,0.0,,0.2,0.0,0.2,-6.2,,,,0.0,0.0,1.95,2.2,,,
5143,2014-01-30,,,,22.8,,15.2,,15.8,,18.8,-6.2,,,,0.0,0.0,6.8,8.95,,,
5144,2014-01-31,,,,,,,,,,,-6.1,,,,0.0,0.0,7.35,8.95,,,
5145,2014-02-01,0.0,,,14.0,,12.2,,10.0,39.4,16.6,-6.1,,,,0.0,0.0,8.45,10.2,,,
5146,2014-02-02,0.2,,,2.8,,0.2,,0.0,40.4,0.8,-6.1,,,,0.0,0.0,6.6,7.8,,,
5147,2014-02-03,1.6,,,4.4,,5.2,,5.2,7.6,6.2,-6.0,,,,0.0,0.0,8.3,10.05,,,
5148,2014-02-04,0.0,,,0.4,,1.2,,2.0,4.2,1.8,-6.0,,,,0.0,0.0,7.5,8.7,,,
5149,2014-02-05,0.8,,,4.4,,2.8,,3.6,42.8,1.4,-6.0,,,,0.0,0.0,6.45,7.75,,,
5150,2014-02-06,12.2,,,16.4,,12.4,,12.6,18.2,19.0,-6.0,,,,0.0,0.0,7.6,8.0,,,
5151,2014-02-07,0.0,,,0.0,,0.0,,0.2,1.0,0.2,-6.0,,,,0.0,0.0,7.4,7.85,,,
5152,2014-02-08,0.2,,,10.4,,3.8,,10.2,2.4,8.8,-6.0,,,,0.0,0.0,8.4,8.6,,,
5153,2014-02-09,16.8,,,17.8,,19.0,,5.2,3.8,6.4,-5.9,,,,0.0,0.0,7.95,8.95,,,
5154,2014-02-10,0.0,,,7.0,,7.4,,4.2,0.0,7.2,-5.9,,,,0.0,0.0,6.8,7.75,,,
5155,2014-02-11,0.0,,,,,21.8,,15.6,0.0,,-5.8,,,,0.0,0.0,7.65,9.3,,,
5156,2014-02-12,0.6,,,4.4,,1.6,,2.6,0.0,0.6,-5.8,,,,0.0,0.0,8.0,7.9,,,
5157,2014-02-13,0.2,,,0.2,,0.2,,0.2,,0.2,-5.8,,,,0.0,0.0,6.7,6.55,,,
5158,2014-02-14,0.0,,,0.0,,0.0,,0.0,,0.0,-5.8,,,,0.0,0.0,10.95,10.55,,,
5159,2014-02-15,0.0,,,0.0,,0.0,,0.0,,0.0,-5.7,,,,0.0,0.0,10.4,10.7,,,
5160,2014-02-16,0.0,,,0.0,,0.0,,0.0,,0.0,-5.7,,,,0.0,0.0,11.75,13.6,,,
5161,2014-02-17,0.0,,,0.0,,0.0,,0.0,,0.0,-5.7,,,,0.0,0.0,11.0,11.65,,,
5162,2014-02-18,0.0,,,0.0,,0.0,,0.0,3.4,0.0,-5.7,,,,0.0,0.0,11.35,10.5,,,
5163,2014-02-19,0.0,,,0.0,,0.0,,0.0,0.0,0.0,-5.7,,,,0.0,0.0,11.8,12.4,,,
5164,2014-02-20,5.6,,,,,,,,1.6,6.0,-5.6,,,,0.0,0.0,9.45,10.7,,,
5165,2014-02-21,0.0,,,1.8,,5.2,,2.4,0.0,8.8,-5.6,,,,0.0,0.0,8.3,9.7,,,
5166,2014-02-22,3.2,,,3.2,,4.2,,2.4,1.4,4.2,-5.6,,,,0.0,0.0,8.6,8.65,,,
5167,2014-02-23,1.8,,,0.2,,1.0,,1.0,0.0,1.0,-5.6,,,,0.0,0.0,7.2,7.2,,,
5168,2014-02-24,0.0,,,0.0,,0.0,,0.0,0.2,0.0,-5.6,,,,0.0,0.0,7.75,6.8,,,
5169,2014-02-25,0.0,,,0.0,,0.0,,0.2,0.0,0.2,-5.5,,,,0.0,0.0,7.2,6.6,,,
5170,2014-02-26,0.0,,,0.0,,0.0,,0.0,0.0,0.0,-5.5,,,,0.0,0.0,16.85,6.9,,,
5171,2014-02-27,,,,10.0,,14.4,,5.4,,9.0,-5.5,,,,0.0,0.0,18.65,8.6,,,
5172,2014-02-28,,,,8.6,,4.4,,5.6,,2.8,-5.5,,,,0.0,0.0,19.4,8.55,,,
5173,2014-03-01,0.0,,,20.4,,17.2,,22.8,,7.8,-5.4,,,,0.0,0.0,20.15,6.65,,,
5174,2014-03-02,0.0,,,5.8,,2.2,,4.2,,1.2,-5.4,,,,0.0,0.0,20.5,7.85,,,
5175,2014-03-03,0.2,,,0.0,,0.0,,0.2,,0.2,-5.4,,,,0.0,0.0,21.05,6.6,,,
5176,2014-03-04,,,,7.0,,13.2,,16.6,,11.8,-5.3,,,,0.0,0.0,20.5,8.1,,,
5177,2014-03-05,,,,3.0,,5.6,,4.6,,5.2,-5.3,,,,0.0,0.0,19.85,7.75,,,
5178,2014-03-06,,,,0.0,,0.0,,0.0,,0.0,-5.4,,,,0.0,0.0,18.35,8.2,,,
5179,2014-03-07,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,13.05,9.25,,,
5180,2014-03-08,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,15.85,9.15,,,
5181,2014-03-09,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,18.05,8.9,,,
5182,2014-03-10,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,17.35,7.4,,,
5183,2014-03-11,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,19.2,8.5,,,
5184,2014-03-12,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,18.4,7.75,,,
5185,2014-03-13,0.0,,,0.0,,0.0,,0.0,,0.0,-5.3,,,,0.0,0.0,18.95,9.85,,,
5186,2014-03-14,0.0,,,0.0,,0.0,,0.0,,0.0,-5.2,,,,0.0,0.0,20.85,10.2,,,
5187,2014-03-15,0.0,,,0.0,,0.0,,0.0,,0.0,-5.2,,,,0.0,0.0,22.65,9.75,,,
5188,2014-03-16,0.0,,,0.0,,0.0,,0.0,,0.0,-5.2,,,,0.0,0.0,21.2,11.9,,,
5189,2014-03-17,0.0,,,0.0,,0.0,,0.0,,0.0,-5.2,,,,0.0,0.0,19.5,13.0,,,
5190,2014-03-18,0.0,,,0.0,,0.0,,0.2,,0.2,-5.2,,,,0.0,0.0,15.7,11.25,,,
5191,2014-03-19,0.0,,,0.2,,0.0,,0.0,,0.0,-5.2,,,,0.0,0.0,11.85,11.65,,,
5192,2014-03-20,0.0,,,0.2,,0.2,,0.2,,0.2,-5.2,,,,0.0,0.0,16.5,12.75,,,
5193,2014-03-21,0.0,,,0.0,,0.0,,0.2,,0.2,-5.2,,,,0.0,0.0,16.4,12.45,,,
5194,2014-03-22,0.0,,,0.0,,0.0,,0.0,,0.0,-5.1,,,,0.0,0.0,17.0,14.3,,,
5195,2014-03-23,11.0,,,14.6,,3.2,,6.2,,2.0,-5.1,,,,0.0,0.0,17.8,10.65,,,
5196,2014-03-24,8.8,,,13.2,,7.8,,9.6,,10.8,-5.1,,,,0.0,0.0,17.2,7.4,,,
5197,2014-03-25,3.8,,,6.4,,0.6,,1.0,,0.0,-5.1,,,,0.0,0.0,17.25,6.2,,,
5198,2014-03-26,0.8,,,3.0,,2.0,,1.8,,2.8,-5.1,,,,0.0,0.0,17.15,9.55,,,
5199,2014-03-27,0.6,,,2.8,,1.0,,0.2,,2.6,-5.1,,,,0.0,0.0,17.2,10.2,,,
5200,2014-03-28,6.2,,,9.8,,4.0,,0.6,,4.4,-5.1,,,,0.0,0.0,17.1,11.05,,,
5201,2014-03-29,0.0,,,0.0,,0.0,,0.0,,0.0,-5.1,,,,0.0,0.0,16.55,10.9,,,
5202,2014-03-30,0.0,,,0.0,,0.0,,0.0,,0.0,-5.1,,,,0.0,0.0,15.7,12.45,,,
5203,2014-03-31,0.0,,,0.0,,0.0,,0.0,,0.0,-5.1,,,,0.0,0.0,14.7,11.8,,,
5204,2014-04-01,0.0,,,0.0,,0.0,,0.2,,0.0,-5.1,,,,0.0,0.0,16.15,10.15,,,
5205,2014-04-02,0.0,,,0.2,,0.0,,0.0,,0.0,-5.1,,,,0.0,0.0,19.45,10.6,,,
5206,2014-04-03,0.0,,,0.0,,0.0,,0.0,,0.2,-5.0,,,,0.0,0.0,17.65,12.05,,,
5207,2014-04-04,0.0,,,12.8,,10.2,,10.4,,10.4,-5.0,,,,0.0,0.0,19.95,10.9,,,
5208,2014-04-05,0.0,,,19.0,,17.4,,14.8,,12.2,-5.0,,,,0.0,0.0,19.35,12.85,,,
5209,2014-04-06,0.0,,,2.8,,0.0,,0.0,,0.0,-5.0,,,,0.0,0.0,20.05,13.2,,,
5210,2014-04-07,,,,0.0,,0.0,,0.0,,0.2,-5.0,,,,0.0,0.0,18.75,14.8,,,
5211,2014-04-08,,,,0.0,,0.0,,0.0,,0.0,-5.0,,,,0.0,0.0,17.95,14.2,,,
5212,2014-04-09,,,,0.2,,0.4,,0.2,,0.2,-5.0,,,,0.0,0.0,19.95,13.65,,,
5213,2014-04-10,,,,0.0,,0.0,,0.0,,0.0,-5.0,,,,0.0,0.0,18.55,12.4,,,
5214,2014-04-11,0.0,,,0.0,,0.0,,0.2,,0.2,-5.0,,,,0.0,0.0,20.05,13.85,,,
5215,2014-04-12,0.0,,,0.2,,0.0,,0.0,,0.0,-5.0,,,,0.0,0.0,20.1,12.65,,,
5216,2014-04-13,0.0,,,0.0,,0.0,,0.0,,1.4,-5.0,,,,0.0,0.0,18.15,13.5,,,
5217,2014-04-14,0.0,,,6.8,,0.4,,1.0,,4.8,-5.0,,,,0.0,0.0,15.6,12.9,,,
5218,2014-04-15,0.0,,,0.0,,0.0,,0.0,,0.0,-5.0,,,,0.0,0.0,18.45,10.55,,,
5219,2014-04-16,0.0,,,1.2,,1.8,,2.6,,0.8,-5.0,,,,0.0,0.0,11.45,8.9,,,
5220,2014-04-17,0.0,,,0.0,,0.0,,0.0,,0.0,-5.0,,,,0.0,0.0,11.45,9.3,,,
