,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
5989,2016-05-25,0.0,0.0,0.0,0.0,0.0,,-51.0,-296.7,12.95,11.9,11.8,-0.353402706,-2.867793965,-5.231019771,-22.91422477
5990,2016-05-26,0.0,0.0,0.0,0.0,0.0,,-51.0,-296.7,15.65,14.3,13.8,-0.353402706,-2.867793965,-5.231019771,-22.91422477
5991,2016-05-27,0.0,0.0,0.0,0.0,0.0,,-51.0,-296.71,19.0,15.85,16.25,-0.353402706,-2.867793965,-5.231019771,-22.91422477
5992,2016-05-28,0.0,0.0,0.0,0.0,0.0,,-51.0,-296.75,19.8,17.2,18.3,-0.353402706,-2.867793965,-5.231019771,-22.91422477
5993,2016-05-29,0.0,1.0,0.0,1.4,0.4,,-51.0,-296.81,16.25,15.35,14.75,-0.33573257,-2.724404266,-4.969468783,-21.76851353
5994,2016-05-30,1.2,0.2,0.4,0.6,1.4,,-51.01,-296.81,14.8,13.9,13.45,-0.353402706,-2.867793965,-5.231019771,-22.91422477
5995,2016-05-31,0.0,0.4,2.0,0.2,0.0,,-51.01,-296.81,14.3,12.25,12.1,-0.353402706,-2.867793965,-5.231019771,-22.91422477
5996,2016-06-01,0.2,0.0,0.0,0.2,0.2,,-51.01,-296.84,13.45,13.65,11.65,-0.345559524,-2.917571429,-5.32509127,-24.17625556
5997,2016-06-02,,17.0,15.4,18.4,18.6,,-51.01,-296.88,12.5,11.75,11.35,-0.345559524,-2.917571429,-5.32509127,-24.17625556
5998,2016-06-03,3.2,3.0,6.4,3.4,4.6,,-51.01,-296.89,13.55,12.45,11.65,-0.345559524,-2.917571429,-5.32509127,-24.17625556
5999,2016-06-04,4.2,1.2,6.8,3.8,3.2,,-51.01,-296.9,14.2,13.4,13.35,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6000,2016-06-05,19.8,9.1,9.2,9.4,13.0,,-51.01,-296.89,15.1,14.1,13.8,-0.328281548,-2.771692857,-5.058836706,-22.96744278
6001,2016-06-06,1.0,5.4,3.6,4.6,2.4,,-51.01,-296.89,15.9,14.35,14.05,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6002,2016-06-07,14.6,3.2,18.4,5.4,7.2,,-51.01,-296.9,17.4,16.9,15.6,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6003,2016-06-08,0.0,0.0,0.0,0.2,0.2,,-51.01,-296.94,18.55,16.7,15.9,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6004,2016-06-09,3.4,0.8,2.6,1.6,1.2,,-51.01,-297.01,16.8,15.3,14.3,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6005,2016-06-10,20.6,,11.8,,,,-51.0,-297.02,16.1,15.5,14.45,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6006,2016-06-11,0.4,0.2,1.8,1.4,2.0,,-51.01,-296.99,17.25,15.1,14.55,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6007,2016-06-12,1.0,2.0,2.0,3.4,2.2,,-51.0,-297.01,16.8,15.8,14.45,-0.328281548,-2.771692857,-5.058836706,-22.96744278
6008,2016-06-13,0.0,0.0,0.2,0.0,0.2,,-51.0,-297.03,16.4,16.0,14.9,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6009,2016-06-14,0.2,1.4,0.2,1.2,1.0,,-51.01,-297.02,17.0,14.9,14.95,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6010,2016-06-15,0.0,0.0,0.2,0.2,0.2,,-51.01,-297.0,16.45,15.7,14.5,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6011,2016-06-16,0.0,0.0,0.0,0.0,0.0,,-51.01,-297.02,20.3,18.5,18.6,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6012,2016-06-17,4.4,1.2,1.8,1.4,3.6,,-51.02,-296.97,16.35,14.55,14.45,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6013,2016-06-18,0.0,0.0,0.0,0.0,0.0,,-51.03,-296.97,15.35,15.2,14.45,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6014,2016-06-19,0.0,0.0,0.0,0.0,0.2,,-51.03,-297.02,15.15,14.3,13.9,-0.328281548,-2.771692857,-5.058836706,-22.96744278
6015,2016-06-20,5.2,12.2,11.6,12.6,14.8,,-51.03,-297.03,13.75,13.85,13.1,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6016,2016-06-21,0.0,0.0,0.0,0.4,1.4,,-51.04,-297.01,17.7,16.2,15.95,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6017,2016-06-22,0.0,0.0,0.0,0.0,0.0,,-51.04,-297.04,20.6,18.25,18.7,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6018,2016-06-23,0.0,0.0,0.0,0.0,0.0,,-51.04,-297.07,23.05,20.65,20.25,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6019,2016-06-24,0.0,0.0,0.0,0.0,0.0,,-51.04,-297.13,24.7,21.75,22.0,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6020,2016-06-25,0.0,0.0,0.0,0.0,0.0,,-51.04,-297.18,23.9,22.3,22.05,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6021,2016-06-26,0.0,2.4,0.0,0.0,0.0,,-51.05,-297.2,23.45,21.35,20.85,-0.328281548,-2.771692857,-5.058836706,-22.96744278
6022,2016-06-27,0.0,0.0,0.0,0.0,0.0,,-51.05,-297.22,20.3,18.8,18.85,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6023,2016-06-28,0.0,2.0,4.2,5.2,11.4,,-51.05,-297.23,20.0,18.15,18.3,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6024,2016-06-29,0.0,0.0,0.2,0.0,0.2,,-51.05,-297.26,20.65,19.3,18.95,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6025,2016-06-30,0.0,0.0,0.0,0.0,0.0,,-51.06,-297.27,21.3,19.25,19.5,-0.345559524,-2.917571429,-5.32509127,-24.17625556
6026,2016-07-01,0.0,0.0,0.0,0.0,0.0,,-51.06,-297.28,21.65,19.55,20.15,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6027,2016-07-02,0.0,0.0,0.0,0.0,0.0,,-51.06,-297.32,22.2,20.2,20.75,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6028,2016-07-03,0.0,0.0,0.0,0.0,0.0,-37.27,-51.06,-297.35,21.9,21.0,20.9,-0.336275922,-2.670047235,-4.815031818,-21.42398283
6029,2016-07-04,0.0,0.0,0.0,0.0,0.0,-37.27,-51.06,-297.36,23.0,20.6,20.65,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6030,2016-07-05,0.0,0.0,0.0,0.0,0.2,-37.27,-51.06,-297.4,23.65,21.8,21.4,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6031,2016-07-06,0.0,0.0,0.0,0.0,12.0,-37.27,-51.07,-297.43,21.2,21.4,21.1,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6032,2016-07-07,0.0,19.4,0.2,17.6,12.8,-37.28,-51.07,-297.43,23.25,22.0,21.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6033,2016-07-08,0.0,0.0,0.0,0.0,0.2,-37.28,-51.07,-297.43,23.6,21.25,20.55,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6034,2016-07-09,0.0,0.0,0.0,0.0,0.0,-37.29,-51.07,-297.47,23.05,20.95,20.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6035,2016-07-10,0.0,0.0,0.0,0.0,0.0,-37.29,-51.07,-297.51,24.8,22.45,22.0,-0.336275922,-2.670047235,-4.815031818,-21.42398283
6036,2016-07-11,0.0,0.0,0.6,0.0,0.0,-37.29,-51.08,-297.54,,22.95,22.55,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6037,2016-07-12,0.0,0.0,0.0,0.0,0.0,-37.29,-51.08,-297.58,24.2,21.95,21.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6038,2016-07-13,0.0,0.0,0.0,0.0,0.0,-37.29,-51.08,-297.62,21.25,20.15,19.65,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6039,2016-07-14,13.2,2.8,8.8,1.8,4.8,-37.29,-51.08,-297.65,18.4,18.05,17.85,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6040,2016-07-15,3.8,6.4,3.4,9.6,10.0,-37.3,-51.08,-297.66,12.5,13.85,12.15,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6041,2016-07-16,0.8,1.8,0.6,1.8,2.6,-37.3,-51.09,-297.63,15.1,14.65,14.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6042,2016-07-17,0.0,0.0,0.0,0.2,0.0,-37.31,-51.09,-297.62,16.9,16.8,16.05,-0.336275922,-2.670047235,-4.815031818,-21.42398283
6043,2016-07-18,0.0,0.0,0.0,0.0,0.0,-37.31,-51.09,-297.63,22.45,20.1,19.45,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6044,2016-07-19,0.0,0.0,0.0,0.0,0.0,-37.31,-51.09,-297.67,24.0,22.15,20.95,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6045,2016-07-20,0.0,0.0,0.0,0.0,0.0,-37.31,-51.1,-297.7,24.35,21.55,21.15,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6046,2016-07-21,0.0,0.0,0.0,0.0,0.0,-37.32,-51.1,-297.74,24.3,21.4,21.0,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6047,2016-07-22,0.0,0.0,0.0,0.0,0.0,-37.32,-51.1,-297.77,23.25,20.6,20.2,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6048,2016-07-23,0.0,0.0,0.0,0.0,0.0,-37.32,-51.1,-297.79,22.85,21.8,20.85,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6049,2016-07-24,0.2,0.0,0.0,0.0,0.4,-37.32,-51.1,-297.82,21.35,21.45,19.7,-0.336275922,-2.670047235,-4.815031818,-21.42398283
6050,2016-07-25,5.6,2.4,15.6,2.2,3.2,-37.33,-51.1,-297.85,21.65,20.35,19.95,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6051,2016-07-26,0.0,0.0,3.0,0.2,0.0,-37.33,-51.11,-297.86,23.8,22.3,21.5,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6052,2016-07-27,0.2,15.9,0.4,23.6,,-37.33,-51.11,-297.88,23.15,21.3,19.65,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6053,2016-07-28,5.4,16.8,0.2,6.2,4.2,-37.33,-51.11,-297.91,22.3,20.65,19.7,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6054,2016-07-29,0.0,0.0,0.2,0.2,0.0,-37.34,-51.11,-297.92,21.5,20.8,20.1,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6055,2016-07-30,0.0,0.0,0.0,0.2,0.2,-37.34,-51.11,-297.94,23.2,21.9,21.3,-0.353974654,-2.810576037,-5.068454545,-22.55156087
6056,2016-07-31,0.0,0.0,0.0,0.0,0.0,-37.34,-51.11,-297.97,23.7,21.65,20.65,-0.336275922,-2.670047235,-4.815031818,-21.42398283
6057,2016-08-01,1.4,0.0,0.2,0.0,0.0,-37.34,-51.12,-298.01,21.05,20.35,18.95,-0.354172737,-2.911800208,0.0,-22.18016649
6058,2016-08-02,0.0,6.5,0.2,3.6,4.4,-37.34,-51.12,-298.01,20.65,19.8,19.7,-0.354172737,-2.911800208,0.0,-22.18016649
6059,2016-08-03,0.0,0.0,0.0,0.0,0.0,-37.34,-51.12,-298.03,22.35,21.0,20.65,-0.354172737,-2.911800208,0.0,-22.18016649
6060,2016-08-04,0.0,0.0,0.0,0.0,0.0,,-51.12,-298.06,23.85,22.3,21.55,-0.354172737,-2.911800208,0.0,-22.18016649
6061,2016-08-05,0.0,0.0,0.0,0.0,0.0,,-51.13,-298.1,20.85,18.9,18.65,-0.354172737,-2.911800208,0.0,-22.18016649
6062,2016-08-06,20.8,,11.4,36.0,,,-51.13,-298.11,16.1,15.5,15.0,-0.354172737,-2.911800208,0.0,-22.18016649
6063,2016-08-07,0.0,0.2,0.0,0.0,0.6,,-51.13,-298.09,17.9,18.6,17.15,-0.3364641,-2.766210198,0.0,-21.07115817
6064,2016-08-08,0.0,0.0,0.0,0.0,0.0,,-51.14,-298.12,19.55,18.9,18.6,-0.354172737,-2.911800208,0.0,-22.18016649
6065,2016-08-09,0.0,0.0,0.0,0.0,0.0,,-51.14,-298.17,21.95,19.5,19.25,-0.354172737,-2.911800208,0.0,-22.18016649
6066,2016-08-10,0.0,0.0,0.0,0.0,0.0,-37.37,-51.14,-298.22,19.95,18.85,18.5,-0.354172737,-2.911800208,0.0,-22.18016649
6067,2016-08-11,0.0,0.4,0.0,1.6,1.0,-37.37,-51.14,-298.21,15.1,15.2,14.7,-0.354172737,-2.911800208,0.0,-22.18016649
6068,2016-08-12,0.0,0.0,0.0,0.0,0.0,-37.38,-51.15,-298.19,15.25,15.3,14.95,-0.354172737,-2.911800208,0.0,-22.18016649
6069,2016-08-13,0.0,0.0,0.0,0.0,0.0,-37.38,-51.15,-298.2,17.7,16.75,16.85,-0.354172737,-2.911800208,0.0,-22.18016649
6070,2016-08-14,0.0,0.0,0.0,0.0,0.0,-37.39,-51.15,-298.23,20.95,19.35,18.7,-0.3364641,-2.766210198,0.0,-21.07115817
6071,2016-08-15,0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.27,22.2,21.25,19.9,-0.354172737,-2.911800208,0.0,-22.18016649
6072,2016-08-16,0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.32,21.65,20.55,19.45,-0.354172737,-2.911800208,0.0,-22.18016649
6073,2016-08-17,0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.38,20.75,18.9,18.2,-0.354172737,-2.911800208,0.0,-22.18016649
6074,2016-08-18,0.0,0.0,0.0,0.0,0.0,-37.39,-51.16,-298.41,19.5,18.7,17.7,-0.354172737,-2.911800208,0.0,-22.18016649
6075,2016-08-19,3.2,1.6,7.4,1.8,1.2,-37.4,-51.16,-298.41,20.05,18.85,18.35,-0.354172737,-2.911800208,0.0,-22.18016649
6076,2016-08-20,13.6,0.8,0.2,2.6,0.2,-37.4,-51.17,-298.41,22.6,20.45,19.85,-0.354172737,-2.911800208,0.0,-22.18016649
6077,2016-08-21,0.0,0.0,0.0,0.0,0.0,-37.4,-51.17,-298.44,22.95,19.75,19.95,-0.3364641,-2.766210198,0.0,-21.07115817
6078,2016-08-22,0.0,0.0,0.0,0.0,0.2,-37.41,-51.17,-298.44,17.6,17.9,17.15,-0.354172737,-2.911800208,0.0,-22.18016649
6079,2016-08-23,0.0,0.0,0.0,0.0,0.0,-37.41,-51.17,-298.45,18.05,17.35,17.85,-0.354172737,-2.911800208,0.0,-22.18016649
6080,2016-08-24,0.0,0.0,0.0,0.0,0.0,-37.41,-51.18,-298.51,19.35,19.2,19.05,-0.354172737,-2.911800208,0.0,-22.18016649
6081,2016-08-25,0.0,0.0,0.0,0.0,0.0,-37.42,-51.18,-298.55,20.35,19.6,19.1,-0.354172737,-2.911800208,0.0,-22.18016649
6082,2016-08-26,0.0,0.0,0.0,0.0,0.0,-37.42,-51.18,-298.57,21.5,19.35,19.35,-0.354172737,-2.911800208,0.0,-22.18016649
6083,2016-08-27,0.0,0.0,0.2,0.0,0.0,-37.42,-51.18,-298.58,23.25,20.35,20.15,-0.354172737,-2.911800208,0.0,-22.18016649
6084,2016-08-28,0.0,0.0,0.0,0.0,0.0,-37.42,-51.19,-298.62,22.0,19.35,19.25,-0.3364641,-2.766210198,0.0,-21.07115817
6085,2016-08-29,0.0,0.0,0.0,0.0,0.0,-37.43,-51.19,-298.66,21.7,20.0,19.5,-0.354172737,-2.911800208,0.0,-22.18016649
6086,2016-08-30,0.0,0.0,0.0,0.0,0.0,-37.43,-51.19,-298.68,22.65,20.15,19.9,-0.354172737,-2.911800208,0.0,-22.18016649
6087,2016-08-31,4.8,10.4,4.6,12.2,7.4,-37.43,-51.19,-298.7,19.85,17.45,17.5,-0.354172737,-2.911800208,0.0,-22.18016649
6088,2016-09-01,5.2,0.6,5.0,0.4,5.2,-37.44,-51.19,-298.71,20.25,18.6,18.7,-0.365811111,-2.941488889,0.0,-22.48595556
6089,2016-09-02,0.0,0.0,0.0,0.2,0.0,-37.44,-51.2,-298.72,22.2,20.7,19.7,-0.365811111,-2.941488889,0.0,-22.48595556
6090,2016-09-03,0.0,0.0,0.0,0.0,0.0,-37.44,-51.2,-298.75,23.15,20.6,20.1,-0.365811111,-2.941488889,0.0,-22.48595556
6091,2016-09-04,0.0,0.0,0.0,0.0,0.0,-37.44,-51.2,-298.77,22.6,20.85,19.65,-0.347520556,-2.794414444,0.0,-21.36165778
6092,2016-09-05,0.0,0.0,0.0,0.0,0.0,-37.45,-51.2,-298.83,19.25,19.65,18.35,-0.365811111,-2.941488889,0.0,-22.48595556
6093,2016-09-06,12.6,8.3,7.8,12.8,12.2,-37.45,-51.2,-298.84,15.75,16.4,15.35,-0.365811111,-2.941488889,0.0,-22.48595556
6094,2016-09-07,0.0,0.0,0.2,0.2,1.0,-37.45,-51.21,-298.86,15.0,15.8,14.5,-0.365811111,-2.941488889,0.0,-22.48595556
6095,2016-09-08,0.0,0.0,0.0,0.0,0.2,-37.45,-51.21,-298.88,18.15,18.2,17.65,-0.365811111,-2.941488889,0.0,-22.48595556
6096,2016-09-09,0.0,0.0,0.0,0.2,0.2,-37.46,-51.21,-298.89,18.8,17.25,17.15,-0.365811111,-2.941488889,0.0,-22.48595556
6097,2016-09-10,0.0,0.0,0.0,0.0,0.0,-37.46,-51.21,-298.9,19.7,18.75,18.25,-0.365811111,-2.941488889,0.0,-22.48595556
6098,2016-09-11,0.0,0.2,2.2,0.2,0.4,-37.46,-51.22,-298.9,19.85,18.45,18.0,-0.347520556,-2.794414444,0.0,-21.36165778
6099,2016-09-12,0.6,0.0,1.2,0.0,2.0,-37.47,-51.22,-298.9,19.3,19.15,18.5,-0.365811111,-2.941488889,0.0,-22.48595556
6100,2016-09-13,0.0,0.0,0.2,0.2,0.0,-37.47,-51.22,-298.93,21.4,18.5,19.1,-0.365811111,-2.941488889,0.0,-22.48595556
6101,2016-09-14,6.6,0.0,1.0,0.4,1.0,-37.47,-51.22,-298.95,21.05,17.75,18.35,-0.365811111,-2.941488889,0.0,-22.48595556
6102,2016-09-15,0.0,0.2,25.6,0.2,6.6,-37.47,-51.23,-298.96,18.2,15.25,15.85,-0.365811111,-2.941488889,0.0,-22.48595556
6103,2016-09-16,9.4,19.7,21.4,25.4,,-37.47,-51.22,-298.99,16.55,15.5,14.7,-0.365811111,-2.941488889,0.0,-22.48595556
6104,2016-09-17,24.8,,,,,-37.46,-51.22,-299.03,16.05,15.45,14.45,-0.365811111,-2.941488889,0.0,-22.48595556
6105,2016-09-18,8.6,5.5,15.2,5.6,15.2,-37.47,-51.22,-299.07,13.75,13.6,12.35,-0.347520556,-2.794414444,0.0,-21.36165778
6106,2016-09-19,12.2,20.2,8.4,26.2,17.0,-37.47,-51.23,-299.09,13.75,14.2,13.15,-0.365811111,-2.941488889,0.0,-22.48595556
6107,2016-09-20,1.2,2.2,1.0,3.2,1.2,-37.48,-51.23,-299.08,17.15,15.2,14.7,-0.365811111,-2.941488889,0.0,-22.48595556
6108,2016-09-21,0.0,0.0,0.0,0.2,0.2,-37.48,-51.23,-299.09,16.5,13.95,14.2,-0.365811111,-2.941488889,0.0,-22.48595556
6109,2016-09-22,0.4,0.6,0.8,0.6,2.0,-37.49,-51.24,-299.06,14.7,14.05,13.75,-0.365811111,-2.941488889,0.0,-22.48595556
6110,2016-09-23,0.0,0.0,0.2,0.2,0.2,-37.5,-51.24,-299.04,15.3,13.95,14.0,-0.365811111,-2.941488889,0.0,-22.48595556
6111,2016-09-24,0.0,0.0,0.0,0.2,0.2,-37.5,-51.25,-299.06,15.4,13.5,13.8,-0.365811111,-2.941488889,0.0,-22.48595556
6112,2016-09-25,0.0,0.0,0.0,0.2,0.0,-37.5,-51.25,-299.11,14.25,13.05,13.3,-0.347520556,-2.794414444,0.0,-21.36165778
6113,2016-09-26,0.0,0.0,0.2,0.2,0.2,-37.51,-51.25,-299.14,14.8,13.45,13.4,-0.365811111,-2.941488889,0.0,-22.48595556
6114,2016-09-27,0.0,0.0,0.2,0.2,0.0,-37.51,-51.26,-299.13,14.45,13.2,13.4,-0.365811111,-2.941488889,0.0,-22.48595556
6115,2016-09-28,0.0,0.0,0.0,0.0,0.0,-37.52,-51.26,-299.11,14.25,13.15,13.55,-0.365811111,-2.941488889,0.0,-22.48595556
6116,2016-09-29,0.0,0.0,0.2,0.2,0.0,-37.52,-51.26,-299.13,17.05,14.0,14.1,-0.365811111,-2.941488889,0.0,-22.48595556
6117,2016-09-30,0.0,0.0,0.2,0.4,0.4,-37.52,-51.26,-299.19,15.55,13.4,13.85,-0.365811111,-2.941488889,0.0,-22.48595556
6118,2016-10-01,0.0,0.0,0.2,0.0,0.0,-37.52,-51.26,-299.25,15.1,15.3,13.6,-0.352290323,-2.765924731,0.0,-21.76524454
6119,2016-10-02,24.8,24.9,27.2,25.6,,,-51.27,-299.29,15.8,15.25,15.8,-0.334675806,-2.627628495,0.0,-20.67698231
6120,2016-10-03,0.0,0.0,0.2,0.0,0.2,,-51.27,-299.27,16.55,14.05,13.95,-0.352290323,-2.765924731,0.0,-21.76524454
6121,2016-10-04,0.0,0.0,0.2,0.2,0.0,-37.53,-51.27,-299.29,13.6,12.1,13.15,-0.352290323,-2.765924731,0.0,-21.76524454
6122,2016-10-05,0.0,0.0,0.2,0.0,0.2,-37.53,-51.27,-299.33,12.7,12.3,11.3,-0.352290323,-2.765924731,0.0,-21.76524454
6123,2016-10-06,0.0,5.6,0.0,4.6,3.4,-37.53,-51.27,-299.39,9.95,11.05,9.45,-0.352290323,-2.765924731,0.0,-21.76524454
6124,2016-10-07,,24.8,26.4,31.6,,-37.53,-51.27,-299.42,9.5,9.7,9.3,-0.352290323,-2.765924731,0.0,-21.76524454
6125,2016-10-08,0.0,0.4,0.2,0.6,0.8,-37.54,-51.28,-299.39,12.05,11.45,10.0,-0.352290323,-2.765924731,0.0,-21.76524454
6126,2016-10-09,11.6,9.1,6.6,10.6,8.0,-37.54,-51.28,-299.4,11.35,10.4,9.55,-0.334675806,-2.627628495,0.0,-20.67698231
6127,2016-10-10,0.0,0.0,0.2,0.4,0.2,-37.54,-51.28,-299.45,8.45,7.95,7.7,-0.352290323,-2.765924731,0.0,-21.76524454
6128,2016-10-11,0.6,0.6,0.2,1.0,0.6,-37.54,-51.28,-299.51,5.95,5.4,5.45,-0.352290323,-2.765924731,0.0,-21.76524454
6129,2016-10-12,4.4,5.2,5.8,5.6,7.6,-37.55,-51.29,-299.49,7.3,6.95,6.45,-0.352290323,-2.765924731,0.0,-21.76524454
6130,2016-10-13,0.0,0.0,0.0,0.0,0.0,-37.55,-51.29,-299.48,9.2,8.8,7.5,-0.352290323,-2.765924731,0.0,-21.76524454
6131,2016-10-14,21.0,20.5,15.2,24.4,19.8,-37.55,-51.29,-299.52,16.0,16.5,15.7,-0.352290323,-2.765924731,0.0,-21.76524454
6132,2016-10-15,,,,,,-37.55,-51.29,-299.51,14.7,13.45,13.35,-0.352290323,-2.765924731,0.0,-21.76524454
6133,2016-10-16,0.0,0.0,1.4,0.4,1.6,-37.56,-51.29,-299.47,13.5,12.65,12.9,-0.334675806,-2.627628495,0.0,-20.67698231
6134,2016-10-17,0.0,0.0,0.2,0.0,0.0,-37.56,-51.3,-299.48,14.4,12.5,12.1,-0.352290323,-2.765924731,0.0,-21.76524454
6135,2016-10-18,0.0,0.0,0.0,0.0,0.0,-37.56,-51.3,-299.52,11.6,11.15,10.9,-0.352290323,-2.765924731,0.0,-21.76524454
6136,2016-10-19,0.0,0.0,0.2,0.4,0.4,-37.57,-51.3,-299.57,13.05,10.7,11.05,-0.352290323,-2.765924731,0.0,-21.76524454
6137,2016-10-20,0.0,0.0,0.0,0.0,0.2,-37.57,-51.3,-299.65,11.8,12.2,9.85,-0.352290323,-2.765924731,0.0,-21.76524454
6138,2016-10-21,0.0,0.0,0.0,0.2,0.0,-37.57,-51.31,-299.68,10.25,8.25,8.95,-0.352290323,-2.765924731,0.0,-21.76524454
6139,2016-10-22,0.8,0.0,0.0,0.2,0.0,-37.58,-51.31,-299.67,9.3,8.7,9.35,-0.352290323,-2.765924731,0.0,-21.76524454
6140,2016-10-23,0.0,0.0,0.0,0.0,0.2,-37.58,-51.31,-299.66,13.15,12.25,11.05,-0.334675806,-2.627628495,0.0,-20.67698231
6141,2016-10-24,0.0,0.4,0.4,0.8,1.8,-37.59,-51.32,-299.64,16.4,16.2,15.7,-0.352290323,-2.765924731,0.0,-21.76524454
6142,2016-10-25,0.0,0.0,0.0,0.0,0.0,-37.59,-51.32,-299.64,17.7,16.35,16.5,-0.352290323,-2.765924731,0.0,-21.76524454
6143,2016-10-26,0.0,0.0,0.4,0.2,0.2,-37.6,-51.32,-299.69,14.7,15.75,14.5,-0.352290323,-2.765924731,0.0,-21.76524454
6144,2016-10-27,19.4,18.3,11.8,19.8,,-37.6,-51.33,-299.76,10.0,12.15,9.85,-0.352290323,-2.765924731,0.0,-21.76524454
6145,2016-10-28,0.0,0.0,0.0,0.0,0.0,-37.6,-51.33,-299.75,8.6,8.3,8.7,-0.352290323,-2.765924731,0.0,-21.76524454
6146,2016-10-29,0.0,0.0,0.0,0.0,0.0,-37.61,-51.33,-299.77,12.0,11.55,11.5,-0.352290323,-2.765924731,0.0,-21.76524454
6147,2016-10-30,0.0,0.0,0.0,0.0,0.0,-37.61,-51.33,-299.82,14.25,13.05,13.25,-0.334675806,-2.627628495,0.0,-20.67698231
6148,2016-10-31,0.0,0.0,0.0,0.0,0.0,-37.61,-51.34,-299.84,12.9,11.35,11.6,-0.352290323,-2.765924731,0.0,-21.76524454
6149,2016-11-01,0.0,0.0,0.0,0.0,0.0,-37.61,-51.34,-299.87,11.75,10.7,10.95,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6150,2016-11-02,0.0,0.0,0.2,0.0,0.0,-37.62,-51.34,-299.94,11.2,11.55,9.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6151,2016-11-03,0.0,0.0,0.0,0.0,0.2,-37.62,-51.34,-300.0,12.65,11.35,11.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6152,2016-11-04,0.0,0.2,0.2,0.2,0.4,-37.62,-51.34,-299.99,11.3,10.0,10.3,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6153,2016-11-05,4.2,16.1,11.8,20.8,14.2,-37.61,-51.34,-300.05,12.75,13.35,12.45,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6154,2016-11-06,11.8,,30.6,,,-37.6,-51.33,-300.16,11.3,9.8,10.7,-0.325438333,-2.709199444,-4.904245455,-21.25104611
6155,2016-11-07,2.8,14.6,11.6,15.0,11.2,-37.61,-51.34,-300.16,7.95,6.25,6.5,-0.342566667,-2.851788889,-5.162363636,-22.36952222
6156,2016-11-08,1.6,8.4,7.0,9.4,9.0,-37.61,-51.33,-300.19,5.45,5.7,4.05,-0.342566667,-2.851788889,-5.162363636,-22.36952222
